funcid,dim,milestone,error
4,10,1,1.063977e+03
4,10,2,8.626801e+02
4,10,3,1.155801e+01
4,10,5,4.495477e-01
4,10,10,2.409416e-01
4,10,20,2.332678e-01
4,10,30,2.332678e-01
4,10,40,2.332678e-01
4,10,50,2.332678e-01
4,10,60,2.332678e-01
4,10,70,2.332678e-01
4,10,80,2.332678e-01
4,10,90,2.332678e-01
4,10,100,2.223149e-01
4,10,1,6.838523e+02
4,10,2,6.838523e+02
4,10,3,7.553869e+00
4,10,5,6.922642e+00
4,10,10,6.503648e+00
4,10,20,2.459363e+00
4,10,30,2.459363e+00
4,10,40,2.459363e+00
4,10,50,2.459363e+00
4,10,60,2.459363e+00
4,10,70,2.459363e+00
4,10,80,2.459363e+00
4,10,90,2.459363e+00
4,10,100,1.872638e+00
4,10,1,6.339433e+02
4,10,2,6.339433e+02
4,10,3,8.934061e+01
4,10,5,6.130889e+00
4,10,10,5.769157e+00
4,10,20,5.246842e+00
4,10,30,5.246842e+00
4,10,40,5.246842e+00
4,10,50,5.246842e+00
4,10,60,5.246842e+00
4,10,70,5.246842e+00
4,10,80,5.246842e+00
4,10,90,5.246842e+00
4,10,100,4.461590e+00
4,10,1,9.917996e+02
4,10,2,9.917996e+02
4,10,3,3.092117e+01
4,10,5,5.071732e+00
4,10,10,4.814979e+00
4,10,20,3.127164e-01
4,10,30,3.127164e-01
4,10,40,3.127164e-01
4,10,50,3.127164e-01
4,10,60,3.127164e-01
4,10,70,3.127164e-01
4,10,80,3.127164e-01
4,10,90,3.127164e-01
4,10,100,2.504883e-01
4,10,1,9.066588e+02
4,10,2,6.706898e+02
4,10,3,3.016660e+01
4,10,5,7.976228e+00
4,10,10,7.278156e+00
4,10,20,6.429345e+00
4,10,30,6.429345e+00
4,10,40,6.429345e+00
4,10,50,6.429345e+00
4,10,60,6.429345e+00
4,10,70,6.429345e+00
4,10,80,6.429345e+00
4,10,90,6.429345e+00
4,10,100,5.500062e+00
4,10,1,8.055615e+02
4,10,2,8.055615e+02
4,10,3,6.189780e+01
4,10,5,4.030802e+00
4,10,10,3.065044e+00
4,10,20,2.742406e-01
4,10,30,2.742406e-01
4,10,40,2.742406e-01
4,10,50,2.742406e-01
4,10,60,2.742406e-01
4,10,70,2.742406e-01
4,10,80,2.742406e-01
4,10,90,2.742406e-01
4,10,100,2.603203e-01
4,10,1,8.783960e+02
4,10,2,5.160592e+02
4,10,3,1.436501e+01
4,10,5,7.794072e+00
4,10,10,1.058577e+00
4,10,20,8.719746e-01
4,10,30,8.719746e-01
4,10,40,8.719746e-01
4,10,50,8.719746e-01
4,10,60,8.719746e-01
4,10,70,8.719746e-01
4,10,80,8.719746e-01
4,10,90,8.719746e-01
4,10,100,6.730432e-01
4,10,1,8.573561e+02
4,10,2,5.039964e+02
4,10,3,6.940793e+00
4,10,5,4.734905e+00
4,10,10,3.097028e-03
4,10,20,1.229640e-03
4,10,30,1.229640e-03
4,10,40,1.229640e-03
4,10,50,1.229640e-03
4,10,60,1.229640e-03
4,10,70,1.229640e-03
4,10,80,1.229640e-03
4,10,90,1.229640e-03
4,10,100,1.125311e-03
4,10,1,7.438058e+02
4,10,2,7.438058e+02
4,10,3,1.500051e+01
4,10,5,4.781845e+00
4,10,10,4.505295e+00
4,10,20,4.068977e+00
4,10,30,4.068977e+00
4,10,40,4.068977e+00
4,10,50,4.068977e+00
4,10,60,4.068977e+00
4,10,70,4.068977e+00
4,10,80,4.068977e+00
4,10,90,4.068977e+00
4,10,100,3.394977e+00
4,10,1,6.909346e+02
4,10,2,6.909346e+02
4,10,3,8.065823e+00
4,10,5,3.924034e+00
4,10,10,3.633031e+00
4,10,20,3.209868e+00
4,10,30,3.209868e+00
4,10,40,3.209868e+00
4,10,50,3.209868e+00
4,10,60,3.209868e+00
4,10,70,3.209868e+00
4,10,80,3.209868e+00
4,10,90,3.209868e+00
4,10,100,2.551492e+00
