funcid,dim,milestone,error
7,10,1,3.192809e+02
7,10,2,3.192809e+02
7,10,3,8.890337e+01
7,10,5,8.842146e+01
7,10,10,8.842064e+01
7,10,20,8.842064e+01
7,10,30,8.842064e+01
7,10,40,7.509501e+01
7,10,50,4.847357e+01
7,10,60,4.550266e+01
7,10,70,4.550266e+01
7,10,80,4.550266e+01
7,10,90,4.550266e+01
7,10,100,2.005397e+01
7,10,1,3.108871e+02
7,10,2,1.350330e+02
7,10,3,6.821965e+01
7,10,5,6.799686e+01
7,10,10,6.799656e+01
7,10,20,6.799656e+01
7,10,30,6.799656e+01
7,10,40,6.799656e+01
7,10,50,6.431653e+01
7,10,60,2.969970e+01
7,10,70,2.969970e+01
7,10,80,2.969970e+01
7,10,90,2.969970e+01
7,10,100,1.798862e+01
7,10,1,3.314403e+02
7,10,2,3.000637e+02
7,10,3,1.490515e+02
7,10,5,1.489855e+02
7,10,10,1.106215e+02
7,10,20,1.106215e+02
7,10,30,1.106215e+02
7,10,40,7.092694e+01
7,10,50,5.582789e+01
7,10,60,3.745834e+01
7,10,70,3.745834e+01
7,10,80,3.745834e+01
7,10,90,3.745834e+01
7,10,100,2.736614e+01
7,10,1,2.440752e+02
7,10,2,2.440752e+02
7,10,3,1.350073e+02
7,10,5,1.207549e+02
7,10,10,1.090860e+02
7,10,20,1.090860e+02
7,10,30,1.090860e+02
7,10,40,7.781608e+01
7,10,50,5.961242e+01
7,10,60,5.813232e+01
7,10,70,4.933684e+01
7,10,80,4.391688e+01
7,10,90,4.391688e+01
7,10,100,2.291700e+01
7,10,1,3.519595e+02
7,10,2,3.519595e+02
7,10,3,1.524992e+02
7,10,5,1.516872e+02
7,10,10,1.514038e+02
7,10,20,5.949512e+01
7,10,30,5.949512e+01
7,10,40,5.949512e+01
7,10,50,5.949512e+01
7,10,60,4.930015e+01
7,10,70,4.930015e+01
7,10,80,4.740818e+01
7,10,90,4.689540e+01
7,10,100,3.075028e+01
7,10,1,3.521850e+02
7,10,2,2.945687e+02
7,10,3,1.459671e+02
7,10,5,8.595799e+01
7,10,10,8.538593e+01
7,10,20,8.538593e+01
7,10,30,8.538593e+01
7,10,40,7.656997e+01
7,10,50,5.739019e+01
7,10,60,5.111315e+01
7,10,70,4.566409e+01
7,10,80,4.504019e+01
7,10,90,4.504019e+01
7,10,100,2.612299e+01
7,10,1,2.685390e+02
7,10,2,2.685390e+02
7,10,3,1.794120e+02
7,10,5,1.780058e+02
7,10,10,8.044032e+01
7,10,20,8.044024e+01
7,10,30,8.044024e+01
7,10,40,7.892514e+01
7,10,50,6.116606e+01
7,10,60,5.100203e+01
7,10,70,5.021877e+01
7,10,80,4.397952e+01
7,10,90,4.397952e+01
7,10,100,2.483931e+01
7,10,1,3.181848e+02
7,10,2,2.554035e+02
7,10,3,1.180310e+02
7,10,5,1.179207e+02
7,10,10,1.179203e+02
7,10,20,1.179203e+02
7,10,30,1.179203e+02
7,10,40,7.173820e+01
7,10,50,5.657568e+01
7,10,60,5.657568e+01
7,10,70,4.573919e+01
7,10,80,3.950829e+01
7,10,90,3.950829e+01
7,10,100,1.703223e+01
7,10,1,3.086694e+02
7,10,2,2.511534e+02
7,10,3,1.781015e+02
7,10,5,1.453712e+02
7,10,10,1.084519e+02
7,10,20,1.084519e+02
7,10,30,1.084519e+02
7,10,40,5.083559e+01
7,10,50,5.083559e+01
7,10,60,5.083559e+01
7,10,70,4.593983e+01
7,10,80,4.593983e+01
7,10,90,4.052212e+01
7,10,100,2.086447e+01
7,10,1,2.508893e+02
7,10,2,2.508893e+02
7,10,3,9.750800e+01
7,10,5,9.719259e+01
7,10,10,9.719240e+01
7,10,20,9.719240e+01
7,10,30,9.719240e+01
7,10,40,8.145023e+01
7,10,50,5.225644e+01
7,10,60,5.225644e+01
7,10,70,5.074551e+01
7,10,80,5.074551e+01
7,10,90,4.378580e+01
7,10,100,2.891977e+01
