funcid,dim,milestone,error
27,30,1,1.199395e+03
27,30,2,1.172564e+03
27,30,3,1.172488e+03
27,30,5,1.164209e+03
27,30,10,9.085545e+02
27,30,20,5.000073e+02
27,30,30,5.000073e+02
27,30,40,5.000072e+02
27,30,50,5.000070e+02
27,30,60,5.000070e+02
27,30,70,5.000070e+02
27,30,80,5.000070e+02
27,30,90,5.000070e+02
27,30,100,5.000070e+02
27,30,1,1.055931e+03
27,30,2,1.024829e+03
27,30,3,1.021959e+03
27,30,5,1.016122e+03
27,30,10,1.003221e+03
27,30,20,5.000073e+02
27,30,30,5.000072e+02
27,30,40,5.000072e+02
27,30,50,5.000072e+02
27,30,60,5.000072e+02
27,30,70,5.000072e+02
27,30,80,5.000071e+02
27,30,90,5.000071e+02
27,30,100,5.000071e+02
27,30,1,1.430075e+03
27,30,2,9.838935e+02
27,30,3,8.459664e+02
27,30,5,8.418372e+02
27,30,10,8.342335e+02
27,30,20,5.000073e+02
27,30,30,5.000072e+02
27,30,40,5.000072e+02
27,30,50,5.000071e+02
27,30,60,5.000071e+02
27,30,70,5.000071e+02
27,30,80,5.000071e+02
27,30,90,5.000071e+02
27,30,100,5.000071e+02
27,30,1,1.403407e+03
27,30,2,1.130035e+03
27,30,3,1.124012e+03
27,30,5,1.054863e+03
27,30,10,1.039975e+03
27,30,20,5.000072e+02
27,30,30,5.000072e+02
27,30,40,5.000072e+02
27,30,50,5.000072e+02
27,30,60,5.000071e+02
27,30,70,5.000071e+02
27,30,80,5.000071e+02
27,30,90,5.000071e+02
27,30,100,5.000071e+02
27,30,1,1.516006e+03
27,30,2,1.193183e+03
27,30,3,1.065290e+03
27,30,5,1.007337e+03
27,30,10,9.110584e+02
27,30,20,5.000071e+02
27,30,30,5.000071e+02
27,30,40,5.000071e+02
27,30,50,5.000071e+02
27,30,60,5.000071e+02
27,30,70,5.000071e+02
27,30,80,5.000071e+02
27,30,90,5.000071e+02
27,30,100,5.000071e+02
27,30,1,1.246574e+03
27,30,2,1.156455e+03
27,30,3,1.156455e+03
27,30,5,1.155998e+03
27,30,10,9.507604e+02
27,30,20,5.000072e+02
27,30,30,5.000071e+02
27,30,40,5.000071e+02
27,30,50,5.000071e+02
27,30,60,5.000071e+02
27,30,70,5.000071e+02
27,30,80,5.000071e+02
27,30,90,5.000071e+02
27,30,100,5.000071e+02
27,30,1,1.041900e+03
27,30,2,1.016457e+03
27,30,3,1.016018e+03
27,30,5,1.015794e+03
27,30,10,1.012248e+03
27,30,20,5.000072e+02
27,30,30,5.000072e+02
27,30,40,5.000072e+02
27,30,50,5.000072e+02
27,30,60,5.000071e+02
27,30,70,5.000071e+02
27,30,80,5.000071e+02
27,30,90,5.000071e+02
27,30,100,5.000071e+02
27,30,1,1.112498e+03
27,30,2,1.053152e+03
27,30,3,1.049579e+03
27,30,5,1.037038e+03
27,30,10,8.835133e+02
27,30,20,5.000073e+02
27,30,30,5.000072e+02
27,30,40,5.000072e+02
27,30,50,5.000072e+02
27,30,60,5.000072e+02
27,30,70,5.000071e+02
27,30,80,5.000071e+02
27,30,90,5.000071e+02
27,30,100,5.000071e+02
27,30,1,1.373984e+03
27,30,2,1.118476e+03
27,30,3,1.111717e+03
27,30,5,1.105901e+03
27,30,10,1.087833e+03
27,30,20,5.000073e+02
27,30,30,5.000072e+02
27,30,40,5.000072e+02
27,30,50,5.000072e+02
27,30,60,5.000072e+02
27,30,70,5.000072e+02
27,30,80,5.000072e+02
27,30,90,5.000071e+02
27,30,100,5.000071e+02
27,30,1,1.385346e+03
27,30,2,1.381031e+03
27,30,3,1.380945e+03
27,30,5,1.339713e+03
27,30,10,1.316171e+03
27,30,20,5.000073e+02
27,30,30,5.000072e+02
27,30,40,5.000071e+02
27,30,50,5.000071e+02
27,30,60,5.000071e+02
27,30,70,5.000071e+02
27,30,80,5.000071e+02
27,30,90,5.000071e+02
27,30,100,5.000071e+02
