funcid,dim,milestone,error
23,30,1,8.892357e+02
23,30,2,8.851002e+02
23,30,3,8.837450e+02
23,30,5,8.487640e+02
23,30,10,8.459558e+02
23,30,20,8.053072e+02
23,30,30,6.774589e+02
23,30,40,6.497436e+02
23,30,50,6.331262e+02
23,30,60,6.042668e+02
23,30,70,5.944803e+02
23,30,80,5.944803e+02
23,30,90,5.783528e+02
23,30,100,5.783528e+02
23,30,1,1.097283e+03
23,30,2,9.564739e+02
23,30,3,9.361017e+02
23,30,5,9.289504e+02
23,30,10,9.255737e+02
23,30,20,8.276578e+02
23,30,30,7.093419e+02
23,30,40,6.568128e+02
23,30,50,6.070629e+02
23,30,60,6.048852e+02
23,30,70,5.985617e+02
23,30,80,5.897777e+02
23,30,90,5.847227e+02
23,30,100,5.847227e+02
23,30,1,1.090989e+03
23,30,2,9.560490e+02
23,30,3,9.309392e+02
23,30,5,9.159216e+02
23,30,10,8.873207e+02
23,30,20,7.984551e+02
23,30,30,6.866866e+02
23,30,40,6.401779e+02
23,30,50,6.222270e+02
23,30,60,5.199833e+02
23,30,70,5.199833e+02
23,30,80,5.199833e+02
23,30,90,5.199833e+02
23,30,100,5.199833e+02
23,30,1,8.890523e+02
23,30,2,8.270730e+02
23,30,3,8.244289e+02
23,30,5,8.146112e+02
23,30,10,8.137996e+02
23,30,20,8.045717e+02
23,30,30,6.614274e+02
23,30,40,6.044363e+02
23,30,50,5.932253e+02
23,30,60,5.932253e+02
23,30,70,5.701243e+02
23,30,80,5.701243e+02
23,30,90,5.674624e+02
23,30,100,5.674624e+02
23,30,1,8.327380e+02
23,30,2,7.681909e+02
23,30,3,7.635416e+02
23,30,5,7.619844e+02
23,30,10,7.618814e+02
23,30,20,7.618814e+02
23,30,30,6.541357e+02
23,30,40,6.114400e+02
23,30,50,6.114400e+02
23,30,60,5.983376e+02
23,30,70,5.983376e+02
23,30,80,5.718767e+02
23,30,90,5.718767e+02
23,30,100,5.718767e+02
23,30,1,1.077734e+03
23,30,2,1.044882e+03
23,30,3,1.018163e+03
23,30,5,9.910199e+02
23,30,10,9.831341e+02
23,30,20,7.822691e+02
23,30,30,6.916144e+02
23,30,40,6.279990e+02
23,30,50,6.005491e+02
23,30,60,6.005491e+02
23,30,70,5.753103e+02
23,30,80,5.751259e+02
23,30,90,5.751259e+02
23,30,100,5.751259e+02
23,30,1,1.002690e+03
23,30,2,9.710328e+02
23,30,3,9.674771e+02
23,30,5,9.522772e+02
23,30,10,8.716182e+02
23,30,20,8.197860e+02
23,30,30,6.987309e+02
23,30,40,6.434334e+02
23,30,50,5.969080e+02
23,30,60,5.969080e+02
23,30,70,5.647707e+02
23,30,80,5.647707e+02
23,30,90,5.647707e+02
23,30,100,5.647707e+02
23,30,1,1.067009e+03
23,30,2,9.421463e+02
23,30,3,9.303224e+02
23,30,5,9.255630e+02
23,30,10,9.236563e+02
23,30,20,8.391424e+02
23,30,30,7.163529e+02
23,30,40,6.402818e+02
23,30,50,6.152633e+02
23,30,60,5.891453e+02
23,30,70,5.891453e+02
23,30,80,5.891453e+02
23,30,90,5.683921e+02
23,30,100,5.683921e+02
23,30,1,1.221726e+03
23,30,2,9.163612e+02
23,30,3,8.976757e+02
23,30,5,8.797995e+02
23,30,10,8.764306e+02
23,30,20,7.599797e+02
23,30,30,6.736260e+02
23,30,40,6.155986e+02
23,30,50,6.008100e+02
23,30,60,6.008100e+02
23,30,70,5.662219e+02
23,30,80,5.624524e+02
23,30,90,5.428999e+02
23,30,100,5.428999e+02
23,30,1,9.504763e+02
23,30,2,8.870742e+02
23,30,3,8.839532e+02
23,30,5,8.794874e+02
23,30,10,8.675652e+02
23,30,20,7.630172e+02
23,30,30,6.915950e+02
23,30,40,6.207149e+02
23,30,50,5.888916e+02
23,30,60,5.888916e+02
23,30,70,5.792695e+02
23,30,80,5.698936e+02
23,30,90,5.698936e+02
23,30,100,5.698936e+02
