funcid,dim,milestone,error
6,30,1,8.485895e+01
6,30,2,5.704995e+01
6,30,3,5.389004e+01
6,30,5,5.135682e+01
6,30,10,5.056617e+01
6,30,20,5.056617e+01
6,30,30,4.052809e+01
6,30,40,2.853746e+01
6,30,50,1.446665e+01
6,30,60,1.053109e+01
6,30,70,6.977516e+00
6,30,80,4.823945e+00
6,30,90,3.276003e+00
6,30,100,1.206430e+00
6,30,1,7.737590e+01
6,30,2,6.064349e+01
6,30,3,5.999219e+01
6,30,5,5.980063e+01
6,30,10,5.969254e+01
6,30,20,5.969254e+01
6,30,30,4.916905e+01
6,30,40,3.425926e+01
6,30,50,2.002929e+01
6,30,60,1.172848e+01
6,30,70,7.316062e+00
6,30,80,6.034972e+00
6,30,90,3.940113e+00
6,30,100,1.469859e+00
6,30,1,7.665544e+01
6,30,2,6.487221e+01
6,30,3,6.259948e+01
6,30,5,6.101687e+01
6,30,10,6.019510e+01
6,30,20,6.019510e+01
6,30,30,4.119217e+01
6,30,40,2.381849e+01
6,30,50,2.061340e+01
6,30,60,1.383769e+01
6,30,70,8.349491e+00
6,30,80,5.692877e+00
6,30,90,3.860851e+00
6,30,100,1.837391e+00
6,30,1,8.378847e+01
6,30,2,6.216311e+01
6,30,3,5.712834e+01
6,30,5,5.382817e+01
6,30,10,5.300259e+01
6,30,20,5.300259e+01
6,30,30,4.655459e+01
6,30,40,3.278118e+01
6,30,50,2.125806e+01
6,30,60,1.225721e+01
6,30,70,8.780088e+00
6,30,80,6.405753e+00
6,30,90,4.029731e+00
6,30,100,2.185395e+00
6,30,1,9.360305e+01
6,30,2,7.057396e+01
6,30,3,6.918040e+01
6,30,5,6.677470e+01
6,30,10,6.448078e+01
6,30,20,6.448078e+01
6,30,30,4.341319e+01
6,30,40,2.985006e+01
6,30,50,1.835600e+01
6,30,60,1.153200e+01
6,30,70,7.165208e+00
6,30,80,4.820737e+00
6,30,90,3.050080e+00
6,30,100,1.540513e+00
6,30,1,7.632644e+01
6,30,2,6.285978e+01
6,30,3,5.925664e+01
6,30,5,5.786777e+01
6,30,10,5.701156e+01
6,30,20,5.701156e+01
6,30,30,4.261660e+01
6,30,40,2.650743e+01
6,30,50,1.867059e+01
6,30,60,1.374169e+01
6,30,70,8.710347e+00
6,30,80,5.518818e+00
6,30,90,3.450498e+00
6,30,100,1.455848e+00
6,30,1,7.151633e+01
6,30,2,6.667125e+01
6,30,3,6.616754e+01
6,30,5,6.415634e+01
6,30,10,6.214366e+01
6,30,20,6.214366e+01
6,30,30,3.795784e+01
6,30,40,3.333789e+01
6,30,50,2.328243e+01
6,30,60,1.369135e+01
6,30,70,9.846060e+00
6,30,80,5.945903e+00
6,30,90,4.953958e+00
6,30,100,2.192219e+00
6,30,1,9.751719e+01
6,30,2,6.829748e+01
6,30,3,6.658170e+01
6,30,5,6.430465e+01
6,30,10,6.292494e+01
6,30,20,6.292494e+01
6,30,30,5.036686e+01
6,30,40,3.171328e+01
6,30,50,2.066365e+01
6,30,60,1.361914e+01
6,30,70,8.411178e+00
6,30,80,6.194462e+00
6,30,90,4.087168e+00
6,30,100,2.405004e+00
6,30,1,8.004396e+01
6,30,2,6.072095e+01
6,30,3,5.879666e+01
6,30,5,5.719996e+01
6,30,10,5.607450e+01
6,30,20,5.607450e+01
6,30,30,4.941742e+01
6,30,40,3.167481e+01
6,30,50,2.252475e+01
6,30,60,1.527437e+01
6,30,70,8.891983e+00
6,30,80,6.099225e+00
6,30,90,2.869553e+00
6,30,100,1.706484e+00
6,30,1,6.825910e+01
6,30,2,5.680313e+01
6,30,3,5.445823e+01
6,30,5,5.162440e+01
6,30,10,5.055072e+01
6,30,20,5.055072e+01
6,30,30,4.330009e+01
6,30,40,2.626791e+01
6,30,50,1.641161e+01
6,30,60,1.127330e+01
6,30,70,7.233894e+00
6,30,80,5.325458e+00
6,30,90,3.346111e+00
6,30,100,1.272824e+00
