funcid,dim,milestone,error
14,30,1,4.747619e+06
14,30,2,1.752960e+06
14,30,3,1.376964e+06
14,30,5,9.161349e+05
14,30,10,6.904536e+05
14,30,20,6.904536e+05
14,30,30,1.617974e+05
14,30,40,1.617974e+05
14,30,50,1.617974e+05
14,30,60,1.413566e+05
14,30,70,1.413566e+05
14,30,80,1.411512e+05
14,30,90,1.411512e+05
14,30,100,6.947394e+04
14,30,1,8.058475e+06
14,30,2,3.858250e+05
14,30,3,1.919810e+05
14,30,5,3.577415e+04
14,30,10,2.485568e+04
14,30,20,2.485568e+04
14,30,30,2.485568e+04
14,30,40,2.485568e+04
14,30,50,2.485568e+04
14,30,60,2.485568e+04
14,30,70,2.485568e+04
14,30,80,2.485568e+04
14,30,90,2.485568e+04
14,30,100,2.229933e+04
14,30,1,2.421354e+06
14,30,2,1.098423e+05
14,30,3,7.949441e+04
14,30,5,6.078485e+04
14,30,10,5.412028e+04
14,30,20,5.412028e+04
14,30,30,5.412028e+04
14,30,40,5.412028e+04
14,30,50,5.412028e+04
14,30,60,5.412028e+04
14,30,70,5.412028e+04
14,30,80,5.412028e+04
14,30,90,5.412028e+04
14,30,100,4.758784e+03
14,30,1,3.835289e+06
14,30,2,2.763869e+05
14,30,3,1.312849e+05
14,30,5,7.910570e+04
14,30,10,6.849206e+04
14,30,20,6.849206e+04
14,30,30,6.849206e+04
14,30,40,6.849206e+04
14,30,50,6.849206e+04
14,30,60,6.849206e+04
14,30,70,6.849206e+04
14,30,80,6.696676e+04
14,30,90,6.696676e+04
14,30,100,3.931853e+04
14,30,1,6.359249e+06
14,30,2,1.988532e+06
14,30,3,1.824989e+06
14,30,5,1.632679e+06
14,30,10,1.343441e+06
14,30,20,1.139170e+06
14,30,30,1.139170e+06
14,30,40,1.890513e+05
14,30,50,1.890513e+05
14,30,60,1.890513e+05
14,30,70,1.890513e+05
14,30,80,1.223429e+05
14,30,90,1.086277e+05
14,30,100,4.310071e+04
14,30,1,2.644366e+06
14,30,2,9.490429e+05
14,30,3,5.399648e+05
14,30,5,2.595597e+05
14,30,10,1.457984e+05
14,30,20,1.457984e+05
14,30,30,1.457984e+05
14,30,40,1.457984e+05
14,30,50,1.457984e+05
14,30,60,1.457984e+05
14,30,70,1.457984e+05
14,30,80,1.457984e+05
14,30,90,7.724346e+04
14,30,100,2.193323e+04
14,30,1,2.569218e+06
14,30,2,7.383833e+05
14,30,3,4.988398e+05
14,30,5,1.845019e+05
14,30,10,1.333502e+05
14,30,20,1.333502e+05
14,30,30,1.333502e+05
14,30,40,9.903163e+04
14,30,50,9.039722e+04
14,30,60,9.039722e+04
14,30,70,9.039722e+04
14,30,80,9.039722e+04
14,30,90,6.026890e+04
14,30,100,2.414793e+04
14,30,1,5.349060e+05
14,30,2,1.833182e+05
14,30,3,1.207793e+05
14,30,5,6.312091e+04
14,30,10,4.622514e+04
14,30,20,4.622514e+04
14,30,30,4.622514e+04
14,30,40,4.622514e+04
14,30,50,4.622514e+04
14,30,60,4.622514e+04
14,30,70,4.622514e+04
14,30,80,4.622514e+04
14,30,90,4.622514e+04
14,30,100,2.788835e+04
14,30,1,5.421251e+05
14,30,2,2.513580e+05
14,30,3,1.826556e+05
14,30,5,1.336056e+05
14,30,10,1.072510e+05
14,30,20,1.072510e+05
14,30,30,1.072510e+05
14,30,40,1.072510e+05
14,30,50,1.072510e+05
14,30,60,1.072510e+05
14,30,70,1.072510e+05
14,30,80,5.906319e+04
14,30,90,5.906319e+04
14,30,100,9.908842e+03
14,30,1,9.559516e+05
14,30,2,2.906747e+05
14,30,3,1.929685e+05
14,30,5,9.742955e+04
14,30,10,7.842230e+04
14,30,20,7.842230e+04
14,30,30,7.842230e+04
14,30,40,7.842230e+04
14,30,50,7.842230e+04
14,30,60,7.842230e+04
14,30,70,7.842230e+04
14,30,80,7.842230e+04
14,30,90,7.842230e+04
14,30,100,4.074629e+04
