funcid,dim,milestone,error
18,10,1,5.918037e+06
18,10,2,5.918037e+06
18,10,3,8.767245e+03
18,10,5,5.602613e+03
18,10,10,5.595707e+03
18,10,20,5.589656e+03
18,10,30,5.326825e+03
18,10,40,5.326825e+03
18,10,50,5.326825e+03
18,10,60,5.326825e+03
18,10,70,5.326825e+03
18,10,80,5.326825e+03
18,10,90,1.515517e+03
18,10,100,1.657139e+02
18,10,1,1.087838e+07
18,10,2,1.087838e+07
18,10,3,6.030316e+03
18,10,5,6.028916e+03
18,10,10,6.025324e+03
18,10,20,6.019103e+03
18,10,30,5.531120e+03
18,10,40,5.531120e+03
18,10,50,5.531120e+03
18,10,60,5.531120e+03
18,10,70,5.531120e+03
18,10,80,4.416247e+03
18,10,90,3.036303e+03
18,10,100,1.894231e+03
18,10,1,6.002778e+06
18,10,2,6.002778e+06
18,10,3,3.419844e+03
18,10,5,3.419483e+03
18,10,10,3.418057e+03
18,10,20,2.327057e+03
18,10,30,2.305296e+03
18,10,40,2.305296e+03
18,10,50,2.305296e+03
18,10,60,2.305296e+03
18,10,70,2.305296e+03
18,10,80,2.305296e+03
18,10,90,2.267007e+03
18,10,100,2.113573e+03
18,10,1,4.081955e+06
18,10,2,4.081955e+06
18,10,3,2.935281e+03
18,10,5,2.934966e+03
18,10,10,2.934036e+03
18,10,20,2.932020e+03
18,10,30,2.646928e+03
18,10,40,2.646928e+03
18,10,50,2.646928e+03
18,10,60,2.594944e+03
18,10,70,2.364058e+03
18,10,80,2.364058e+03
18,10,90,1.165383e+03
18,10,100,4.237190e+02
18,10,1,1.208015e+07
18,10,2,1.208015e+07
18,10,3,5.973025e+03
18,10,5,5.971656e+03
18,10,10,5.967374e+03
18,10,20,5.959269e+03
18,10,30,5.959269e+03
18,10,40,5.959269e+03
18,10,50,5.929787e+03
18,10,60,5.929787e+03
18,10,70,5.929787e+03
18,10,80,8.612071e+02
18,10,90,8.612071e+02
18,10,100,2.987092e+02
18,10,1,4.291395e+07
18,10,2,4.291395e+07
18,10,3,8.453918e+03
18,10,5,1.403311e+03
18,10,10,1.402477e+03
18,10,20,1.400745e+03
18,10,30,1.400745e+03
18,10,40,1.400745e+03
18,10,50,1.279931e+03
18,10,60,1.279931e+03
18,10,70,1.279931e+03
18,10,80,1.155483e+03
18,10,90,1.128228e+03
18,10,100,2.195875e+02
18,10,1,2.012065e+07
18,10,2,2.012065e+07
18,10,3,1.331168e+03
18,10,5,1.330723e+03
18,10,10,1.330173e+03
18,10,20,1.329101e+03
18,10,30,1.329101e+03
18,10,40,1.329101e+03
18,10,50,1.329101e+03
18,10,60,1.329101e+03
18,10,70,1.329101e+03
18,10,80,1.329101e+03
18,10,90,1.329101e+03
18,10,100,1.327386e+03
18,10,1,4.660454e+07
18,10,2,1.326331e+07
18,10,3,1.293706e+04
18,10,5,1.293390e+04
18,10,10,1.292469e+04
18,10,20,1.290867e+04
18,10,30,1.290867e+04
18,10,40,1.290867e+04
18,10,50,1.290867e+04
18,10,60,1.290867e+04
18,10,70,9.860274e+03
18,10,80,6.859886e+03
18,10,90,4.482043e+03
18,10,100,3.828618e+03
18,10,1,1.972664e+06
18,10,2,1.972664e+06
18,10,3,2.173987e+03
18,10,5,2.173569e+03
18,10,10,2.172699e+03
18,10,20,2.171156e+03
18,10,30,2.171156e+03
18,10,40,2.171156e+03
18,10,50,2.171156e+03
18,10,60,2.171156e+03
18,10,70,2.171156e+03
18,10,80,2.171156e+03
18,10,90,2.171156e+03
18,10,100,2.168504e+03
18,10,1,1.441732e+08
18,10,2,4.489480e+07
18,10,3,1.656989e+04
18,10,5,1.056295e+04
18,10,10,1.055797e+04
18,10,20,1.054650e+04
18,10,30,1.054650e+04
18,10,40,1.041657e+04
18,10,50,1.041657e+04
18,10,60,1.041657e+04
18,10,70,1.041657e+04
18,10,80,9.795451e+03
18,10,90,1.279269e+03
18,10,100,4.859761e+02
