funcid,dim,milestone,error
28,50,1,3.409192e+03
28,50,2,1.443422e+03
28,50,3,9.811731e+02
28,50,5,7.560859e+02
28,50,10,6.062865e+02
28,50,20,5.000121e+02
28,50,30,5.000121e+02
28,50,40,5.000121e+02
28,50,50,5.000121e+02
28,50,60,5.000121e+02
28,50,70,5.000121e+02
28,50,80,5.000121e+02
28,50,90,5.000121e+02
28,50,100,5.000121e+02
28,50,1,4.487494e+03
28,50,2,1.321318e+03
28,50,3,9.734045e+02
28,50,5,6.955154e+02
28,50,10,5.979405e+02
28,50,20,5.000122e+02
28,50,30,5.000121e+02
28,50,40,5.000121e+02
28,50,50,5.000121e+02
28,50,60,5.000120e+02
28,50,70,5.000120e+02
28,50,80,5.000120e+02
28,50,90,5.000120e+02
28,50,100,5.000120e+02
28,50,1,3.461433e+03
28,50,2,1.653090e+03
28,50,3,1.047056e+03
28,50,5,7.400579e+02
28,50,10,6.587813e+02
28,50,20,5.000122e+02
28,50,30,5.000122e+02
28,50,40,5.000122e+02
28,50,50,5.000122e+02
28,50,60,5.000122e+02
28,50,70,5.000122e+02
28,50,80,5.000122e+02
28,50,90,5.000121e+02
28,50,100,5.000121e+02
28,50,1,3.225438e+03
28,50,2,1.467361e+03
28,50,3,8.938666e+02
28,50,5,6.760603e+02
28,50,10,6.186978e+02
28,50,20,5.000122e+02
28,50,30,5.000121e+02
28,50,40,5.000120e+02
28,50,50,5.000120e+02
28,50,60,5.000120e+02
28,50,70,5.000120e+02
28,50,80,5.000120e+02
28,50,90,5.000120e+02
28,50,100,5.000120e+02
28,50,1,3.670151e+03
28,50,2,1.651056e+03
28,50,3,1.191518e+03
28,50,5,8.916104e+02
28,50,10,7.368531e+02
28,50,20,5.000122e+02
28,50,30,5.000122e+02
28,50,40,5.000122e+02
28,50,50,5.000121e+02
28,50,60,5.000121e+02
28,50,70,5.000121e+02
28,50,80,5.000121e+02
28,50,90,5.000121e+02
28,50,100,5.000121e+02
28,50,1,3.663907e+03
28,50,2,1.568231e+03
28,50,3,1.160674e+03
28,50,5,1.009361e+03
28,50,10,9.256900e+02
28,50,20,5.000122e+02
28,50,30,5.000121e+02
28,50,40,5.000121e+02
28,50,50,5.000121e+02
28,50,60,5.000120e+02
28,50,70,5.000120e+02
28,50,80,5.000120e+02
28,50,90,5.000120e+02
28,50,100,5.000120e+02
28,50,1,3.659341e+03
28,50,2,1.610376e+03
28,50,3,1.162978e+03
28,50,5,8.778884e+02
28,50,10,6.582521e+02
28,50,20,5.000122e+02
28,50,30,5.000121e+02
28,50,40,5.000121e+02
28,50,50,5.000121e+02
28,50,60,5.000121e+02
28,50,70,5.000121e+02
28,50,80,5.000121e+02
28,50,90,5.000121e+02
28,50,100,5.000121e+02
28,50,1,3.369011e+03
28,50,2,1.573308e+03
28,50,3,1.147638e+03
28,50,5,8.688100e+02
28,50,10,7.760061e+02
28,50,20,5.000121e+02
28,50,30,5.000121e+02
28,50,40,5.000121e+02
28,50,50,5.000120e+02
28,50,60,5.000120e+02
28,50,70,5.000120e+02
28,50,80,5.000120e+02
28,50,90,5.000120e+02
28,50,100,5.000120e+02
28,50,1,3.076662e+03
28,50,2,1.314918e+03
28,50,3,1.000531e+03
28,50,5,7.668609e+02
28,50,10,6.205082e+02
28,50,20,5.000122e+02
28,50,30,5.000122e+02
28,50,40,5.000121e+02
28,50,50,5.000121e+02
28,50,60,5.000121e+02
28,50,70,5.000121e+02
28,50,80,5.000121e+02
28,50,90,5.000121e+02
28,50,100,5.000121e+02
28,50,1,3.814721e+03
28,50,2,1.499712e+03
28,50,3,9.566006e+02
28,50,5,6.430407e+02
28,50,10,5.665348e+02
28,50,20,5.000121e+02
28,50,30,5.000121e+02
28,50,40,5.000121e+02
28,50,50,5.000121e+02
28,50,60,5.000121e+02
28,50,70,5.000121e+02
28,50,80,5.000121e+02
28,50,90,5.000121e+02
28,50,100,5.000121e+02
