funcid,dim,milestone,error
23,10,1,4.579757e+02
23,10,2,4.579757e+02
23,10,3,3.801964e+02
23,10,5,3.799153e+02
23,10,10,3.761253e+02
23,10,20,3.668179e+02
23,10,30,3.668179e+02
23,10,40,3.546313e+02
23,10,50,3.546313e+02
23,10,60,3.447377e+02
23,10,70,3.447377e+02
23,10,80,3.394321e+02
23,10,90,3.394321e+02
23,10,100,3.394321e+02
23,10,1,4.735489e+02
23,10,2,4.391591e+02
23,10,3,3.727337e+02
23,10,5,3.532384e+02
23,10,10,3.486205e+02
23,10,20,3.472865e+02
23,10,30,3.472865e+02
23,10,40,3.472865e+02
23,10,50,3.472865e+02
23,10,60,3.461206e+02
23,10,70,3.461206e+02
23,10,80,3.461206e+02
23,10,90,3.394121e+02
23,10,100,3.394121e+02
23,10,1,4.849884e+02
23,10,2,4.390883e+02
23,10,3,3.564605e+02
23,10,5,3.528658e+02
23,10,10,3.528517e+02
23,10,20,3.528516e+02
23,10,30,3.528516e+02
23,10,40,3.528516e+02
23,10,50,3.528516e+02
23,10,60,3.426500e+02
23,10,70,3.420577e+02
23,10,80,3.420577e+02
23,10,90,3.261641e+02
23,10,100,3.261641e+02
23,10,1,4.168641e+02
23,10,2,4.168641e+02
23,10,3,3.428478e+02
23,10,5,3.398925e+02
23,10,10,3.355524e+02
23,10,20,3.353990e+02
23,10,30,3.353990e+02
23,10,40,3.353990e+02
23,10,50,3.353990e+02
23,10,60,3.353990e+02
23,10,70,3.352937e+02
23,10,80,3.352937e+02
23,10,90,3.352937e+02
23,10,100,3.352937e+02
23,10,1,4.311802e+02
23,10,2,4.311802e+02
23,10,3,3.452817e+02
23,10,5,3.436917e+02
23,10,10,3.432681e+02
23,10,20,3.432545e+02
23,10,30,3.432545e+02
23,10,40,3.432545e+02
23,10,50,3.432545e+02
23,10,60,3.432545e+02
23,10,70,3.432545e+02
23,10,80,3.351906e+02
23,10,90,3.271240e+02
23,10,100,3.271240e+02
23,10,1,4.182214e+02
23,10,2,4.182214e+02
23,10,3,3.546639e+02
23,10,5,3.514872e+02
23,10,10,3.500755e+02
23,10,20,3.478849e+02
23,10,30,3.478849e+02
23,10,40,3.478849e+02
23,10,50,3.443311e+02
23,10,60,3.443311e+02
23,10,70,3.402068e+02
23,10,80,3.402068e+02
23,10,90,3.388238e+02
23,10,100,3.388238e+02
23,10,1,4.718079e+02
23,10,2,4.239598e+02
23,10,3,3.483436e+02
23,10,5,3.435962e+02
23,10,10,3.435569e+02
23,10,20,3.435154e+02
23,10,30,3.435154e+02
23,10,40,3.435154e+02
23,10,50,3.435154e+02
23,10,60,3.435154e+02
23,10,70,3.431588e+02
23,10,80,3.392416e+02
23,10,90,3.392416e+02
23,10,100,3.392416e+02
23,10,1,4.525002e+02
23,10,2,4.524894e+02
23,10,3,3.807240e+02
23,10,5,3.622628e+02
23,10,10,3.520414e+02
23,10,20,3.504647e+02
23,10,30,3.504647e+02
23,10,40,3.504647e+02
23,10,50,3.504647e+02
23,10,60,3.504647e+02
23,10,70,3.471803e+02
23,10,80,3.439717e+02
23,10,90,3.439717e+02
23,10,100,3.427645e+02
23,10,1,4.498522e+02
23,10,2,4.022179e+02
23,10,3,3.232966e+02
23,10,5,3.107010e+02
23,10,10,3.103091e+02
23,10,20,3.102086e+02
23,10,30,3.102086e+02
23,10,40,3.102086e+02
23,10,50,3.102086e+02
23,10,60,3.102086e+02
23,10,70,3.102086e+02
23,10,80,3.102086e+02
23,10,90,3.102086e+02
23,10,100,3.101681e+02
23,10,1,4.616419e+02
23,10,2,4.283497e+02
23,10,3,3.664271e+02
23,10,5,3.625836e+02
23,10,10,3.594602e+02
23,10,20,3.555814e+02
23,10,30,3.555814e+02
23,10,40,3.555814e+02
23,10,50,3.395924e+02
23,10,60,3.395924e+02
23,10,70,3.395924e+02
23,10,80,3.395924e+02
23,10,90,3.383134e+02
23,10,100,3.383134e+02
