funcid,dim,milestone,error
7,30,1,1.273506e+03
7,30,2,1.166679e+03
7,30,3,1.160180e+03
7,30,5,9.133419e+02
7,30,10,9.117754e+02
7,30,20,8.799397e+02
7,30,30,4.816526e+02
7,30,40,3.317119e+02
7,30,50,2.736015e+02
7,30,60,2.736015e+02
7,30,70,2.736015e+02
7,30,80,2.701925e+02
7,30,90,2.315741e+02
7,30,100,9.050619e+01
7,30,1,1.262956e+03
7,30,2,1.204485e+03
7,30,3,9.575451e+02
7,30,5,9.230099e+02
7,30,10,8.553956e+02
7,30,20,8.202011e+02
7,30,30,4.681596e+02
7,30,40,3.561620e+02
7,30,50,3.000035e+02
7,30,60,2.657049e+02
7,30,70,2.422842e+02
7,30,80,2.422842e+02
7,30,90,2.422842e+02
7,30,100,1.245246e+02
7,30,1,9.518435e+02
7,30,2,8.751157e+02
7,30,3,8.720172e+02
7,30,5,8.713941e+02
7,30,10,8.713927e+02
7,30,20,8.418398e+02
7,30,30,4.720380e+02
7,30,40,3.099960e+02
7,30,50,3.000305e+02
7,30,60,2.726097e+02
7,30,70,2.723098e+02
7,30,80,2.384325e+02
7,30,90,2.372364e+02
7,30,100,8.583531e+01
7,30,1,1.318915e+03
7,30,2,1.262484e+03
7,30,3,1.249530e+03
7,30,5,1.042345e+03
7,30,10,1.040751e+03
7,30,20,9.117322e+02
7,30,30,4.700561e+02
7,30,40,3.578730e+02
7,30,50,3.074980e+02
7,30,60,2.856626e+02
7,30,70,2.638933e+02
7,30,80,2.445826e+02
7,30,90,2.377584e+02
7,30,100,9.759962e+01
7,30,1,1.297021e+03
7,30,2,1.194300e+03
7,30,3,1.148194e+03
7,30,5,1.067735e+03
7,30,10,8.202589e+02
7,30,20,8.202589e+02
7,30,30,4.037707e+02
7,30,40,3.233844e+02
7,30,50,2.909189e+02
7,30,60,2.809198e+02
7,30,70,2.502573e+02
7,30,80,2.479067e+02
7,30,90,2.395167e+02
7,30,100,8.645093e+01
7,30,1,9.392642e+02
7,30,2,8.643619e+02
7,30,3,8.396189e+02
7,30,5,8.346603e+02
7,30,10,8.346338e+02
7,30,20,8.346338e+02
7,30,30,4.574812e+02
7,30,40,3.350377e+02
7,30,50,3.011123e+02
7,30,60,2.532873e+02
7,30,70,2.532873e+02
7,30,80,2.532873e+02
7,30,90,2.459625e+02
7,30,100,7.094639e+01
7,30,1,1.303942e+03
7,30,2,1.237914e+03
7,30,3,1.119957e+03
7,30,5,1.094221e+03
7,30,10,1.094177e+03
7,30,20,8.855862e+02
7,30,30,4.425711e+02
7,30,40,3.415996e+02
7,30,50,3.150553e+02
7,30,60,2.913230e+02
7,30,70,2.503136e+02
7,30,80,2.503136e+02
7,30,90,2.436254e+02
7,30,100,9.951288e+01
7,30,1,1.138037e+03
7,30,2,1.071276e+03
7,30,3,1.069629e+03
7,30,5,1.069298e+03
7,30,10,1.069296e+03
7,30,20,1.002737e+03
7,30,30,5.180531e+02
7,30,40,3.612745e+02
7,30,50,2.956355e+02
7,30,60,2.486641e+02
7,30,70,2.486641e+02
7,30,80,2.486641e+02
7,30,90,2.359107e+02
7,30,100,6.490279e+01
7,30,1,1.279162e+03
7,30,2,1.216358e+03
7,30,3,1.200545e+03
7,30,5,1.050357e+03
7,30,10,1.034048e+03
7,30,20,7.965403e+02
7,30,30,4.150370e+02
7,30,40,3.274225e+02
7,30,50,2.843784e+02
7,30,60,2.808291e+02
7,30,70,2.412625e+02
7,30,80,2.412625e+02
7,30,90,2.412625e+02
7,30,100,7.460114e+01
7,30,1,1.244665e+03
7,30,2,1.179200e+03
7,30,3,1.133364e+03
7,30,5,1.094868e+03
7,30,10,7.726381e+02
7,30,20,7.726381e+02
7,30,30,4.259226e+02
7,30,40,3.064202e+02
7,30,50,2.746747e+02
7,30,60,2.609604e+02
7,30,70,2.556853e+02
7,30,80,2.469619e+02
7,30,90,2.469619e+02
7,30,100,7.637947e+01
