funcid,dim,milestone,error
6,10,1,6.006632e+01
6,10,2,6.006632e+01
6,10,3,2.920009e+01
6,10,5,2.886264e+01
6,10,10,2.862070e+01
6,10,20,2.851275e+01
6,10,30,2.851275e+01
6,10,40,1.366633e+01
6,10,50,8.592832e+00
6,10,60,4.327625e+00
6,10,70,2.429082e+00
6,10,80,1.121659e+00
6,10,90,7.176823e-01
6,10,100,2.416251e-01
6,10,1,5.584457e+01
6,10,2,5.584457e+01
6,10,3,4.042273e+01
6,10,5,3.255607e+01
6,10,10,2.853990e+01
6,10,20,2.692363e+01
6,10,30,2.664698e+01
6,10,40,2.266065e+01
6,10,50,1.118669e+01
6,10,60,4.963622e+00
6,10,70,2.505766e+00
6,10,80,1.135002e+00
6,10,90,5.208180e-01
6,10,100,3.592873e-01
6,10,1,7.072208e+01
6,10,2,7.072208e+01
6,10,3,4.328194e+01
6,10,5,4.315591e+01
6,10,10,3.384070e+01
6,10,20,3.295084e+01
6,10,30,2.770718e+01
6,10,40,1.811132e+01
6,10,50,1.350079e+01
6,10,60,5.576269e+00
6,10,70,2.760220e+00
6,10,80,1.458404e+00
6,10,90,9.462065e-01
6,10,100,3.265645e-01
6,10,1,8.060512e+01
6,10,2,7.021234e+01
6,10,3,4.524432e+01
6,10,5,4.274988e+01
6,10,10,3.875983e+01
6,10,20,3.870201e+01
6,10,30,3.652183e+01
6,10,40,1.658419e+01
6,10,50,1.019826e+01
6,10,60,4.968110e+00
6,10,70,2.714171e+00
6,10,80,1.365236e+00
6,10,90,9.854316e-01
6,10,100,4.966738e-01
6,10,1,5.310954e+01
6,10,2,5.310954e+01
6,10,3,4.430205e+01
6,10,5,3.777184e+01
6,10,10,3.629232e+01
6,10,20,3.302165e+01
6,10,30,2.956183e+01
6,10,40,1.833507e+01
6,10,50,8.516594e+00
6,10,60,5.025149e+00
6,10,70,2.612256e+00
6,10,80,1.472048e+00
6,10,90,8.669965e-01
6,10,100,2.274011e-01
6,10,1,4.212169e+01
6,10,2,4.212169e+01
6,10,3,3.259188e+01
6,10,5,3.232003e+01
6,10,10,3.204355e+01
6,10,20,3.187666e+01
6,10,30,2.952853e+01
6,10,40,2.272039e+01
6,10,50,9.728200e+00
6,10,60,5.769296e+00
6,10,70,3.449986e+00
6,10,80,2.178186e+00
6,10,90,7.644634e-01
6,10,100,2.972327e-01
6,10,1,4.958622e+01
6,10,2,4.958622e+01
6,10,3,3.305092e+01
6,10,5,2.910365e+01
6,10,10,2.595353e+01
6,10,20,2.524899e+01
6,10,30,2.524899e+01
6,10,40,1.598776e+01
6,10,50,8.667425e+00
6,10,60,5.189714e+00
6,10,70,2.096906e+00
6,10,80,9.969461e-01
6,10,90,5.118355e-01
6,10,100,3.128731e-01
6,10,1,7.132893e+01
6,10,2,6.801053e+01
6,10,3,3.639456e+01
6,10,5,3.515505e+01
6,10,10,3.450993e+01
6,10,20,3.399412e+01
6,10,30,3.055444e+01
6,10,40,1.591008e+01
6,10,50,8.554205e+00
6,10,60,5.236026e+00
6,10,70,2.971085e+00
6,10,80,1.070208e+00
6,10,90,7.766243e-01
6,10,100,2.826682e-01
6,10,1,7.435719e+01
6,10,2,5.374823e+01
6,10,3,4.281954e+01
6,10,5,3.824736e+01
6,10,10,3.691166e+01
6,10,20,3.662362e+01
6,10,30,3.063964e+01
6,10,40,1.641004e+01
6,10,50,1.047638e+01
6,10,60,4.914503e+00
6,10,70,2.295289e+00
6,10,80,1.187058e+00
6,10,90,4.862948e-01
6,10,100,3.274396e-01
6,10,1,5.481063e+01
6,10,2,5.481063e+01
6,10,3,3.188363e+01
6,10,5,3.164862e+01
6,10,10,3.115337e+01
6,10,20,3.055224e+01
6,10,30,2.909932e+01
6,10,40,2.136136e+01
6,10,50,9.090687e+00
6,10,60,4.599235e+00
6,10,70,2.964843e+00
6,10,80,1.260156e+00
6,10,90,6.423748e-01
6,10,100,3.354785e-01
