funcid,dim,milestone,error
19,50,1,1.219003e+06
19,50,2,1.039031e+06
19,50,3,9.994404e+05
19,50,5,9.425586e+05
19,50,10,8.773714e+05
19,50,20,8.773714e+05
19,50,30,5.897476e+05
19,50,40,5.897476e+05
19,50,50,5.897476e+05
19,50,60,5.897476e+05
19,50,70,5.897476e+05
19,50,80,5.897476e+05
19,50,90,5.897476e+05
19,50,100,1.270316e+05
19,50,1,1.036163e+07
19,50,2,2.058986e+05
19,50,3,2.046914e+05
19,50,5,2.025865e+05
19,50,10,1.993071e+05
19,50,20,1.993071e+05
19,50,30,1.993071e+05
19,50,40,1.993071e+05
19,50,50,1.993071e+05
19,50,60,1.993071e+05
19,50,70,1.993071e+05
19,50,80,1.993071e+05
19,50,90,1.993071e+05
19,50,100,1.951379e+05
19,50,1,6.972908e+06
19,50,2,3.478469e+06
19,50,3,3.199469e+06
19,50,5,2.832031e+06
19,50,10,2.374245e+06
19,50,20,2.374245e+06
19,50,30,1.067452e+06
19,50,40,1.067452e+06
19,50,50,1.067452e+06
19,50,60,1.067452e+06
19,50,70,1.067452e+06
19,50,80,1.067452e+06
19,50,90,1.067452e+06
19,50,100,8.018562e+04
19,50,1,2.712589e+06
19,50,2,4.671310e+05
19,50,3,4.620056e+05
19,50,5,4.532479e+05
19,50,10,4.382542e+05
19,50,20,4.382542e+05
19,50,30,4.382542e+05
19,50,40,4.382542e+05
19,50,50,4.382542e+05
19,50,60,4.382542e+05
19,50,70,4.382542e+05
19,50,80,4.382542e+05
19,50,90,4.382542e+05
19,50,100,4.204387e+05
19,50,1,8.157851e+05
19,50,2,4.861658e+05
19,50,3,4.753624e+05
19,50,5,4.557220e+05
19,50,10,4.287755e+05
19,50,20,4.287755e+05
19,50,30,4.287755e+05
19,50,40,4.287755e+05
19,50,50,4.287755e+05
19,50,60,4.287755e+05
19,50,70,4.287755e+05
19,50,80,4.287755e+05
19,50,90,4.287755e+05
19,50,100,5.785533e+04
19,50,1,9.933022e+06
19,50,2,1.868785e+06
19,50,3,2.137846e+05
19,50,5,2.116671e+05
19,50,10,2.087681e+05
19,50,20,2.087681e+05
19,50,30,2.087681e+05
19,50,40,2.087681e+05
19,50,50,2.087681e+05
19,50,60,2.087681e+05
19,50,70,2.087681e+05
19,50,80,2.087681e+05
19,50,90,2.087681e+05
19,50,100,6.671277e+04
19,50,1,2.271793e+07
19,50,2,2.320048e+06
19,50,3,2.176597e+06
19,50,5,1.954794e+06
19,50,10,1.702721e+06
19,50,20,1.702721e+06
19,50,30,1.702721e+06
19,50,40,1.702721e+06
19,50,50,6.992040e+05
19,50,60,6.992040e+05
19,50,70,6.992040e+05
19,50,80,5.834429e+05
19,50,90,5.834429e+05
19,50,100,8.120913e+04
19,50,1,2.547492e+06
19,50,2,2.439463e+06
19,50,3,2.355401e+06
19,50,5,2.197638e+06
19,50,10,1.990615e+06
19,50,20,1.990615e+06
19,50,30,1.990615e+06
19,50,40,1.942754e+06
19,50,50,1.942754e+06
19,50,60,1.942754e+06
19,50,70,1.942754e+06
19,50,80,6.337204e+05
19,50,90,6.337204e+05
19,50,100,1.719674e+05
19,50,1,4.272456e+05
19,50,2,3.555954e+05
19,50,3,3.511605e+05
19,50,5,3.435831e+05
19,50,10,3.318303e+05
19,50,20,3.318303e+05
19,50,30,3.318303e+05
19,50,40,3.318303e+05
19,50,50,3.318303e+05
19,50,60,3.318303e+05
19,50,70,3.318303e+05
19,50,80,3.318303e+05
19,50,90,3.318303e+05
19,50,100,3.178038e+05
19,50,1,6.347493e+06
19,50,2,5.670473e+06
19,50,3,5.192936e+06
19,50,5,4.550297e+06
19,50,10,3.821428e+06
19,50,20,3.821428e+06
19,50,30,3.821428e+06
19,50,40,3.821428e+06
19,50,50,3.821428e+06
19,50,60,3.821428e+06
19,50,70,3.328734e+06
19,50,80,1.576306e+06
19,50,90,1.573034e+06
19,50,100,4.204540e+05
