funcid,dim,milestone,error
26,50,1,1.478174e+04
26,50,2,1.399313e+04
26,50,3,1.390435e+04
26,50,5,1.384170e+04
26,50,10,1.376511e+04
26,50,20,1.098936e+04
26,50,30,7.584638e+03
26,50,40,6.081535e+03
26,50,50,5.740633e+03
26,50,60,5.012736e+03
26,50,70,5.012736e+03
26,50,80,5.012736e+03
26,50,90,4.882514e+03
26,50,100,4.882514e+03
26,50,1,1.369741e+04
26,50,2,1.242125e+04
26,50,3,1.220585e+04
26,50,5,1.095094e+04
26,50,10,1.081513e+04
26,50,20,1.066153e+04
26,50,30,8.067037e+03
26,50,40,6.262730e+03
26,50,50,5.947911e+03
26,50,60,5.389569e+03
26,50,70,5.233395e+03
26,50,80,5.121171e+03
26,50,90,4.947479e+03
26,50,100,4.947479e+03
26,50,1,1.473281e+04
26,50,2,1.282410e+04
26,50,3,1.220226e+04
26,50,5,1.175466e+04
26,50,10,1.073289e+04
26,50,20,1.073289e+04
26,50,30,7.063778e+03
26,50,40,5.878440e+03
26,50,50,5.248099e+03
26,50,60,5.248099e+03
26,50,70,5.126998e+03
26,50,80,5.032535e+03
26,50,90,5.032535e+03
26,50,100,4.903343e+03
26,50,1,1.468396e+04
26,50,2,1.378532e+04
26,50,3,1.154996e+04
26,50,5,1.108503e+04
26,50,10,1.057664e+04
26,50,20,1.057664e+04
26,50,30,7.842083e+03
26,50,40,6.450562e+03
26,50,50,5.827088e+03
26,50,60,5.409469e+03
26,50,70,5.130441e+03
26,50,80,5.130441e+03
26,50,90,4.762555e+03
26,50,100,4.762555e+03
26,50,1,1.610300e+04
26,50,2,1.456117e+04
26,50,3,1.101093e+04
26,50,5,9.462225e+03
26,50,10,9.345055e+03
26,50,20,9.345055e+03
26,50,30,8.406076e+03
26,50,40,6.730177e+03
26,50,50,5.876997e+03
26,50,60,5.488621e+03
26,50,70,5.013286e+03
26,50,80,5.013286e+03
26,50,90,4.539070e+03
26,50,100,4.539070e+03
26,50,1,1.869341e+04
26,50,2,1.445466e+04
26,50,3,1.379651e+04
26,50,5,1.304799e+04
26,50,10,1.188024e+04
26,50,20,1.063364e+04
26,50,30,7.833328e+03
26,50,40,6.416392e+03
26,50,50,5.736735e+03
26,50,60,5.385671e+03
26,50,70,4.913575e+03
26,50,80,4.913575e+03
26,50,90,4.913575e+03
26,50,100,4.913575e+03
26,50,1,1.592065e+04
26,50,2,1.428340e+04
26,50,3,1.392606e+04
26,50,5,1.379901e+04
26,50,10,1.373264e+04
26,50,20,9.924299e+03
26,50,30,7.351035e+03
26,50,40,6.624320e+03
26,50,50,6.051751e+03
26,50,60,5.719435e+03
26,50,70,5.182744e+03
26,50,80,5.004803e+03
26,50,90,5.004803e+03
26,50,100,4.955886e+03
26,50,1,1.603050e+04
26,50,2,1.316180e+04
26,50,3,1.293829e+04
26,50,5,1.191425e+04
26,50,10,1.092445e+04
26,50,20,1.015048e+04
26,50,30,7.608886e+03
26,50,40,6.185314e+03
26,50,50,5.739626e+03
26,50,60,5.235481e+03
26,50,70,5.010493e+03
26,50,80,5.010493e+03
26,50,90,4.995876e+03
26,50,100,4.816206e+03
26,50,1,1.716235e+04
26,50,2,1.537995e+04
26,50,3,1.138976e+04
26,50,5,1.126542e+04
26,50,10,4.284155e+03
26,50,20,4.284155e+03
26,50,30,4.284155e+03
26,50,40,4.284155e+03
26,50,50,4.284155e+03
26,50,60,4.284155e+03
26,50,70,4.284155e+03
26,50,80,4.284155e+03
26,50,90,4.284155e+03
26,50,100,2.847886e+03
26,50,1,1.548114e+04
26,50,2,1.419951e+04
26,50,3,1.382375e+04
26,50,5,1.362591e+04
26,50,10,1.359495e+04
26,50,20,1.053859e+04
26,50,30,7.283431e+03
26,50,40,6.281843e+03
26,50,50,5.325957e+03
26,50,60,5.325957e+03
26,50,70,5.102441e+03
26,50,80,4.940824e+03
26,50,90,4.541297e+03
26,50,100,4.406432e+03
