funcid,dim,milestone,error
8,50,1,6.873925e+02
8,50,2,5.738505e+02
8,50,3,5.278422e+02
8,50,5,5.205388e+02
8,50,10,5.135038e+02
8,50,20,5.135038e+02
8,50,30,5.135038e+02
8,50,40,5.135038e+02
8,50,50,4.895266e+02
8,50,60,4.703092e+02
8,50,70,4.502068e+02
8,50,80,4.502068e+02
8,50,90,4.282807e+02
8,50,100,4.282807e+02
8,50,1,6.038985e+02
8,50,2,4.737695e+02
8,50,3,4.492483e+02
8,50,5,4.428584e+02
8,50,10,4.419499e+02
8,50,20,4.419499e+02
8,50,30,4.419499e+02
8,50,40,4.419499e+02
8,50,50,4.419499e+02
8,50,60,4.419499e+02
8,50,70,4.419499e+02
8,50,80,4.419499e+02
8,50,90,4.419499e+02
8,50,100,4.417577e+02
8,50,1,6.516516e+02
8,50,2,5.096322e+02
8,50,3,4.763472e+02
8,50,5,4.677455e+02
8,50,10,4.676267e+02
8,50,20,4.676267e+02
8,50,30,4.676267e+02
8,50,40,4.676267e+02
8,50,50,4.676267e+02
8,50,60,4.676267e+02
8,50,70,4.676267e+02
8,50,80,4.676267e+02
8,50,90,4.485371e+02
8,50,100,9.120680e+01
8,50,1,6.325547e+02
8,50,2,4.550277e+02
8,50,3,4.261178e+02
8,50,5,4.199756e+02
8,50,10,4.198696e+02
8,50,20,4.198696e+02
8,50,30,4.198696e+02
8,50,40,4.198696e+02
8,50,50,4.198696e+02
8,50,60,4.198696e+02
8,50,70,4.198696e+02
8,50,80,4.198696e+02
8,50,90,4.198696e+02
8,50,100,4.198692e+02
8,50,1,6.549442e+02
8,50,2,5.397741e+02
8,50,3,5.271662e+02
8,50,5,5.243790e+02
8,50,10,5.243374e+02
8,50,20,5.243374e+02
8,50,30,5.243374e+02
8,50,40,4.599477e+02
8,50,50,4.599477e+02
8,50,60,4.599477e+02
8,50,70,4.543589e+02
8,50,80,4.543589e+02
8,50,90,4.520338e+02
8,50,100,1.350388e+02
8,50,1,6.509272e+02
8,50,2,5.358082e+02
8,50,3,5.089897e+02
8,50,5,5.035785e+02
8,50,10,5.034445e+02
8,50,20,5.034445e+02
8,50,30,5.034445e+02
8,50,40,5.034445e+02
8,50,50,4.891864e+02
8,50,60,4.865077e+02
8,50,70,4.616128e+02
8,50,80,4.505180e+02
8,50,90,4.222772e+02
8,50,100,1.543132e+02
8,50,1,6.665271e+02
8,50,2,5.394913e+02
8,50,3,4.397762e+02
8,50,5,4.153259e+02
8,50,10,4.137260e+02
8,50,20,4.137260e+02
8,50,30,4.137260e+02
8,50,40,4.137260e+02
8,50,50,4.137260e+02
8,50,60,4.137260e+02
8,50,70,4.137260e+02
8,50,80,4.137260e+02
8,50,90,4.137260e+02
8,50,100,4.135944e+02
8,50,1,5.276759e+02
8,50,2,4.128493e+02
8,50,3,3.863168e+02
8,50,5,3.743937e+02
8,50,10,3.741023e+02
8,50,20,3.741023e+02
8,50,30,3.741023e+02
8,50,40,3.741023e+02
8,50,50,3.741023e+02
8,50,60,3.741023e+02
8,50,70,3.741023e+02
8,50,80,3.741023e+02
8,50,90,3.741023e+02
8,50,100,3.741017e+02
8,50,1,6.233610e+02
8,50,2,4.808956e+02
8,50,3,4.575283e+02
8,50,5,4.527672e+02
8,50,10,3.941089e+02
8,50,20,3.941089e+02
8,50,30,3.941089e+02
8,50,40,3.941089e+02
8,50,50,3.941089e+02
8,50,60,3.941089e+02
8,50,70,3.941089e+02
8,50,80,3.941089e+02
8,50,90,3.941089e+02
8,50,100,3.780893e+02
8,50,1,5.733129e+02
8,50,2,4.874214e+02
8,50,3,4.628021e+02
8,50,5,4.577708e+02
8,50,10,4.576776e+02
8,50,20,4.576776e+02
8,50,30,4.576776e+02
8,50,40,4.576776e+02
8,50,50,4.576776e+02
8,50,60,4.576776e+02
8,50,70,4.576776e+02
8,50,80,4.576776e+02
8,50,90,4.063044e+02
8,50,100,4.063044e+02
