funcid,dim,milestone,error
6,50,1,8.706868e+01
6,50,2,7.046049e+01
6,50,3,6.348546e+01
6,50,5,6.175140e+01
6,50,10,6.146222e+01
6,50,20,6.146222e+01
6,50,30,6.146222e+01
6,50,40,4.564841e+01
6,50,50,3.620399e+01
6,50,60,2.998562e+01
6,50,70,2.432971e+01
6,50,80,1.812571e+01
6,50,90,1.260502e+01
6,50,100,6.292186e+00
6,50,1,8.987150e+01
6,50,2,7.285817e+01
6,50,3,6.879271e+01
6,50,5,6.620242e+01
6,50,10,6.511011e+01
6,50,20,6.511011e+01
6,50,30,6.134423e+01
6,50,40,5.281520e+01
6,50,50,3.849609e+01
6,50,60,2.796937e+01
6,50,70,2.266545e+01
6,50,80,1.789440e+01
6,50,90,1.197799e+01
6,50,100,6.643334e+00
6,50,1,8.901615e+01
6,50,2,7.308065e+01
6,50,3,5.975927e+01
6,50,5,5.686666e+01
6,50,10,5.431485e+01
6,50,20,5.431485e+01
6,50,30,5.431485e+01
6,50,40,4.598418e+01
6,50,50,3.289423e+01
6,50,60,2.696061e+01
6,50,70,1.929878e+01
6,50,80,1.440709e+01
6,50,90,1.154265e+01
6,50,100,5.850746e+00
6,50,1,9.278317e+01
6,50,2,8.122195e+01
6,50,3,7.752982e+01
6,50,5,7.476123e+01
6,50,10,7.349918e+01
6,50,20,7.349918e+01
6,50,30,6.251426e+01
6,50,40,4.934061e+01
6,50,50,4.238776e+01
6,50,60,3.156015e+01
6,50,70,2.184031e+01
6,50,80,1.684010e+01
6,50,90,1.262527e+01
6,50,100,6.362034e+00
6,50,1,8.871783e+01
6,50,2,7.680488e+01
6,50,3,7.501834e+01
6,50,5,7.136103e+01
6,50,10,6.954600e+01
6,50,20,6.954600e+01
6,50,30,6.255262e+01
6,50,40,4.824394e+01
6,50,50,3.828825e+01
6,50,60,3.140870e+01
6,50,70,2.296913e+01
6,50,80,1.641201e+01
6,50,90,1.075306e+01
6,50,100,5.790534e+00
6,50,1,8.936752e+01
6,50,2,7.603361e+01
6,50,3,7.127181e+01
6,50,5,6.525789e+01
6,50,10,6.122733e+01
6,50,20,6.122733e+01
6,50,30,6.122733e+01
6,50,40,4.524135e+01
6,50,50,3.629839e+01
6,50,60,2.865641e+01
6,50,70,2.214438e+01
6,50,80,1.522263e+01
6,50,90,1.258276e+01
6,50,100,4.818138e+00
6,50,1,9.302866e+01
6,50,2,8.091698e+01
6,50,3,7.376788e+01
6,50,5,6.719992e+01
6,50,10,6.535799e+01
6,50,20,6.535799e+01
6,50,30,6.535799e+01
6,50,40,5.450919e+01
6,50,50,3.789502e+01
6,50,60,3.071065e+01
6,50,70,2.268511e+01
6,50,80,1.866980e+01
6,50,90,1.354498e+01
6,50,100,6.141559e+00
6,50,1,9.184276e+01
6,50,2,7.043014e+01
6,50,3,6.856477e+01
6,50,5,6.753184e+01
6,50,10,6.683909e+01
6,50,20,6.683909e+01
6,50,30,6.683909e+01
6,50,40,4.978864e+01
6,50,50,3.551580e+01
6,50,60,3.009518e+01
6,50,70,2.167025e+01
6,50,80,1.559426e+01
6,50,90,1.196079e+01
6,50,100,6.365090e+00
6,50,1,6.911510e+01
6,50,2,6.217472e+01
6,50,3,6.116467e+01
6,50,5,6.032877e+01
6,50,10,5.978067e+01
6,50,20,5.978067e+01
6,50,30,5.978067e+01
6,50,40,4.873239e+01
6,50,50,3.450936e+01
6,50,60,2.928059e+01
6,50,70,2.073050e+01
6,50,80,1.514728e+01
6,50,90,1.210134e+01
6,50,100,5.792692e+00
6,50,1,8.704031e+01
6,50,2,7.069009e+01
6,50,3,6.564304e+01
6,50,5,6.253949e+01
6,50,10,6.064201e+01
6,50,20,6.064201e+01
6,50,30,6.064201e+01
6,50,40,5.299723e+01
6,50,50,3.750512e+01
6,50,60,3.075959e+01
6,50,70,2.221469e+01
6,50,80,1.933635e+01
6,50,90,1.432322e+01
6,50,100,7.389309e+00
