funcid,dim,milestone,error
15,50,1,3.778852e+07
15,50,2,4.185115e+04
15,50,3,4.184936e+04
15,50,5,4.184701e+04
15,50,10,4.184388e+04
15,50,20,4.184388e+04
15,50,30,4.184388e+04
15,50,40,4.184388e+04
15,50,50,4.184388e+04
15,50,60,4.184388e+04
15,50,70,4.184388e+04
15,50,80,4.184388e+04
15,50,90,4.184388e+04
15,50,100,4.183917e+04
15,50,1,6.995806e+07
15,50,2,5.031259e+04
15,50,3,2.832878e+04
15,50,5,2.832673e+04
15,50,10,2.832481e+04
15,50,20,2.832481e+04
15,50,30,2.832481e+04
15,50,40,2.832481e+04
15,50,50,2.832481e+04
15,50,60,2.832481e+04
15,50,70,2.832481e+04
15,50,80,2.832481e+04
15,50,90,2.832481e+04
15,50,100,2.832215e+04
15,50,1,8.371805e+06
15,50,2,4.162250e+04
15,50,3,4.157520e+04
15,50,5,4.157192e+04
15,50,10,4.156647e+04
15,50,20,4.156647e+04
15,50,30,4.156647e+04
15,50,40,4.156647e+04
15,50,50,4.156647e+04
15,50,60,4.156647e+04
15,50,70,4.156647e+04
15,50,80,4.156647e+04
15,50,90,4.156647e+04
15,50,100,4.155902e+04
15,50,1,1.569423e+07
15,50,2,4.146970e+04
15,50,3,2.853251e+04
15,50,5,2.853038e+04
15,50,10,2.852803e+04
15,50,20,2.852803e+04
15,50,30,2.852803e+04
15,50,40,2.852803e+04
15,50,50,2.852803e+04
15,50,60,2.852803e+04
15,50,70,2.852803e+04
15,50,80,2.852803e+04
15,50,90,2.852803e+04
15,50,100,2.852497e+04
15,50,1,3.974385e+07
15,50,2,3.770362e+04
15,50,3,2.546175e+04
15,50,5,2.546075e+04
15,50,10,2.545929e+04
15,50,20,2.545929e+04
15,50,30,2.545929e+04
15,50,40,2.545929e+04
15,50,50,2.545929e+04
15,50,60,2.545929e+04
15,50,70,2.545929e+04
15,50,80,2.545929e+04
15,50,90,2.545929e+04
15,50,100,2.545732e+04
15,50,1,6.496649e+07
15,50,2,4.542876e+04
15,50,3,4.540074e+04
15,50,5,4.539672e+04
15,50,10,4.539127e+04
15,50,20,4.539127e+04
15,50,30,4.539127e+04
15,50,40,4.539127e+04
15,50,50,4.539127e+04
15,50,60,4.539127e+04
15,50,70,4.539127e+04
15,50,80,4.539127e+04
15,50,90,4.539127e+04
15,50,100,4.538237e+04
15,50,1,2.250132e+06
15,50,2,7.814356e+04
15,50,3,2.830233e+04
15,50,5,2.799302e+04
15,50,10,2.799154e+04
15,50,20,2.799154e+04
15,50,30,2.799154e+04
15,50,40,2.799154e+04
15,50,50,2.799154e+04
15,50,60,2.799154e+04
15,50,70,2.799154e+04
15,50,80,2.799154e+04
15,50,90,2.799154e+04
15,50,100,2.798933e+04
15,50,1,5.619200e+06
15,50,2,2.102127e+04
15,50,3,1.999244e+04
15,50,5,1.999178e+04
15,50,10,1.999080e+04
15,50,20,1.999080e+04
15,50,30,1.999080e+04
15,50,40,1.999080e+04
15,50,50,1.999080e+04
15,50,60,1.999080e+04
15,50,70,1.999080e+04
15,50,80,1.999080e+04
15,50,90,1.999080e+04
15,50,100,1.998951e+04
15,50,1,7.552635e+06
15,50,2,5.573136e+04
15,50,3,5.571410e+04
15,50,5,5.571120e+04
15,50,10,5.570617e+04
15,50,20,5.570617e+04
15,50,30,5.570617e+04
15,50,40,5.570617e+04
15,50,50,5.570617e+04
15,50,60,5.570617e+04
15,50,70,5.570617e+04
15,50,80,5.570617e+04
15,50,90,5.570617e+04
15,50,100,5.569935e+04
15,50,1,9.612113e+06
15,50,2,1.669863e+04
15,50,3,1.665682e+04
15,50,5,1.665579e+04
15,50,10,1.665425e+04
15,50,20,1.665425e+04
15,50,30,1.665425e+04
15,50,40,1.665425e+04
15,50,50,1.665425e+04
15,50,60,1.665425e+04
15,50,70,1.665425e+04
15,50,80,1.665425e+04
15,50,90,1.665425e+04
15,50,100,1.665176e+04
