funcid,dim,milestone,error
26,30,1,7.962003e+03
26,30,2,6.960703e+03
26,30,3,6.252480e+03
26,30,5,6.162320e+03
26,30,10,5.849535e+03
26,30,20,5.608607e+03
26,30,30,3.900393e+03
26,30,40,3.474260e+03
26,30,50,3.299205e+03
26,30,60,3.194046e+03
26,30,70,3.136791e+03
26,30,80,2.812200e+03
26,30,90,2.812200e+03
26,30,100,2.812200e+03
26,30,1,6.935107e+03
26,30,2,6.393674e+03
26,30,3,6.329099e+03
26,30,5,6.296325e+03
26,30,10,6.291331e+03
26,30,20,5.363238e+03
26,30,30,3.891102e+03
26,30,40,3.389354e+03
26,30,50,3.244974e+03
26,30,60,3.094017e+03
26,30,70,3.094017e+03
26,30,80,3.016958e+03
26,30,90,2.813321e+03
26,30,100,2.686453e+03
26,30,1,7.497318e+03
26,30,2,6.061154e+03
26,30,3,5.885269e+03
26,30,5,5.792817e+03
26,30,10,5.754898e+03
26,30,20,5.754898e+03
26,30,30,3.745244e+03
26,30,40,3.442742e+03
26,30,50,3.237847e+03
26,30,60,3.145452e+03
26,30,70,2.970818e+03
26,30,80,2.970818e+03
26,30,90,2.874540e+03
26,30,100,2.874540e+03
26,30,1,7.646247e+03
26,30,2,6.664202e+03
26,30,3,6.533536e+03
26,30,5,6.475124e+03
26,30,10,6.131340e+03
26,30,20,5.299756e+03
26,30,30,3.696816e+03
26,30,40,3.250889e+03
26,30,50,3.250889e+03
26,30,60,2.967985e+03
26,30,70,2.902820e+03
26,30,80,2.845473e+03
26,30,90,2.613847e+03
26,30,100,2.613847e+03
26,30,1,8.686895e+03
26,30,2,7.322304e+03
26,30,3,7.260589e+03
26,30,5,7.249512e+03
26,30,10,6.444784e+03
26,30,20,5.478904e+03
26,30,30,3.947847e+03
26,30,40,3.378044e+03
26,30,50,3.328499e+03
26,30,60,3.241948e+03
26,30,70,3.180557e+03
26,30,80,2.820933e+03
26,30,90,2.820933e+03
26,30,100,2.820933e+03
26,30,1,8.106506e+03
26,30,2,7.406038e+03
26,30,3,7.332485e+03
26,30,5,7.313870e+03
26,30,10,7.244613e+03
26,30,20,5.330535e+03
26,30,30,3.984066e+03
26,30,40,3.506657e+03
26,30,50,3.215123e+03
26,30,60,3.132447e+03
26,30,70,2.827667e+03
26,30,80,2.827667e+03
26,30,90,2.827667e+03
26,30,100,2.827667e+03
26,30,1,7.560685e+03
26,30,2,6.765478e+03
26,30,3,6.621177e+03
26,30,5,6.571527e+03
26,30,10,5.749454e+03
26,30,20,5.154232e+03
26,30,30,3.685265e+03
26,30,40,3.547355e+03
26,30,50,3.328425e+03
26,30,60,3.275033e+03
26,30,70,3.001586e+03
26,30,80,3.001586e+03
26,30,90,3.001586e+03
26,30,100,2.724087e+03
26,30,1,6.850248e+03
26,30,2,6.304326e+03
26,30,3,5.552271e+03
26,30,5,3.899418e+03
26,30,10,3.161345e+03
26,30,20,3.161345e+03
26,30,30,3.161345e+03
26,30,40,3.161345e+03
26,30,50,3.161345e+03
26,30,60,3.013467e+03
26,30,70,3.013467e+03
26,30,80,3.013467e+03
26,30,90,2.929001e+03
26,30,100,2.929001e+03
26,30,1,7.043459e+03
26,30,2,6.496635e+03
26,30,3,6.364228e+03
26,30,5,6.083507e+03
26,30,10,6.069955e+03
26,30,20,5.351577e+03
26,30,30,4.060803e+03
26,30,40,3.597607e+03
26,30,50,3.030974e+03
26,30,60,3.030974e+03
26,30,70,2.993753e+03
26,30,80,2.993753e+03
26,30,90,2.993753e+03
26,30,100,2.993753e+03
26,30,1,6.687458e+03
26,30,2,3.178791e+03
26,30,3,2.890865e+03
26,30,5,2.398998e+03
26,30,10,1.289125e+03
26,30,20,1.289125e+03
26,30,30,1.289125e+03
26,30,40,1.289125e+03
26,30,50,1.289125e+03
26,30,60,1.289125e+03
26,30,70,1.289125e+03
26,30,80,1.289125e+03
26,30,90,1.289125e+03
26,30,100,1.240416e+03
