funcid,dim,milestone,error
8,10,1,9.379476e+01
8,10,2,9.010517e+01
8,10,3,3.395737e+01
8,10,5,3.382856e+01
8,10,10,3.382853e+01
8,10,20,3.382853e+01
8,10,30,3.382853e+01
8,10,40,3.382853e+01
8,10,50,3.382853e+01
8,10,60,3.382853e+01
8,10,70,3.128661e+01
8,10,80,2.912109e+01
8,10,90,2.912109e+01
8,10,100,6.964713e+00
8,10,1,1.045510e+02
8,10,2,9.890755e+01
8,10,3,3.110393e+01
8,10,5,3.084366e+01
8,10,10,3.084366e+01
8,10,20,3.084366e+01
8,10,30,3.084366e+01
8,10,40,3.084366e+01
8,10,50,3.084366e+01
8,10,60,3.084366e+01
8,10,70,3.084366e+01
8,10,80,3.084366e+01
8,10,90,3.084366e+01
8,10,100,9.949586e+00
8,10,1,1.128667e+02
8,10,2,1.011457e+02
8,10,3,3.767099e+01
8,10,5,3.681340e+01
8,10,10,3.681332e+01
8,10,20,3.681332e+01
8,10,30,3.681332e+01
8,10,40,3.681332e+01
8,10,50,3.681332e+01
8,10,60,3.681332e+01
8,10,70,3.190709e+01
8,10,80,3.190709e+01
8,10,90,3.190709e+01
8,10,100,1.293446e+01
8,10,1,1.106830e+02
8,10,2,1.106830e+02
8,10,3,2.324486e+01
8,10,5,2.188910e+01
8,10,10,2.188906e+01
8,10,20,2.188906e+01
8,10,30,2.188906e+01
8,10,40,2.188906e+01
8,10,50,2.188906e+01
8,10,60,2.188906e+01
8,10,70,2.188906e+01
8,10,80,2.188906e+01
8,10,90,2.188906e+01
8,10,100,2.188906e+01
8,10,1,1.124419e+02
8,10,2,1.124419e+02
8,10,3,3.096877e+01
8,10,5,3.084366e+01
8,10,10,3.084361e+01
8,10,20,3.084361e+01
8,10,30,3.084361e+01
8,10,40,3.084361e+01
8,10,50,3.084361e+01
8,10,60,3.084361e+01
8,10,70,3.084361e+01
8,10,80,3.084361e+01
8,10,90,3.084361e+01
8,10,100,1.293446e+01
8,10,1,1.152306e+02
8,10,2,1.052154e+02
8,10,3,4.116474e+01
8,10,5,3.183862e+01
8,10,10,3.183856e+01
8,10,20,3.183856e+01
8,10,30,3.183856e+01
8,10,40,3.183856e+01
8,10,50,3.183856e+01
8,10,60,3.183856e+01
8,10,70,3.183856e+01
8,10,80,3.183856e+01
8,10,90,2.869477e+01
8,10,100,4.974795e+00
8,10,1,1.088568e+02
8,10,2,1.049329e+02
8,10,3,2.211417e+01
8,10,5,2.089467e+01
8,10,10,2.089410e+01
8,10,20,2.089410e+01
8,10,30,2.089410e+01
8,10,40,2.089410e+01
8,10,50,2.089410e+01
8,10,60,2.089410e+01
8,10,70,2.089410e+01
8,10,80,2.089410e+01
8,10,90,2.089410e+01
8,10,100,2.089410e+01
8,10,1,9.843571e+01
8,10,2,7.428226e+01
8,10,3,2.488300e+01
8,10,5,2.487393e+01
8,10,10,2.487393e+01
8,10,20,2.487393e+01
8,10,30,2.487393e+01
8,10,40,2.487393e+01
8,10,50,2.487393e+01
8,10,60,2.487393e+01
8,10,70,2.487393e+01
8,10,80,2.487393e+01
8,10,90,2.181090e+01
8,10,100,1.293446e+01
8,10,1,1.050772e+02
8,10,2,1.036282e+02
8,10,3,3.805783e+01
8,10,5,3.681350e+01
8,10,10,3.681334e+01
8,10,20,3.681334e+01
8,10,30,3.681334e+01
8,10,40,3.681334e+01
8,10,50,3.577044e+01
8,10,60,3.577044e+01
8,10,70,3.058681e+01
8,10,80,2.821911e+01
8,10,90,2.821911e+01
8,10,100,1.492437e+01
8,10,1,8.400108e+01
8,10,2,8.400108e+01
8,10,3,2.873303e+01
8,10,5,2.785888e+01
8,10,10,2.785874e+01
8,10,20,2.785874e+01
8,10,30,2.785874e+01
8,10,40,2.785874e+01
8,10,50,2.785874e+01
8,10,60,2.785874e+01
8,10,70,2.785874e+01
8,10,80,2.785874e+01
8,10,90,2.655844e+01
8,10,100,1.293446e+01
