funcid,dim,milestone,error
1,50,1,3.263852e+10
1,50,2,1.739475e+09
1,50,3,1.365504e+08
1,50,5,3.797609e+05
1,50,10,1.228331e+03
1,50,20,1.228331e+03
1,50,30,1.228331e+03
1,50,40,1.228331e+03
1,50,50,1.228331e+03
1,50,60,1.228331e+03
1,50,70,1.228331e+03
1,50,80,1.228331e+03
1,50,90,1.228331e+03
1,50,100,1.088205e+03
1,50,1,3.916581e+10
1,50,2,1.122977e+09
1,50,3,6.567660e+07
1,50,5,3.834193e+05
1,50,10,3.095580e+04
1,50,20,3.095580e+04
1,50,30,3.095580e+04
1,50,40,3.095580e+04
1,50,50,3.095580e+04
1,50,60,3.095580e+04
1,50,70,3.095580e+04
1,50,80,3.095580e+04
1,50,90,3.095580e+04
1,50,100,3.065683e+04
1,50,1,3.504861e+10
1,50,2,3.126674e+09
1,50,3,2.850021e+08
1,50,5,9.175315e+05
1,50,10,3.150262e+03
1,50,20,3.150262e+03
1,50,30,3.150262e+03
1,50,40,3.150262e+03
1,50,50,3.150262e+03
1,50,60,3.150262e+03
1,50,70,3.150262e+03
1,50,80,3.150262e+03
1,50,90,3.150262e+03
1,50,100,2.808975e+03
1,50,1,2.939429e+10
1,50,2,2.606570e+09
1,50,3,2.741115e+08
1,50,5,1.211446e+06
1,50,10,1.016222e+03
1,50,20,1.016222e+03
1,50,30,1.016222e+03
1,50,40,1.016222e+03
1,50,50,1.016222e+03
1,50,60,1.016222e+03
1,50,70,1.016222e+03
1,50,80,1.016222e+03
1,50,90,1.016222e+03
1,50,100,1.378213e+00
1,50,1,3.613387e+10
1,50,2,2.428553e+09
1,50,3,1.971417e+08
1,50,5,7.979695e+05
1,50,10,7.272237e+03
1,50,20,7.272237e+03
1,50,30,7.272237e+03
1,50,40,7.272237e+03
1,50,50,7.272237e+03
1,50,60,7.272237e+03
1,50,70,7.272237e+03
1,50,80,7.272237e+03
1,50,90,7.272237e+03
1,50,100,6.846164e+03
1,50,1,3.158700e+10
1,50,2,2.982914e+09
1,50,3,2.647529e+08
1,50,5,2.622874e+06
1,50,10,2.315975e+03
1,50,20,2.315975e+03
1,50,30,2.315975e+03
1,50,40,2.315975e+03
1,50,50,2.315975e+03
1,50,60,2.315975e+03
1,50,70,2.315975e+03
1,50,80,2.315975e+03
1,50,90,2.315975e+03
1,50,100,3.499859e+02
1,50,1,2.877322e+10
1,50,2,2.271035e+09
1,50,3,2.825403e+08
1,50,5,8.378589e+05
1,50,10,8.410683e+02
1,50,20,8.410683e+02
1,50,30,8.410683e+02
1,50,40,8.410683e+02
1,50,50,8.410683e+02
1,50,60,8.410683e+02
1,50,70,8.410683e+02
1,50,80,8.410683e+02
1,50,90,8.410683e+02
1,50,100,4.138373e+02
1,50,1,3.614420e+10
1,50,2,2.131149e+09
1,50,3,1.919390e+08
1,50,5,1.222705e+06
1,50,10,9.823729e+03
1,50,20,9.823729e+03
1,50,30,9.823729e+03
1,50,40,9.823729e+03
1,50,50,9.823729e+03
1,50,60,9.823729e+03
1,50,70,9.823729e+03
1,50,80,9.823729e+03
1,50,90,9.823729e+03
1,50,100,8.610636e+03
1,50,1,2.987491e+10
1,50,2,2.042054e+09
1,50,3,1.477361e+08
1,50,5,1.053541e+06
1,50,10,4.426081e+03
1,50,20,4.426081e+03
1,50,30,4.426081e+03
1,50,40,4.426081e+03
1,50,50,4.426081e+03
1,50,60,4.426081e+03
1,50,70,4.426081e+03
1,50,80,4.426081e+03
1,50,90,4.426081e+03
1,50,100,3.067526e+03
1,50,1,2.669957e+10
1,50,2,2.874077e+09
1,50,3,1.785055e+08
1,50,5,7.467545e+05
1,50,10,5.585129e+02
1,50,20,5.585129e+02
1,50,30,5.585129e+02
1,50,40,5.585129e+02
1,50,50,5.585129e+02
1,50,60,5.585129e+02
1,50,70,5.585129e+02
1,50,80,5.585129e+02
1,50,90,5.585129e+02
1,50,100,5.104655e+01
