funcid,dim,milestone,error
7,50,1,2.632319e+03
7,50,2,2.472386e+03
7,50,3,2.439611e+03
7,50,5,1.985069e+03
7,50,10,1.837368e+03
7,50,20,1.832275e+03
7,50,30,8.962129e+02
7,50,40,7.145479e+02
7,50,50,6.212201e+02
7,50,60,5.498306e+02
7,50,70,5.498306e+02
7,50,80,5.283872e+02
7,50,90,5.040040e+02
7,50,100,2.063609e+02
7,50,1,2.802613e+03
7,50,2,2.214310e+03
7,50,3,1.617231e+03
7,50,5,1.541041e+03
7,50,10,1.513912e+03
7,50,20,1.513912e+03
7,50,30,1.095483e+03
7,50,40,8.288608e+02
7,50,50,5.820756e+02
7,50,60,5.820756e+02
7,50,70,5.388149e+02
7,50,80,5.388149e+02
7,50,90,5.165976e+02
7,50,100,1.475992e+02
7,50,1,2.690752e+03
7,50,2,2.549455e+03
7,50,3,2.388258e+03
7,50,5,1.981705e+03
7,50,10,1.886705e+03
7,50,20,1.804058e+03
7,50,30,9.730683e+02
7,50,40,7.222704e+02
7,50,50,6.167228e+02
7,50,60,5.623458e+02
7,50,70,5.594535e+02
7,50,80,5.103331e+02
7,50,90,5.095417e+02
7,50,100,1.770074e+02
7,50,1,2.042906e+03
7,50,2,1.909986e+03
7,50,3,1.884244e+03
7,50,5,1.880880e+03
7,50,10,1.880816e+03
7,50,20,1.880816e+03
7,50,30,1.059845e+03
7,50,40,7.591678e+02
7,50,50,6.633656e+02
7,50,60,5.776465e+02
7,50,70,5.012345e+02
7,50,80,5.012345e+02
7,50,90,4.815529e+02
7,50,100,1.754074e+02
7,50,1,2.541491e+03
7,50,2,2.411054e+03
7,50,3,2.401106e+03
7,50,5,2.375718e+03
7,50,10,2.055810e+03
7,50,20,1.690063e+03
7,50,30,1.057260e+03
7,50,40,7.731748e+02
7,50,50,6.712923e+02
7,50,60,5.741585e+02
7,50,70,5.560060e+02
7,50,80,5.293320e+02
7,50,90,5.203121e+02
7,50,100,1.845352e+02
7,50,1,1.899661e+03
7,50,2,1.792815e+03
7,50,3,1.756621e+03
7,50,5,1.743256e+03
7,50,10,1.743088e+03
7,50,20,1.743088e+03
7,50,30,9.724387e+02
7,50,40,7.443338e+02
7,50,50,5.806620e+02
7,50,60,5.061216e+02
7,50,70,5.061216e+02
7,50,80,5.061216e+02
7,50,90,4.987982e+02
7,50,100,1.928883e+02
7,50,1,2.305049e+03
7,50,2,2.198506e+03
7,50,3,2.154086e+03
7,50,5,2.016604e+03
7,50,10,1.911208e+03
7,50,20,1.869552e+03
7,50,30,1.107092e+03
7,50,40,7.132184e+02
7,50,50,6.080574e+02
7,50,60,5.537718e+02
7,50,70,5.058346e+02
7,50,80,5.058346e+02
7,50,90,5.058346e+02
7,50,100,1.843427e+02
7,50,1,2.892364e+03
7,50,2,1.921545e+03
7,50,3,1.792089e+03
7,50,5,1.759940e+03
7,50,10,1.741507e+03
7,50,20,1.563349e+03
7,50,30,1.035574e+03
7,50,40,7.064318e+02
7,50,50,5.210661e+02
7,50,60,5.210661e+02
7,50,70,5.210661e+02
7,50,80,5.210661e+02
7,50,90,5.074683e+02
7,50,100,1.994397e+02
7,50,1,2.293745e+03
7,50,2,1.700505e+03
7,50,3,1.658393e+03
7,50,5,1.646192e+03
7,50,10,1.645859e+03
7,50,20,1.645859e+03
7,50,30,1.134167e+03
7,50,40,8.104602e+02
7,50,50,6.625718e+02
7,50,60,6.180755e+02
7,50,70,5.383481e+02
7,50,80,5.326380e+02
7,50,90,5.134263e+02
7,50,100,1.558392e+02
7,50,1,2.552121e+03
7,50,2,2.357683e+03
7,50,3,2.277514e+03
7,50,5,2.213203e+03
7,50,10,2.059300e+03
7,50,20,1.974136e+03
7,50,30,1.094157e+03
7,50,40,7.303214e+02
7,50,50,6.066443e+02
7,50,60,5.715116e+02
7,50,70,5.544281e+02
7,50,80,5.355469e+02
7,50,90,4.865725e+02
7,50,100,1.654149e+02
