funcid,dim,milestone,error
25,50,1,4.150745e+03
25,50,2,1.069641e+03
25,50,3,8.301606e+02
25,50,5,7.569982e+02
25,50,10,7.352583e+02
25,50,20,7.352583e+02
25,50,30,7.352583e+02
25,50,40,7.352583e+02
25,50,50,7.352583e+02
25,50,60,7.352583e+02
25,50,70,7.352583e+02
25,50,80,7.352583e+02
25,50,90,6.987682e+02
25,50,100,6.171590e+02
25,50,1,4.152184e+03
25,50,2,1.542942e+03
25,50,3,9.401753e+02
25,50,5,7.517910e+02
25,50,10,7.112079e+02
25,50,20,7.112079e+02
25,50,30,7.112079e+02
25,50,40,7.112079e+02
25,50,50,7.112079e+02
25,50,60,7.112079e+02
25,50,70,7.112079e+02
25,50,80,7.019374e+02
25,50,90,6.168490e+02
25,50,100,5.479371e+02
25,50,1,4.105580e+03
25,50,2,1.065620e+03
25,50,3,9.124686e+02
25,50,5,8.351949e+02
25,50,10,8.106409e+02
25,50,20,8.106409e+02
25,50,30,8.106409e+02
25,50,40,8.106409e+02
25,50,50,8.106409e+02
25,50,60,8.106409e+02
25,50,70,8.106409e+02
25,50,80,8.106409e+02
25,50,90,7.247515e+02
25,50,100,6.480837e+02
25,50,1,5.675609e+03
25,50,2,1.080749e+03
25,50,3,8.677339e+02
25,50,5,7.694352e+02
25,50,10,7.505752e+02
25,50,20,7.505752e+02
25,50,30,7.505752e+02
25,50,40,7.505752e+02
25,50,50,7.505752e+02
25,50,60,7.505752e+02
25,50,70,7.505752e+02
25,50,80,7.505752e+02
25,50,90,6.477793e+02
25,50,100,5.794402e+02
25,50,1,3.773772e+03
25,50,2,1.095407e+03
25,50,3,7.609829e+02
25,50,5,6.521736e+02
25,50,10,6.197252e+02
25,50,20,6.197252e+02
25,50,30,6.197252e+02
25,50,40,6.197252e+02
25,50,50,6.197252e+02
25,50,60,6.197252e+02
25,50,70,6.197252e+02
25,50,80,6.197252e+02
25,50,90,6.197252e+02
25,50,100,5.920632e+02
25,50,1,4.380392e+03
25,50,2,1.075058e+03
25,50,3,7.443897e+02
25,50,5,6.598827e+02
25,50,10,6.471465e+02
25,50,20,6.471465e+02
25,50,30,6.471465e+02
25,50,40,6.471465e+02
25,50,50,6.471465e+02
25,50,60,6.471465e+02
25,50,70,6.471465e+02
25,50,80,6.471465e+02
25,50,90,6.471465e+02
25,50,100,5.856373e+02
25,50,1,5.723849e+03
25,50,2,1.157755e+03
25,50,3,8.623492e+02
25,50,5,7.308524e+02
25,50,10,6.963834e+02
25,50,20,6.963834e+02
25,50,30,6.963834e+02
25,50,40,6.963834e+02
25,50,50,6.963834e+02
25,50,60,6.963834e+02
25,50,70,6.963834e+02
25,50,80,6.963834e+02
25,50,90,6.468971e+02
25,50,100,5.742584e+02
25,50,1,3.848664e+03
25,50,2,1.043658e+03
25,50,3,8.940279e+02
25,50,5,8.079807e+02
25,50,10,7.808424e+02
25,50,20,7.808424e+02
25,50,30,7.808424e+02
25,50,40,7.808424e+02
25,50,50,7.808424e+02
25,50,60,7.808424e+02
25,50,70,7.808424e+02
25,50,80,7.122958e+02
25,50,90,6.190179e+02
25,50,100,5.492532e+02
25,50,1,3.350752e+03
25,50,2,1.034441e+03
25,50,3,7.519764e+02
25,50,5,6.429995e+02
25,50,10,6.001952e+02
25,50,20,6.001952e+02
25,50,30,6.001952e+02
25,50,40,6.001952e+02
25,50,50,6.001952e+02
25,50,60,6.001952e+02
25,50,70,6.001952e+02
25,50,80,6.001952e+02
25,50,90,6.001952e+02
25,50,100,5.968217e+02
25,50,1,4.248128e+03
25,50,2,1.226370e+03
25,50,3,7.777965e+02
25,50,5,6.483901e+02
25,50,10,6.053056e+02
25,50,20,6.053056e+02
25,50,30,6.053056e+02
25,50,40,6.053056e+02
25,50,50,6.053056e+02
25,50,60,6.053056e+02
25,50,70,6.053056e+02
25,50,80,6.053056e+02
25,50,90,6.053056e+02
25,50,100,5.512957e+02
