funcid,dim,milestone,error
10,50,1,9.546613e+03
10,50,2,7.397867e+03
10,50,3,7.153509e+03
10,50,5,7.096011e+03
10,50,10,7.080251e+03
10,50,20,7.080251e+03
10,50,30,7.080251e+03
10,50,40,7.080251e+03
10,50,50,7.080251e+03
10,50,60,7.080251e+03
10,50,70,7.080251e+03
10,50,80,7.080251e+03
10,50,90,7.080251e+03
10,50,100,7.079894e+03
10,50,1,1.180718e+04
10,50,2,8.897259e+03
10,50,3,8.463451e+03
10,50,5,8.005429e+03
10,50,10,7.678224e+03
10,50,20,7.678224e+03
10,50,30,7.678224e+03
10,50,40,7.678224e+03
10,50,50,7.678224e+03
10,50,60,7.678224e+03
10,50,70,7.678224e+03
10,50,80,7.678224e+03
10,50,90,7.678224e+03
10,50,100,7.664712e+03
10,50,1,1.009644e+04
10,50,2,9.931573e+03
10,50,3,9.678795e+03
10,50,5,9.545837e+03
10,50,10,9.280771e+03
10,50,20,9.280771e+03
10,50,30,9.280771e+03
10,50,40,9.280771e+03
10,50,50,9.280771e+03
10,50,60,9.280771e+03
10,50,70,9.280771e+03
10,50,80,9.280771e+03
10,50,90,9.280771e+03
10,50,100,9.278996e+03
10,50,1,9.675154e+03
10,50,2,7.594602e+03
10,50,3,7.275249e+03
10,50,5,7.187234e+03
10,50,10,7.169151e+03
10,50,20,7.169151e+03
10,50,30,7.169151e+03
10,50,40,7.169151e+03
10,50,50,7.169151e+03
10,50,60,7.169151e+03
10,50,70,7.169151e+03
10,50,80,7.169151e+03
10,50,90,7.169151e+03
10,50,100,7.163826e+03
10,50,1,9.853034e+03
10,50,2,8.376637e+03
10,50,3,7.497957e+03
10,50,5,7.355077e+03
10,50,10,7.149961e+03
10,50,20,7.149961e+03
10,50,30,7.149961e+03
10,50,40,7.149961e+03
10,50,50,7.149961e+03
10,50,60,7.149961e+03
10,50,70,7.149961e+03
10,50,80,7.149961e+03
10,50,90,7.149961e+03
10,50,100,7.038691e+03
10,50,1,1.168785e+04
10,50,2,8.721812e+03
10,50,3,8.218275e+03
10,50,5,8.016578e+03
10,50,10,7.970934e+03
10,50,20,7.970934e+03
10,50,30,7.970934e+03
10,50,40,7.970934e+03
10,50,50,7.970934e+03
10,50,60,7.970934e+03
10,50,70,7.970934e+03
10,50,80,7.970934e+03
10,50,90,7.970934e+03
10,50,100,7.959878e+03
10,50,1,9.132638e+03
10,50,2,7.350388e+03
10,50,3,6.746111e+03
10,50,5,6.569378e+03
10,50,10,6.566676e+03
10,50,20,6.566676e+03
10,50,30,6.566676e+03
10,50,40,6.566676e+03
10,50,50,6.566676e+03
10,50,60,6.566676e+03
10,50,70,6.566676e+03
10,50,80,6.566676e+03
10,50,90,6.566676e+03
10,50,100,6.566669e+03
10,50,1,9.971299e+03
10,50,2,8.542774e+03
10,50,3,8.531517e+03
10,50,5,8.503741e+03
10,50,10,8.185477e+03
10,50,20,8.185477e+03
10,50,30,8.185477e+03
10,50,40,8.185477e+03
10,50,50,8.185477e+03
10,50,60,8.185477e+03
10,50,70,8.185477e+03
10,50,80,8.185477e+03
10,50,90,8.185477e+03
10,50,100,8.158932e+03
10,50,1,1.092733e+04
10,50,2,8.431935e+03
10,50,3,7.790715e+03
10,50,5,7.585204e+03
10,50,10,7.581045e+03
10,50,20,7.581045e+03
10,50,30,7.581045e+03
10,50,40,7.581045e+03
10,50,50,7.581045e+03
10,50,60,7.581045e+03
10,50,70,7.581045e+03
10,50,80,7.581045e+03
10,50,90,7.581045e+03
10,50,100,7.581039e+03
10,50,1,9.743936e+03
10,50,2,8.257859e+03
10,50,3,8.023349e+03
10,50,5,7.933521e+03
10,50,10,7.903800e+03
10,50,20,7.903800e+03
10,50,30,7.903800e+03
10,50,40,7.903800e+03
10,50,50,7.903800e+03
10,50,60,7.903800e+03
10,50,70,7.903800e+03
10,50,80,7.903800e+03
10,50,90,7.903800e+03
10,50,100,7.889312e+03
