funcid,dim,milestone,error
4,50,1,7.727838e+03
4,50,2,1.660963e+03
4,50,3,1.161080e+03
4,50,5,8.814162e+02
4,50,10,7.999246e+02
4,50,20,7.999246e+02
4,50,30,7.999246e+02
4,50,40,7.999246e+02
4,50,50,7.999246e+02
4,50,60,7.999246e+02
4,50,70,4.846471e+02
4,50,80,4.195663e+02
4,50,90,2.520138e+02
4,50,100,2.023844e+02
4,50,1,1.071247e+04
4,50,2,1.186565e+03
4,50,3,5.524821e+02
4,50,5,3.657811e+02
4,50,10,2.752154e+02
4,50,20,2.752154e+02
4,50,30,2.752154e+02
4,50,40,2.752154e+02
4,50,50,2.752154e+02
4,50,60,2.752154e+02
4,50,70,2.752154e+02
4,50,80,2.752154e+02
4,50,90,2.752154e+02
4,50,100,2.126497e+02
4,50,1,4.054309e+03
4,50,2,7.285871e+02
4,50,3,5.419530e+02
4,50,5,4.866552e+02
4,50,10,4.458059e+02
4,50,20,4.458059e+02
4,50,30,4.458059e+02
4,50,40,4.458059e+02
4,50,50,4.458059e+02
4,50,60,4.458059e+02
4,50,70,4.458059e+02
4,50,80,4.458059e+02
4,50,90,3.205394e+02
4,50,100,2.665808e+02
4,50,1,3.697470e+03
4,50,2,6.894187e+02
4,50,3,4.304027e+02
4,50,5,3.223329e+02
4,50,10,2.906632e+02
4,50,20,2.906632e+02
4,50,30,2.906632e+02
4,50,40,2.906632e+02
4,50,50,2.906632e+02
4,50,60,2.906632e+02
4,50,70,2.906632e+02
4,50,80,2.906632e+02
4,50,90,2.906632e+02
4,50,100,2.185136e+02
4,50,1,6.192531e+03
4,50,2,1.265862e+03
4,50,3,5.060073e+02
4,50,5,3.165066e+02
4,50,10,2.877824e+02
4,50,20,2.877824e+02
4,50,30,2.877824e+02
4,50,40,2.877824e+02
4,50,50,2.877824e+02
4,50,60,2.877824e+02
4,50,70,2.877824e+02
4,50,80,2.877824e+02
4,50,90,2.877824e+02
4,50,100,2.668821e+02
4,50,1,5.699502e+03
4,50,2,1.015886e+03
4,50,3,4.703194e+02
4,50,5,3.072236e+02
4,50,10,2.657110e+02
4,50,20,2.657110e+02
4,50,30,2.657110e+02
4,50,40,2.657110e+02
4,50,50,2.657110e+02
4,50,60,2.657110e+02
4,50,70,2.657110e+02
4,50,80,2.657110e+02
4,50,90,2.657110e+02
4,50,100,2.039621e+02
4,50,1,7.957238e+03
4,50,2,1.029481e+03
4,50,3,4.837789e+02
4,50,5,3.234001e+02
4,50,10,3.042852e+02
4,50,20,3.042852e+02
4,50,30,3.042852e+02
4,50,40,3.042852e+02
4,50,50,3.042852e+02
4,50,60,3.042852e+02
4,50,70,3.042852e+02
4,50,80,3.042852e+02
4,50,90,2.994836e+02
4,50,100,2.098197e+02
4,50,1,8.081285e+03
4,50,2,2.069036e+03
4,50,3,6.373631e+02
4,50,5,2.845066e+02
4,50,10,2.092530e+02
4,50,20,2.092530e+02
4,50,30,2.092530e+02
4,50,40,2.092530e+02
4,50,50,2.092530e+02
4,50,60,2.092530e+02
4,50,70,2.092530e+02
4,50,80,2.092530e+02
4,50,90,2.092530e+02
4,50,100,1.993143e+02
4,50,1,6.564169e+03
4,50,2,9.043822e+02
4,50,3,4.751321e+02
4,50,5,3.320277e+02
4,50,10,2.898589e+02
4,50,20,2.898589e+02
4,50,30,2.898589e+02
4,50,40,2.898589e+02
4,50,50,2.898589e+02
4,50,60,2.898589e+02
4,50,70,2.898589e+02
4,50,80,2.898589e+02
4,50,90,2.898589e+02
4,50,100,2.108783e+02
4,50,1,1.299259e+04
4,50,2,1.088414e+03
4,50,3,5.533052e+02
4,50,5,2.748195e+02
4,50,10,1.799247e+02
4,50,20,1.799247e+02
4,50,30,1.799247e+02
4,50,40,1.799247e+02
4,50,50,1.799247e+02
4,50,60,1.799247e+02
4,50,70,1.799247e+02
4,50,80,1.799247e+02
4,50,90,1.799247e+02
4,50,100,1.455068e+02
