funcid,dim,milestone,error
16,10,1,6.007349e+02
16,10,2,6.007349e+02
16,10,3,2.256753e+02
16,10,5,2.216380e+02
16,10,10,2.143277e+02
16,10,20,2.029182e+02
16,10,30,1.263198e+02
16,10,40,1.144974e+02
16,10,50,1.144974e+02
16,10,60,1.144974e+02
16,10,70,1.137769e+02
16,10,80,6.737542e+01
16,10,90,5.044707e+01
16,10,100,9.982444e+00
16,10,1,6.492162e+02
16,10,2,6.492162e+02
16,10,3,3.921496e+02
16,10,5,2.716959e+02
16,10,10,1.971726e+02
16,10,20,1.793692e+02
16,10,30,1.793644e+02
16,10,40,1.705105e+02
16,10,50,1.705105e+02
16,10,60,9.148633e+01
16,10,70,7.193771e+01
16,10,80,7.060209e+01
16,10,90,7.060209e+01
16,10,100,3.980604e+00
16,10,1,6.104055e+02
16,10,2,5.015680e+02
16,10,3,4.360746e+02
16,10,5,4.304658e+02
16,10,10,4.111984e+02
16,10,20,2.922783e+02
16,10,30,1.715666e+02
16,10,40,1.715666e+02
16,10,50,1.715666e+02
16,10,60,1.715666e+02
16,10,70,1.159592e+02
16,10,80,7.203335e+01
16,10,90,7.203335e+01
16,10,100,2.928495e+01
16,10,1,6.101846e+02
16,10,2,6.101846e+02
16,10,3,3.821553e+02
16,10,5,3.070185e+02
16,10,10,2.618115e+02
16,10,20,2.481580e+02
16,10,30,2.481580e+02
16,10,40,1.592024e+02
16,10,50,9.084894e+01
16,10,60,8.894986e+01
16,10,70,7.961825e+01
16,10,80,7.961825e+01
16,10,90,7.389500e+01
16,10,100,7.389500e+01
16,10,1,5.452169e+02
16,10,2,5.452169e+02
16,10,3,3.102561e+02
16,10,5,2.932281e+02
16,10,10,2.446190e+02
16,10,20,1.410902e+02
16,10,30,1.410902e+02
16,10,40,1.410902e+02
16,10,50,1.410902e+02
16,10,60,1.410902e+02
16,10,70,1.410902e+02
16,10,80,9.782547e+01
16,10,90,9.782547e+01
16,10,100,5.982539e+01
16,10,1,6.077661e+02
16,10,2,6.077661e+02
16,10,3,4.732702e+02
16,10,5,4.716666e+02
16,10,10,4.503342e+02
16,10,20,4.331633e+02
16,10,30,3.229453e+02
16,10,40,2.623878e+02
16,10,50,1.366677e+02
16,10,60,1.366677e+02
16,10,70,1.366677e+02
16,10,80,1.228702e+02
16,10,90,1.135145e+02
16,10,100,7.034359e+01
16,10,1,7.273277e+02
16,10,2,5.530607e+02
16,10,3,2.384117e+02
16,10,5,2.330698e+02
16,10,10,2.242765e+02
16,10,20,2.099622e+02
16,10,30,2.099622e+02
16,10,40,2.099622e+02
16,10,50,1.681482e+02
16,10,60,1.681482e+02
16,10,70,1.675074e+02
16,10,80,1.309463e+02
16,10,90,1.213534e+02
16,10,100,1.486291e+01
16,10,1,5.653588e+02
16,10,2,4.669423e+02
16,10,3,1.164346e+02
16,10,5,1.045213e+02
16,10,10,8.754735e+01
16,10,20,7.748783e+01
16,10,30,7.748783e+01
16,10,40,7.748783e+01
16,10,50,7.705053e+01
16,10,60,2.654512e+01
16,10,70,2.654512e+01
16,10,80,2.654512e+01
16,10,90,2.654512e+01
16,10,100,1.206726e+01
16,10,1,5.463825e+02
16,10,2,5.463825e+02
16,10,3,4.659108e+02
16,10,5,4.564770e+02
16,10,10,4.383946e+02
16,10,20,8.284216e+01
16,10,30,8.284216e+01
16,10,40,8.284216e+01
16,10,50,8.284216e+01
16,10,60,8.284216e+01
16,10,70,8.284216e+01
16,10,80,6.086315e+01
16,10,90,4.830449e+01
16,10,100,3.017784e+01
16,10,1,7.352258e+02
16,10,2,7.184737e+02
16,10,3,3.470007e+02
16,10,5,3.281812e+02
16,10,10,2.915113e+02
16,10,20,2.566602e+02
16,10,30,2.566602e+02
16,10,40,2.566602e+02
16,10,50,2.566602e+02
16,10,60,1.822768e+02
16,10,70,1.340879e+02
16,10,80,1.340879e+02
16,10,90,1.340879e+02
16,10,100,1.340879e+02
