funcid,dim,milestone,error
7,10,1,3.192809e+02
7,10,2,3.192809e+02
7,10,3,1.825988e+02
7,10,5,1.825671e+02
7,10,10,1.579490e+02
7,10,20,1.579490e+02
7,10,30,1.579490e+02
7,10,40,1.579490e+02
7,10,50,1.579490e+02
7,10,60,1.579490e+02
7,10,70,1.579490e+02
7,10,80,1.579490e+02
7,10,90,1.579490e+02
7,10,100,1.579490e+02
7,10,1,3.108871e+02
7,10,2,1.350330e+02
7,10,3,6.821965e+01
7,10,5,6.799675e+01
7,10,10,6.799656e+01
7,10,20,6.799656e+01
7,10,30,6.799656e+01
7,10,40,6.799656e+01
7,10,50,6.799656e+01
7,10,60,6.799656e+01
7,10,70,6.799656e+01
7,10,80,6.799656e+01
7,10,90,6.799656e+01
7,10,100,6.799656e+01
7,10,1,3.314403e+02
7,10,2,3.000637e+02
7,10,3,1.931251e+02
7,10,5,1.844605e+02
7,10,10,1.536563e+02
7,10,20,1.536531e+02
7,10,30,1.536531e+02
7,10,40,1.338802e+02
7,10,50,1.338802e+02
7,10,60,1.338802e+02
7,10,70,1.338802e+02
7,10,80,1.338802e+02
7,10,90,1.338802e+02
7,10,100,1.338802e+02
7,10,1,2.440752e+02
7,10,2,2.440752e+02
7,10,3,1.350073e+02
7,10,5,1.343346e+02
7,10,10,9.652334e+01
7,10,20,8.071347e+01
7,10,30,8.070909e+01
7,10,40,8.070909e+01
7,10,50,8.070909e+01
7,10,60,8.070909e+01
7,10,70,8.070909e+01
7,10,80,8.070909e+01
7,10,90,8.070909e+01
7,10,100,8.070909e+01
7,10,1,3.519595e+02
7,10,2,3.519595e+02
7,10,3,1.382498e+02
7,10,5,1.092946e+02
7,10,10,8.258922e+01
7,10,20,8.258922e+01
7,10,30,8.258922e+01
7,10,40,8.258922e+01
7,10,50,8.258922e+01
7,10,60,8.258922e+01
7,10,70,8.258922e+01
7,10,80,8.258922e+01
7,10,90,8.258922e+01
7,10,100,8.258922e+01
7,10,1,3.521850e+02
7,10,2,2.945687e+02
7,10,3,1.521947e+02
7,10,5,1.514292e+02
7,10,10,1.053070e+02
7,10,20,1.053068e+02
7,10,30,1.053068e+02
7,10,40,1.053068e+02
7,10,50,1.053068e+02
7,10,60,1.053068e+02
7,10,70,1.053068e+02
7,10,80,1.053068e+02
7,10,90,1.053068e+02
7,10,100,1.053068e+02
7,10,1,2.685390e+02
7,10,2,2.685390e+02
7,10,3,1.080474e+02
7,10,5,1.077309e+02
7,10,10,1.077305e+02
7,10,20,1.077305e+02
7,10,30,1.000073e+02
7,10,40,1.000073e+02
7,10,50,1.000073e+02
7,10,60,1.000073e+02
7,10,70,1.000073e+02
7,10,80,1.000073e+02
7,10,90,1.000073e+02
7,10,100,1.000073e+02
7,10,1,3.181848e+02
7,10,2,2.554035e+02
7,10,3,1.380189e+02
7,10,5,1.303087e+02
7,10,10,1.303052e+02
7,10,20,1.303052e+02
7,10,30,1.303052e+02
7,10,40,1.303052e+02
7,10,50,1.303052e+02
7,10,60,1.303052e+02
7,10,70,1.303052e+02
7,10,80,1.303052e+02
7,10,90,1.303052e+02
7,10,100,1.303052e+02
7,10,1,3.086694e+02
7,10,2,2.511534e+02
7,10,3,1.029977e+02
7,10,5,9.952719e+01
7,10,10,9.952680e+01
7,10,20,9.952680e+01
7,10,30,9.952680e+01
7,10,40,9.952680e+01
7,10,50,9.952680e+01
7,10,60,9.952680e+01
7,10,70,9.952680e+01
7,10,80,9.952680e+01
7,10,90,9.952680e+01
7,10,100,9.952680e+01
7,10,1,2.508893e+02
7,10,2,2.508893e+02
7,10,3,1.473809e+02
7,10,5,1.455490e+02
7,10,10,1.250491e+02
7,10,20,5.328045e+01
7,10,30,5.328045e+01
7,10,40,5.328045e+01
7,10,50,5.328045e+01
7,10,60,5.328045e+01
7,10,70,5.328045e+01
7,10,80,5.328045e+01
7,10,90,5.328045e+01
7,10,100,5.328045e+01
