funcid,dim,milestone,error
12,10,1,5.507306e+08
12,10,2,3.144666e+08
12,10,3,9.960044e+06
12,10,5,6.411840e+05
12,10,10,5.755893e+05
12,10,20,4.431773e+05
12,10,30,3.381777e+05
12,10,40,2.702253e+05
12,10,50,2.027940e+05
12,10,60,6.293266e+04
12,10,70,5.005117e+04
12,10,80,4.305663e+04
12,10,90,3.882495e+04
12,10,100,3.394453e+04
12,10,1,4.979216e+08
12,10,2,3.683229e+08
12,10,3,5.117756e+06
12,10,5,5.731527e+05
12,10,10,5.165937e+05
12,10,20,4.167296e+05
12,10,30,3.326819e+05
12,10,40,2.672078e+05
12,10,50,2.122372e+05
12,10,60,1.708043e+05
12,10,70,1.408247e+05
12,10,80,1.224881e+05
12,10,90,1.099499e+05
12,10,100,9.894419e+04
12,10,1,1.947076e+08
12,10,2,1.223305e+08
12,10,3,1.671544e+04
12,10,5,1.636736e+04
12,10,10,1.491055e+04
12,10,20,1.277390e+04
12,10,30,1.087507e+04
12,10,40,9.408973e+03
12,10,50,8.306169e+03
12,10,60,7.329854e+03
12,10,70,6.793857e+03
12,10,80,6.400966e+03
12,10,90,6.076471e+03
12,10,100,5.870160e+03
12,10,1,4.071488e+08
12,10,2,4.071488e+08
12,10,3,2.670168e+04
12,10,5,2.632259e+04
12,10,10,2.540915e+04
12,10,20,2.371375e+04
12,10,30,2.231427e+04
12,10,40,2.136796e+04
12,10,50,2.054325e+04
12,10,60,1.986993e+04
12,10,70,1.937045e+04
12,10,80,1.907512e+04
12,10,90,1.902147e+04
12,10,100,1.896660e+04
12,10,1,7.177527e+08
12,10,2,2.013836e+08
12,10,3,1.769097e+04
12,10,5,1.726321e+04
12,10,10,1.622555e+04
12,10,20,1.415005e+04
12,10,30,1.265087e+04
12,10,40,1.141017e+04
12,10,50,1.046324e+04
12,10,60,9.698269e+03
12,10,70,9.214516e+03
12,10,80,8.938901e+03
12,10,90,8.715995e+03
12,10,100,8.546413e+03
12,10,1,3.029088e+08
12,10,2,3.029088e+08
12,10,3,4.658222e+05
12,10,5,4.468209e+05
12,10,10,3.941270e+05
12,10,20,2.996642e+05
12,10,30,2.206311e+05
12,10,40,1.666871e+05
12,10,50,1.277229e+05
12,10,60,9.748220e+04
12,10,70,7.707294e+04
12,10,80,6.726050e+04
12,10,90,5.978856e+04
12,10,100,5.237024e+04
12,10,1,4.689804e+08
12,10,2,4.055129e+08
12,10,3,9.400813e+04
12,10,5,9.021063e+04
12,10,10,8.229323e+04
12,10,20,6.841411e+04
12,10,30,5.633862e+04
12,10,40,4.737978e+04
12,10,50,4.046787e+04
12,10,60,3.418345e+04
12,10,70,3.059437e+04
12,10,80,2.858299e+04
12,10,90,2.679968e+04
12,10,100,2.525874e+04
12,10,1,3.936221e+08
12,10,2,3.368715e+08
12,10,3,6.332722e+05
12,10,5,1.240471e+05
12,10,10,1.113658e+05
12,10,20,8.955216e+04
12,10,30,7.113648e+04
12,10,40,5.600089e+04
12,10,50,4.443577e+04
12,10,60,3.524925e+04
12,10,70,2.981229e+04
12,10,80,2.671495e+04
12,10,90,2.434201e+04
12,10,100,2.214975e+04
12,10,1,6.782276e+08
12,10,2,1.642796e+08
12,10,3,5.464100e+05
12,10,5,5.161096e+05
12,10,10,4.617956e+05
12,10,20,3.575843e+05
12,10,30,2.690153e+05
12,10,40,2.111074e+05
12,10,50,1.615944e+05
12,10,60,1.227545e+05
12,10,70,9.596715e+04
12,10,80,8.367897e+04
12,10,90,7.396549e+04
12,10,100,6.527026e+04
12,10,1,5.197715e+08
12,10,2,5.197715e+08
12,10,3,2.708508e+05
12,10,5,2.620848e+05
12,10,10,2.369320e+05
12,10,20,1.872432e+05
12,10,30,1.519326e+05
12,10,40,1.221993e+05
12,10,50,9.925041e+04
12,10,60,7.989422e+04
12,10,70,6.675739e+04
12,10,80,5.903108e+04
12,10,90,5.317186e+04
12,10,100,4.773032e+04
