funcid,dim,milestone,error
14,10,1,1.762630e+04
14,10,2,7.848768e+03
14,10,3,1.315902e+03
14,10,5,3.949801e+02
14,10,10,3.743390e+02
14,10,20,3.562191e+02
14,10,30,3.459383e+02
14,10,40,3.453032e+02
14,10,50,3.446391e+02
14,10,60,3.444607e+02
14,10,70,3.442944e+02
14,10,80,3.442352e+02
14,10,90,3.438468e+02
14,10,100,3.434105e+02
14,10,1,7.691201e+02
14,10,2,7.691201e+02
14,10,3,6.090566e+02
14,10,5,6.055327e+02
14,10,10,5.778991e+02
14,10,20,5.545878e+02
14,10,30,5.341340e+02
14,10,40,5.090677e+02
14,10,50,5.046313e+02
14,10,60,5.014487e+02
14,10,70,5.012572e+02
14,10,80,5.010422e+02
14,10,90,5.009921e+02
14,10,100,5.008556e+02
14,10,1,4.159376e+03
14,10,2,4.159376e+03
14,10,3,3.679655e+02
14,10,5,3.633952e+02
14,10,10,3.491603e+02
14,10,20,3.349366e+02
14,10,30,3.274791e+02
14,10,40,3.230757e+02
14,10,50,3.220140e+02
14,10,60,3.217317e+02
14,10,70,3.208449e+02
14,10,80,3.207029e+02
14,10,90,3.205523e+02
14,10,100,3.204680e+02
14,10,1,2.414322e+04
14,10,2,1.058915e+04
14,10,3,9.244012e+02
14,10,5,6.407548e+02
14,10,10,6.331021e+02
14,10,20,6.170187e+02
14,10,30,5.766474e+02
14,10,40,5.272966e+02
14,10,50,4.997809e+02
14,10,60,4.903171e+02
14,10,70,4.871867e+02
14,10,80,4.817995e+02
14,10,90,4.783415e+02
14,10,100,4.779733e+02
14,10,1,3.397294e+04
14,10,2,4.522394e+03
14,10,3,3.296650e+03
14,10,5,3.275733e+03
14,10,10,7.070644e+02
14,10,20,6.319501e+02
14,10,30,6.308800e+02
14,10,40,6.278379e+02
14,10,50,6.277141e+02
14,10,60,6.276405e+02
14,10,70,3.419685e+02
14,10,80,3.310047e+02
14,10,90,3.153062e+02
14,10,100,3.088403e+02
14,10,1,8.502041e+03
14,10,2,5.654865e+03
14,10,3,8.547356e+01
14,10,5,8.546853e+01
14,10,10,8.543713e+01
14,10,20,8.533919e+01
14,10,30,8.513452e+01
14,10,40,8.508948e+01
14,10,50,8.495803e+01
14,10,60,8.482385e+01
14,10,70,8.478230e+01
14,10,80,8.475753e+01
14,10,90,8.457859e+01
14,10,100,8.446153e+01
14,10,1,5.416014e+03
14,10,2,1.881882e+03
14,10,3,1.111695e+03
14,10,5,1.102314e+03
14,10,10,1.086013e+03
14,10,20,1.028099e+03
14,10,30,1.008654e+03
14,10,40,9.735243e+02
14,10,50,4.757116e+02
14,10,60,4.515191e+02
14,10,70,3.503373e+02
14,10,80,3.501502e+02
14,10,90,3.499058e+02
14,10,100,3.498843e+02
14,10,1,1.381103e+04
14,10,2,1.013877e+04
14,10,3,9.028372e+02
14,10,5,9.009557e+02
14,10,10,8.937500e+02
14,10,20,8.522821e+02
14,10,30,8.025455e+02
14,10,40,7.467123e+02
14,10,50,7.155737e+02
14,10,60,7.081707e+02
14,10,70,6.966652e+02
14,10,80,4.007734e+02
14,10,90,3.998093e+02
14,10,100,3.997500e+02
14,10,1,2.867529e+04
14,10,2,2.867529e+04
14,10,3,1.325376e+04
14,10,5,9.595440e+02
14,10,10,7.341447e+02
14,10,20,7.333017e+02
14,10,30,7.322957e+02
14,10,40,6.801137e+02
14,10,50,6.516501e+02
14,10,60,3.114957e+02
14,10,70,2.997593e+02
14,10,80,1.183930e+02
14,10,90,1.161098e+02
14,10,100,1.156703e+02
14,10,1,1.042838e+04
14,10,2,1.042838e+04
14,10,3,1.496421e+03
14,10,5,1.496000e+03
14,10,10,1.494157e+03
14,10,20,1.482428e+03
14,10,30,1.439909e+03
14,10,40,1.387293e+03
14,10,50,1.305981e+03
14,10,60,1.244020e+03
14,10,70,7.335074e+02
14,10,80,2.067718e+02
14,10,90,2.066658e+02
14,10,100,2.066012e+02
