funcid,dim,milestone,error
8,30,1,2.179233e+02
8,30,2,1.628839e+02
8,30,3,1.622356e+02
8,30,5,1.621774e+02
8,30,10,1.621774e+02
8,30,20,1.621774e+02
8,30,30,1.621774e+02
8,30,40,1.621774e+02
8,30,50,1.621774e+02
8,30,60,1.621774e+02
8,30,70,1.621774e+02
8,30,80,1.621774e+02
8,30,90,1.621774e+02
8,30,100,1.621774e+02
8,30,1,2.398638e+02
8,30,2,1.825629e+02
8,30,3,1.811668e+02
8,30,5,1.810814e+02
8,30,10,1.810813e+02
8,30,20,1.810813e+02
8,30,30,1.810813e+02
8,30,40,1.810813e+02
8,30,50,1.810813e+02
8,30,60,1.810813e+02
8,30,70,1.810813e+02
8,30,80,1.810813e+02
8,30,90,1.810813e+02
8,30,100,1.810813e+02
8,30,1,3.068109e+02
8,30,2,1.796403e+02
8,30,3,1.764652e+02
8,30,5,1.761066e+02
8,30,10,1.761063e+02
8,30,20,1.761063e+02
8,30,30,1.761063e+02
8,30,40,1.761063e+02
8,30,50,1.761063e+02
8,30,60,1.761063e+02
8,30,70,1.761063e+02
8,30,80,1.761063e+02
8,30,90,1.761063e+02
8,30,100,1.761063e+02
8,30,1,3.116091e+02
8,30,2,2.252321e+02
8,30,3,2.186692e+02
8,30,5,2.159056e+02
8,30,10,2.159039e+02
8,30,20,2.139144e+02
8,30,30,2.139144e+02
8,30,40,2.139144e+02
8,30,50,2.139144e+02
8,30,60,2.139144e+02
8,30,70,2.139144e+02
8,30,80,2.139144e+02
8,30,90,2.139144e+02
8,30,100,2.139144e+02
8,30,1,3.201968e+02
8,30,2,2.280891e+02
8,30,3,2.231546e+02
8,30,5,2.225276e+02
8,30,10,2.221713e+02
8,30,20,2.029701e+02
8,30,30,2.029701e+02
8,30,40,2.029701e+02
8,30,50,2.029701e+02
8,30,60,2.029701e+02
8,30,70,2.029701e+02
8,30,80,2.029701e+02
8,30,90,2.029701e+02
8,30,100,2.029701e+02
8,30,1,2.425006e+02
8,30,2,1.913337e+02
8,30,3,1.882874e+02
8,30,5,1.880465e+02
8,30,10,1.880462e+02
8,30,20,1.880462e+02
8,30,30,1.880462e+02
8,30,40,1.880462e+02
8,30,50,1.880462e+02
8,30,60,1.880462e+02
8,30,70,1.880462e+02
8,30,80,1.880462e+02
8,30,90,1.880462e+02
8,30,100,1.880462e+02
8,30,1,2.397838e+02
8,30,2,1.505448e+02
8,30,3,1.368632e+02
8,30,5,1.343201e+02
8,30,10,1.343188e+02
8,30,20,1.343188e+02
8,30,30,1.343188e+02
8,30,40,1.343188e+02
8,30,50,1.343188e+02
8,30,60,1.343188e+02
8,30,70,1.343188e+02
8,30,80,1.343188e+02
8,30,90,1.343188e+02
8,30,100,1.343188e+02
8,30,1,2.686609e+02
8,30,2,1.964001e+02
8,30,3,1.914047e+02
8,30,5,1.910306e+02
8,30,10,1.910303e+02
8,30,20,1.910303e+02
8,30,30,1.910303e+02
8,30,40,1.910303e+02
8,30,50,1.910303e+02
8,30,60,1.910303e+02
8,30,70,1.910303e+02
8,30,80,1.910303e+02
8,30,90,1.910303e+02
8,30,100,1.910303e+02
8,30,1,2.686130e+02
8,30,2,1.509599e+02
8,30,3,1.467127e+02
8,30,5,1.462605e+02
8,30,10,1.462583e+02
8,30,20,1.462583e+02
8,30,30,1.462583e+02
8,30,40,1.462583e+02
8,30,50,1.462583e+02
8,30,60,1.462583e+02
8,30,70,1.462583e+02
8,30,80,1.462583e+02
8,30,90,1.462583e+02
8,30,100,1.462583e+02
8,30,1,2.950322e+02
8,30,2,2.312828e+02
8,30,3,2.280260e+02
8,30,5,2.278439e+02
8,30,10,2.278437e+02
8,30,20,2.139144e+02
8,30,30,2.139144e+02
8,30,40,2.139144e+02
8,30,50,2.139144e+02
8,30,60,2.139144e+02
8,30,70,2.139144e+02
8,30,80,2.139144e+02
8,30,90,2.139144e+02
8,30,100,2.139144e+02
