funcid,dim,milestone,error
16,10,1,6.007349e+02
16,10,2,6.007349e+02
16,10,3,2.256753e+02
16,10,5,2.216380e+02
16,10,10,2.156007e+02
16,10,20,2.030445e+02
16,10,30,1.909032e+02
16,10,40,1.806848e+02
16,10,50,1.731750e+02
16,10,60,1.664843e+02
16,10,70,1.618485e+02
16,10,80,1.590838e+02
16,10,90,1.566899e+02
16,10,100,1.544485e+02
16,10,1,6.492162e+02
16,10,2,6.492162e+02
16,10,3,5.620692e+02
16,10,5,3.501693e+02
16,10,10,5.503927e+01
16,10,20,5.202609e+01
16,10,30,4.979799e+01
16,10,40,4.794245e+01
16,10,50,4.626210e+01
16,10,60,4.476597e+01
16,10,70,4.353261e+01
16,10,80,4.272495e+01
16,10,90,4.174660e+01
16,10,100,4.090901e+01
16,10,1,6.104055e+02
16,10,2,5.015680e+02
16,10,3,4.360746e+02
16,10,5,4.304658e+02
16,10,10,4.111984e+02
16,10,20,3.874164e+02
16,10,30,3.632667e+02
16,10,40,3.438526e+02
16,10,50,3.289854e+02
16,10,60,3.161145e+02
16,10,70,3.076817e+02
16,10,80,3.029080e+02
16,10,90,2.984963e+02
16,10,100,2.943381e+02
16,10,1,6.101846e+02
16,10,2,6.101846e+02
16,10,3,4.349415e+02
16,10,5,3.477558e+02
16,10,10,3.160485e+02
16,10,20,2.817065e+02
16,10,30,2.632292e+02
16,10,40,2.542786e+02
16,10,50,2.479336e+02
16,10,60,2.443899e+02
16,10,70,2.424960e+02
16,10,80,2.414266e+02
16,10,90,2.406584e+02
16,10,100,2.399008e+02
16,10,1,5.452169e+02
16,10,2,5.452169e+02
16,10,3,3.102561e+02
16,10,5,2.930504e+02
16,10,10,2.466424e+02
16,10,20,1.396025e+02
16,10,30,1.298919e+02
16,10,40,1.293473e+02
16,10,50,1.290560e+02
16,10,60,1.289487e+02
16,10,70,1.288115e+02
16,10,80,1.287207e+02
16,10,90,1.286019e+02
16,10,100,1.285118e+02
16,10,1,6.077661e+02
16,10,2,6.077661e+02
16,10,3,4.688027e+02
16,10,5,4.440375e+02
16,10,10,4.388895e+02
16,10,20,4.310284e+02
16,10,30,4.267107e+02
16,10,40,4.244218e+02
16,10,50,4.227249e+02
16,10,60,4.190121e+02
16,10,70,2.733975e+02
16,10,80,2.696679e+02
16,10,90,2.662213e+02
16,10,100,2.622793e+02
16,10,1,7.273277e+02
16,10,2,5.530607e+02
16,10,3,2.384117e+02
16,10,5,2.330698e+02
16,10,10,2.242765e+02
16,10,20,2.103727e+02
16,10,30,2.003775e+02
16,10,40,1.918863e+02
16,10,50,1.851121e+02
16,10,60,1.796356e+02
16,10,70,1.762639e+02
16,10,80,1.741461e+02
16,10,90,1.723673e+02
16,10,100,1.711237e+02
16,10,1,5.653588e+02
16,10,2,4.669423e+02
16,10,3,2.652881e+02
16,10,5,2.610059e+02
16,10,10,2.563879e+02
16,10,20,2.533157e+02
16,10,30,2.508247e+02
16,10,40,2.489428e+02
16,10,50,2.168928e+02
16,10,60,1.905628e+02
16,10,70,1.704929e+02
16,10,80,1.565234e+02
16,10,90,1.443124e+02
16,10,100,1.348855e+02
16,10,1,5.463825e+02
16,10,2,5.463825e+02
16,10,3,4.659108e+02
16,10,5,4.564770e+02
16,10,10,4.383946e+02
16,10,20,4.152172e+02
16,10,30,4.092077e+02
16,10,40,4.074294e+02
16,10,50,3.960180e+02
16,10,60,3.827659e+02
16,10,70,3.740955e+02
16,10,80,3.693090e+02
16,10,90,3.662317e+02
16,10,100,3.637138e+02
16,10,1,7.352258e+02
16,10,2,7.184737e+02
16,10,3,3.470007e+02
16,10,5,3.281812e+02
16,10,10,2.307453e+02
16,10,20,2.039551e+02
16,10,30,1.890975e+02
16,10,40,1.796153e+02
16,10,50,1.724284e+02
16,10,60,1.667318e+02
16,10,70,1.623807e+02
16,10,80,1.596963e+02
16,10,90,1.579121e+02
16,10,100,1.558918e+02
