funcid,dim,milestone,error
27,10,1,5.741847e+02
27,10,2,5.348844e+02
27,10,3,4.715337e+02
27,10,5,4.524109e+02
27,10,10,4.514815e+02
27,10,20,4.411264e+02
27,10,30,4.378916e+02
27,10,40,4.350599e+02
27,10,50,4.348204e+02
27,10,60,4.347356e+02
27,10,70,4.347206e+02
27,10,80,4.346870e+02
27,10,90,4.344670e+02
27,10,100,4.342301e+02
27,10,1,4.480138e+02
27,10,2,4.480138e+02
27,10,3,4.441613e+02
27,10,5,4.303333e+02
27,10,10,4.113348e+02
27,10,20,4.102662e+02
27,10,30,4.101162e+02
27,10,40,4.099303e+02
27,10,50,4.097942e+02
27,10,60,4.096639e+02
27,10,70,4.096133e+02
27,10,80,4.095719e+02
27,10,90,4.095197e+02
27,10,100,4.094510e+02
27,10,1,5.305684e+02
27,10,2,4.858111e+02
27,10,3,4.418150e+02
27,10,5,4.297319e+02
27,10,10,4.254438e+02
27,10,20,4.226145e+02
27,10,30,4.218653e+02
27,10,40,4.215256e+02
27,10,50,4.214407e+02
27,10,60,4.206597e+02
27,10,70,4.205852e+02
27,10,80,4.205782e+02
27,10,90,4.203350e+02
27,10,100,4.203252e+02
27,10,1,5.191900e+02
27,10,2,5.191900e+02
27,10,3,4.806424e+02
27,10,5,4.791801e+02
27,10,10,4.564143e+02
27,10,20,4.342800e+02
27,10,30,4.342486e+02
27,10,40,4.172382e+02
27,10,50,4.170226e+02
27,10,60,4.167181e+02
27,10,70,4.160498e+02
27,10,80,4.153216e+02
27,10,90,4.146321e+02
27,10,100,4.135212e+02
27,10,1,5.144562e+02
27,10,2,5.144562e+02
27,10,3,4.428382e+02
27,10,5,4.423235e+02
27,10,10,4.409401e+02
27,10,20,4.403102e+02
27,10,30,4.400613e+02
27,10,40,4.369769e+02
27,10,50,4.289068e+02
27,10,60,4.231233e+02
27,10,70,4.231116e+02
27,10,80,4.230939e+02
27,10,90,4.230924e+02
27,10,100,4.230859e+02
27,10,1,5.260597e+02
27,10,2,5.260597e+02
27,10,3,4.714777e+02
27,10,5,4.193097e+02
27,10,10,4.192375e+02
27,10,20,4.187533e+02
27,10,30,4.186876e+02
27,10,40,4.186445e+02
27,10,50,4.186271e+02
27,10,60,4.186236e+02
27,10,70,4.186044e+02
27,10,80,4.186039e+02
27,10,90,4.186039e+02
27,10,100,4.186023e+02
27,10,1,5.481721e+02
27,10,2,5.266901e+02
27,10,3,4.210150e+02
27,10,5,4.195594e+02
27,10,10,4.190622e+02
27,10,20,4.184868e+02
27,10,30,4.184000e+02
27,10,40,4.182743e+02
27,10,50,4.182210e+02
27,10,60,4.114210e+02
27,10,70,4.113312e+02
27,10,80,4.112744e+02
27,10,90,4.112614e+02
27,10,100,4.112417e+02
27,10,1,4.935151e+02
27,10,2,4.935151e+02
27,10,3,4.219121e+02
27,10,5,4.218256e+02
27,10,10,4.217520e+02
27,10,20,4.215263e+02
27,10,30,4.204275e+02
27,10,40,4.202055e+02
27,10,50,4.201532e+02
27,10,60,4.200861e+02
27,10,70,4.200430e+02
27,10,80,4.199682e+02
27,10,90,4.199364e+02
27,10,100,4.198952e+02
27,10,1,5.394419e+02
27,10,2,5.227426e+02
27,10,3,4.154380e+02
27,10,5,4.152632e+02
27,10,10,4.152175e+02
27,10,20,4.100440e+02
27,10,30,4.052916e+02
27,10,40,4.051210e+02
27,10,50,4.050120e+02
27,10,60,4.049445e+02
27,10,70,4.048609e+02
27,10,80,4.048170e+02
27,10,90,4.048117e+02
27,10,100,4.048076e+02
27,10,1,5.018524e+02
27,10,2,5.018524e+02
27,10,3,4.145971e+02
27,10,5,4.106387e+02
27,10,10,4.100775e+02
27,10,20,4.096249e+02
27,10,30,4.091416e+02
27,10,40,4.049704e+02
27,10,50,4.049580e+02
27,10,60,4.049580e+02
27,10,70,4.049580e+02
27,10,80,4.049580e+02
27,10,90,4.049580e+02
27,10,100,4.049580e+02
