funcid,dim,milestone,error
30,30,1,3.203766e+07
30,30,2,1.438139e+07
30,30,3,1.129253e+07
30,30,5,6.178704e+06
30,30,10,3.463750e+06
30,30,20,2.313535e+06
30,30,30,1.823524e+06
30,30,40,1.500945e+06
30,30,50,1.323616e+06
30,30,60,1.178617e+06
30,30,70,1.073248e+06
30,30,80,9.763108e+05
30,30,90,8.953398e+05
30,30,100,8.294300e+05
30,30,1,4.425646e+07
30,30,2,4.800936e+06
30,30,3,3.120080e+06
30,30,5,2.186959e+06
30,30,10,1.210187e+06
30,30,20,5.065246e+05
30,30,30,3.164821e+05
30,30,40,2.419667e+05
30,30,50,2.051765e+05
30,30,60,1.777809e+05
30,30,70,1.574972e+05
30,30,80,1.404533e+05
30,30,90,1.261624e+05
30,30,100,1.155508e+05
30,30,1,6.136616e+07
30,30,2,2.502981e+07
30,30,3,2.285226e+07
30,30,5,1.485877e+07
30,30,10,4.403598e+06
30,30,20,3.190031e+06
30,30,30,2.937826e+06
30,30,40,2.735650e+06
30,30,50,2.585480e+06
30,30,60,2.450552e+06
30,30,70,2.321726e+06
30,30,80,2.179474e+06
30,30,90,2.075226e+06
30,30,100,1.999366e+06
30,30,1,2.569196e+08
30,30,2,1.957842e+07
30,30,3,1.848077e+07
30,30,5,1.022892e+07
30,30,10,5.669331e+06
30,30,20,3.463797e+06
30,30,30,2.397703e+06
30,30,40,1.690723e+06
30,30,50,1.319612e+06
30,30,60,1.036462e+06
30,30,70,8.174353e+05
30,30,80,6.617621e+05
30,30,90,5.373604e+05
30,30,100,4.392218e+05
30,30,1,1.525936e+08
30,30,2,3.647693e+06
30,30,3,3.034130e+06
30,30,5,2.652406e+06
30,30,10,2.510409e+06
30,30,20,2.259468e+06
30,30,30,2.060858e+06
30,30,40,1.901235e+06
30,30,50,1.782861e+06
30,30,60,1.681128e+06
30,30,70,1.588647e+06
30,30,80,1.511049e+06
30,30,90,1.427948e+06
30,30,100,1.357413e+06
30,30,1,2.372973e+08
30,30,2,1.091924e+07
30,30,3,1.043443e+07
30,30,5,9.703138e+06
30,30,10,3.773898e+06
30,30,20,2.837360e+06
30,30,30,2.382250e+06
30,30,40,2.062661e+06
30,30,50,1.889175e+06
30,30,60,1.753194e+06
30,30,70,1.647160e+06
30,30,80,1.552961e+06
30,30,90,1.467224e+06
30,30,100,1.395031e+06
30,30,1,1.016478e+08
30,30,2,5.349404e+06
30,30,3,4.512817e+06
30,30,5,4.122818e+06
30,30,10,2.121861e+06
30,30,20,1.404729e+06
30,30,30,1.142195e+06
30,30,40,9.793627e+05
30,30,50,8.845566e+05
30,30,60,8.113843e+05
30,30,70,7.547773e+05
30,30,80,7.089560e+05
30,30,90,6.698057e+05
30,30,100,6.363453e+05
30,30,1,8.190594e+07
30,30,2,1.156547e+07
30,30,3,6.764289e+06
30,30,5,4.567071e+06
30,30,10,2.948069e+06
30,30,20,1.505820e+06
30,30,30,1.038289e+06
30,30,40,8.454453e+05
30,30,50,7.658658e+05
30,30,60,7.060346e+05
30,30,70,6.612031e+05
30,30,80,6.238722e+05
30,30,90,5.902164e+05
30,30,100,5.609811e+05
30,30,1,4.835102e+07
30,30,2,1.279066e+07
30,30,3,5.414347e+06
30,30,5,7.999879e+05
30,30,10,6.024347e+05
30,30,20,5.138212e+05
30,30,30,4.577842e+05
30,30,40,4.266015e+05
30,30,50,4.087053e+05
30,30,60,3.968564e+05
30,30,70,3.877574e+05
30,30,80,3.801120e+05
30,30,90,3.741668e+05
30,30,100,3.688721e+05
30,30,1,3.171632e+08
30,30,2,8.960907e+07
30,30,3,6.404234e+07
30,30,5,2.437047e+07
30,30,10,5.515936e+06
30,30,20,3.602646e+06
30,30,30,3.094409e+06
30,30,40,2.707343e+06
30,30,50,2.457841e+06
30,30,60,2.259376e+06
30,30,70,2.102132e+06
30,30,80,1.967966e+06
30,30,90,1.850948e+06
30,30,100,1.661261e+06
