funcid,dim,milestone,error
11,10,1,1.752909e+03
11,10,2,1.752909e+03
11,10,3,1.713319e+02
11,10,5,7.302257e+01
11,10,10,5.472941e+01
11,10,20,5.368832e+01
11,10,30,5.364162e+01
11,10,40,5.360306e+01
11,10,50,1.314221e+01
11,10,60,1.314011e+01
11,10,70,1.313882e+01
11,10,80,1.313797e+01
11,10,90,1.313696e+01
11,10,100,1.313598e+01
11,10,1,2.550227e+03
11,10,2,8.136117e+02
11,10,3,1.094842e+02
11,10,5,1.416149e+01
11,10,10,7.043834e+00
11,10,20,6.993856e+00
11,10,30,6.993513e+00
11,10,40,6.993230e+00
11,10,50,6.992909e+00
11,10,60,6.992600e+00
11,10,70,6.992298e+00
11,10,80,6.992109e+00
11,10,90,6.991943e+00
11,10,100,6.991767e+00
11,10,1,1.240806e+03
11,10,2,1.240806e+03
11,10,3,2.954140e+02
11,10,5,7.906223e+01
11,10,10,3.934271e+01
11,10,20,2.466839e+01
11,10,30,2.439479e+01
11,10,40,2.434970e+01
11,10,50,2.430259e+01
11,10,60,2.424634e+01
11,10,70,2.418982e+01
11,10,80,2.415214e+01
11,10,90,2.411649e+01
11,10,100,2.407597e+01
11,10,1,2.460080e+03
11,10,2,1.551163e+03
11,10,3,1.420685e+02
11,10,5,7.808934e+01
11,10,10,7.731789e+01
11,10,20,7.726441e+01
11,10,30,7.720844e+01
11,10,40,7.716573e+01
11,10,50,7.711429e+01
11,10,60,7.706420e+01
11,10,70,7.702190e+01
11,10,80,7.699432e+01
11,10,90,7.696641e+01
11,10,100,7.693939e+01
11,10,1,2.866794e+03
11,10,2,2.561392e+03
11,10,3,1.487809e+02
11,10,5,1.331521e+02
11,10,10,2.893873e+01
11,10,20,1.276195e+01
11,10,30,1.238318e+01
11,10,40,1.233025e+01
11,10,50,1.226691e+01
11,10,60,1.219990e+01
11,10,70,1.214224e+01
11,10,80,1.209974e+01
11,10,90,1.206001e+01
11,10,100,1.202242e+01
11,10,1,1.680207e+03
11,10,2,8.503921e+02
11,10,3,9.116798e+01
11,10,5,7.941598e+01
11,10,10,7.758067e+01
11,10,20,7.751238e+01
11,10,30,7.745374e+01
11,10,40,7.740558e+01
11,10,50,7.734973e+01
11,10,60,7.729270e+01
11,10,70,7.725121e+01
11,10,80,7.722169e+01
11,10,90,7.719190e+01
11,10,100,7.716089e+01
11,10,1,1.426035e+03
11,10,2,7.154418e+02
11,10,3,7.218199e+01
11,10,5,5.378569e+01
11,10,10,5.279824e+01
11,10,20,4.366402e+01
11,10,30,3.349903e+01
11,10,40,3.342594e+01
11,10,50,3.339738e+01
11,10,60,3.336045e+01
11,10,70,3.332762e+01
11,10,80,3.330198e+01
11,10,90,3.326665e+01
11,10,100,3.323362e+01
11,10,1,7.008639e+02
11,10,2,3.449308e+02
11,10,3,1.018318e+02
11,10,5,8.036071e+01
11,10,10,7.609473e+01
11,10,20,7.601801e+01
11,10,30,7.597441e+01
11,10,40,7.593865e+01
11,10,50,7.589978e+01
11,10,60,3.295937e+01
11,10,70,3.285660e+01
11,10,80,3.285636e+01
11,10,90,3.285614e+01
11,10,100,3.285592e+01
11,10,1,6.597433e+03
11,10,2,2.802396e+03
11,10,3,3.575882e+02
11,10,5,8.988143e+01
11,10,10,6.820386e+01
11,10,20,6.780194e+01
11,10,30,6.779830e+01
11,10,40,6.779554e+01
11,10,50,6.779306e+01
11,10,60,6.779025e+01
11,10,70,6.778775e+01
11,10,80,6.778612e+01
11,10,90,6.778429e+01
11,10,100,6.778266e+01
11,10,1,1.015898e+03
11,10,2,1.015898e+03
11,10,3,1.711108e+02
11,10,5,4.704738e+01
11,10,10,4.648205e+01
11,10,20,4.647527e+01
11,10,30,2.860902e+01
11,10,40,2.832490e+01
11,10,50,2.827096e+01
11,10,60,2.821106e+01
11,10,70,2.814685e+01
11,10,80,2.810309e+01
11,10,90,2.806085e+01
11,10,100,2.802278e+01
