funcid,dim,milestone,error
22,10,1,1.046893e+03
22,10,2,5.905182e+02
22,10,3,1.310503e+02
22,10,5,1.131226e+02
22,10,10,1.064710e+02
22,10,20,1.061916e+02
22,10,30,1.061607e+02
22,10,40,1.061586e+02
22,10,50,1.061584e+02
22,10,60,1.061583e+02
22,10,70,1.061583e+02
22,10,80,1.061583e+02
22,10,90,1.061583e+02
22,10,100,1.061583e+02
22,10,1,6.584687e+02
22,10,2,6.584687e+02
22,10,3,9.529432e+01
22,10,5,9.292966e+01
22,10,10,9.266954e+01
22,10,20,9.224357e+01
22,10,30,9.214341e+01
22,10,40,9.206665e+01
22,10,50,9.200734e+01
22,10,60,7.175499e+01
22,10,70,7.175476e+01
22,10,80,7.175476e+01
22,10,90,7.175476e+01
22,10,100,7.175476e+01
22,10,1,6.282470e+02
22,10,2,6.282470e+02
22,10,3,1.370407e+02
22,10,5,1.214996e+02
22,10,10,1.169540e+02
22,10,20,1.121683e+02
22,10,30,8.685846e+01
22,10,40,8.685846e+01
22,10,50,8.685846e+01
22,10,60,8.685846e+01
22,10,70,8.685846e+01
22,10,80,8.685846e+01
22,10,90,8.685846e+01
22,10,100,8.685846e+01
22,10,1,1.445419e+03
22,10,2,2.886845e+02
22,10,3,1.145006e+02
22,10,5,9.778665e+01
22,10,10,9.384302e+01
22,10,20,9.384300e+01
22,10,30,9.384300e+01
22,10,40,9.384300e+01
22,10,50,9.384300e+01
22,10,60,9.384300e+01
22,10,70,9.384300e+01
22,10,80,9.384300e+01
22,10,90,9.384300e+01
22,10,100,9.384300e+01
22,10,1,8.938386e+02
22,10,2,7.980935e+02
22,10,3,1.029788e+02
22,10,5,9.784596e+01
22,10,10,5.960403e+01
22,10,20,5.960163e+01
22,10,30,5.960163e+01
22,10,40,5.960163e+01
22,10,50,5.960163e+01
22,10,60,5.960163e+01
22,10,70,5.960163e+01
22,10,80,5.960163e+01
22,10,90,5.960163e+01
22,10,100,5.960163e+01
22,10,1,6.200453e+02
22,10,2,6.200453e+02
22,10,3,1.278035e+02
22,10,5,1.090983e+02
22,10,10,8.399849e+01
22,10,20,8.398751e+01
22,10,30,8.398751e+01
22,10,40,8.398751e+01
22,10,50,8.398751e+01
22,10,60,8.398751e+01
22,10,70,8.398751e+01
22,10,80,8.398751e+01
22,10,90,8.398751e+01
22,10,100,8.398751e+01
22,10,1,8.080156e+02
22,10,2,8.080156e+02
22,10,3,1.238440e+02
22,10,5,1.075194e+02
22,10,10,1.070457e+02
22,10,20,1.068236e+02
22,10,30,1.067980e+02
22,10,40,1.067962e+02
22,10,50,1.067960e+02
22,10,60,1.067959e+02
22,10,70,1.067959e+02
22,10,80,1.067959e+02
22,10,90,1.067959e+02
22,10,100,1.067959e+02
22,10,1,8.431497e+02
22,10,2,7.132286e+02
22,10,3,1.200487e+02
22,10,5,3.994472e+01
22,10,10,3.991820e+01
22,10,20,3.991817e+01
22,10,30,3.991817e+01
22,10,40,3.991817e+01
22,10,50,3.991817e+01
22,10,60,3.991817e+01
22,10,70,3.991817e+01
22,10,80,3.991817e+01
22,10,90,3.991817e+01
22,10,100,3.991817e+01
22,10,1,8.802913e+02
22,10,2,8.419934e+02
22,10,3,1.256741e+02
22,10,5,1.154873e+02
22,10,10,1.099800e+02
22,10,20,1.061944e+02
22,10,30,1.061416e+02
22,10,40,1.061383e+02
22,10,50,1.061379e+02
22,10,60,1.061378e+02
22,10,70,1.061378e+02
22,10,80,1.061378e+02
22,10,90,1.061378e+02
22,10,100,1.061378e+02
22,10,1,1.019113e+03
22,10,2,1.019113e+03
22,10,3,1.335700e+02
22,10,5,1.138909e+02
22,10,10,1.094556e+02
22,10,20,1.061325e+02
22,10,30,1.060982e+02
22,10,40,1.060958e+02
22,10,50,1.060955e+02
22,10,60,1.060955e+02
22,10,70,1.060955e+02
22,10,80,1.060955e+02
22,10,90,1.060955e+02
22,10,100,1.060955e+02
