funcid,dim,milestone,error
9,10,1,1.477681e+03
9,10,2,1.477681e+03
9,10,3,6.144586e+02
9,10,5,6.071331e+02
9,10,10,6.028350e+02
9,10,20,6.005322e+02
9,10,30,5.233795e+02
9,10,40,5.233790e+02
9,10,50,5.233790e+02
9,10,60,5.233790e+02
9,10,70,5.233790e+02
9,10,80,5.233790e+02
9,10,90,5.233790e+02
9,10,100,5.233790e+02
9,10,1,2.552974e+03
9,10,2,2.552974e+03
9,10,3,6.526780e+02
9,10,5,5.599788e+02
9,10,10,4.950315e+02
9,10,20,4.744710e+02
9,10,30,4.722149e+02
9,10,40,4.719334e+02
9,10,50,4.717561e+02
9,10,60,4.715913e+02
9,10,70,4.714751e+02
9,10,80,4.714044e+02
9,10,90,4.713288e+02
9,10,100,4.712563e+02
9,10,1,2.095923e+03
9,10,2,1.571626e+03
9,10,3,5.937842e+02
9,10,5,5.490393e+02
9,10,10,5.146874e+02
9,10,20,5.144118e+02
9,10,30,5.144107e+02
9,10,40,5.144107e+02
9,10,50,5.144107e+02
9,10,60,5.144107e+02
9,10,70,5.144107e+02
9,10,80,5.144107e+02
9,10,90,5.144107e+02
9,10,100,5.144107e+02
9,10,1,2.328517e+03
9,10,2,1.561226e+03
9,10,3,4.685825e+02
9,10,5,4.679828e+02
9,10,10,4.679656e+02
9,10,20,4.454269e+02
9,10,30,2.803593e+02
9,10,40,2.568424e+02
9,10,50,2.561869e+02
9,10,60,2.561252e+02
9,10,70,2.561132e+02
9,10,80,2.561093e+02
9,10,90,2.561069e+02
9,10,100,2.561052e+02
9,10,1,1.456881e+03
9,10,2,1.456881e+03
9,10,3,4.513708e+02
9,10,5,4.322372e+02
9,10,10,4.239909e+02
9,10,20,4.232780e+02
9,10,30,4.229245e+02
9,10,40,4.227346e+02
9,10,50,4.225834e+02
9,10,60,4.224480e+02
9,10,70,4.223540e+02
9,10,80,4.223005e+02
9,10,90,4.222474e+02
9,10,100,4.222035e+02
9,10,1,2.532139e+03
9,10,2,1.548119e+03
9,10,3,4.961879e+02
9,10,5,4.667395e+02
9,10,10,2.957161e+02
9,10,20,2.906744e+02
9,10,30,2.898733e+02
9,10,40,2.896198e+02
9,10,50,2.894926e+02
9,10,60,2.893882e+02
9,10,70,2.893307e+02
9,10,80,2.893025e+02
9,10,90,2.892765e+02
9,10,100,2.892575e+02
9,10,1,1.668045e+03
9,10,2,1.668045e+03
9,10,3,4.748054e+02
9,10,5,4.443175e+02
9,10,10,2.258339e+02
9,10,20,1.822944e+02
9,10,30,1.796864e+02
9,10,40,1.793922e+02
9,10,50,1.792687e+02
9,10,60,1.792059e+02
9,10,70,1.791755e+02
9,10,80,1.791610e+02
9,10,90,1.791507e+02
9,10,100,1.791424e+02
9,10,1,2.672000e+03
9,10,2,1.684167e+03
9,10,3,7.529678e+02
9,10,5,7.213722e+02
9,10,10,7.067048e+02
9,10,20,7.066692e+02
9,10,30,7.066500e+02
9,10,40,7.066374e+02
9,10,50,7.066256e+02
9,10,60,7.066161e+02
9,10,70,7.066102e+02
9,10,80,7.066069e+02
9,10,90,7.066043e+02
9,10,100,7.066024e+02
9,10,1,2.359530e+03
9,10,2,1.938469e+03
9,10,3,9.223469e+02
9,10,5,8.679112e+02
9,10,10,7.001601e+02
9,10,20,6.983734e+02
9,10,30,2.999135e+02
9,10,40,2.992221e+02
9,10,50,2.991001e+02
9,10,60,2.990690e+02
9,10,70,2.990588e+02
9,10,80,2.990551e+02
9,10,90,2.990530e+02
9,10,100,2.990517e+02
9,10,1,1.938977e+03
9,10,2,1.938977e+03
9,10,3,1.134921e+03
9,10,5,4.725530e+02
9,10,10,4.607201e+02
9,10,20,4.571317e+02
9,10,30,4.560151e+02
9,10,40,4.557504e+02
9,10,50,4.556503e+02
9,10,60,4.556054e+02
9,10,70,4.555898e+02
9,10,80,4.555825e+02
9,10,90,4.555785e+02
9,10,100,4.555756e+02
