funcid,dim,milestone,error
24,50,1,1.880526e+03
24,50,2,1.755726e+03
24,50,3,1.752220e+03
24,50,5,1.752040e+03
24,50,10,1.672674e+03
24,50,20,1.652615e+03
24,50,30,1.309960e+03
24,50,40,1.180338e+03
24,50,50,1.177399e+03
24,50,60,1.176185e+03
24,50,70,1.175619e+03
24,50,80,1.175195e+03
24,50,90,1.174946e+03
24,50,100,1.174472e+03
24,50,1,1.936440e+03
24,50,2,1.845134e+03
24,50,3,1.828523e+03
24,50,5,1.825513e+03
24,50,10,1.821819e+03
24,50,20,1.711658e+03
24,50,30,1.704680e+03
24,50,40,1.626749e+03
24,50,50,1.618289e+03
24,50,60,1.616701e+03
24,50,70,1.616363e+03
24,50,80,1.615824e+03
24,50,90,1.615507e+03
24,50,100,1.615341e+03
24,50,1,1.942476e+03
24,50,2,1.775423e+03
24,50,3,1.753608e+03
24,50,5,1.748213e+03
24,50,10,1.685360e+03
24,50,20,1.662031e+03
24,50,30,1.105858e+03
24,50,40,1.097935e+03
24,50,50,1.095899e+03
24,50,60,1.094516e+03
24,50,70,1.093829e+03
24,50,80,1.093423e+03
24,50,90,1.093138e+03
24,50,100,1.092962e+03
24,50,1,1.575196e+03
24,50,2,1.447741e+03
24,50,3,1.437702e+03
24,50,5,1.430705e+03
24,50,10,1.423736e+03
24,50,20,1.418213e+03
24,50,30,1.415617e+03
24,50,40,1.414014e+03
24,50,50,1.413014e+03
24,50,60,1.411984e+03
24,50,70,1.411912e+03
24,50,80,1.411712e+03
24,50,90,1.411302e+03
24,50,100,1.410596e+03
24,50,1,2.183343e+03
24,50,2,1.937250e+03
24,50,3,1.877064e+03
24,50,5,1.820376e+03
24,50,10,1.612525e+03
24,50,20,1.612107e+03
24,50,30,1.612033e+03
24,50,40,1.612007e+03
24,50,50,1.611995e+03
24,50,60,1.611979e+03
24,50,70,1.611973e+03
24,50,80,1.611966e+03
24,50,90,1.611964e+03
24,50,100,1.611962e+03
24,50,1,1.878486e+03
24,50,2,1.807316e+03
24,50,3,1.788921e+03
24,50,5,1.781336e+03
24,50,10,1.772021e+03
24,50,20,1.696999e+03
24,50,30,1.696521e+03
24,50,40,1.438450e+03
24,50,50,1.437648e+03
24,50,60,1.437273e+03
24,50,70,1.436865e+03
24,50,80,1.436724e+03
24,50,90,1.436606e+03
24,50,100,1.436574e+03
24,50,1,1.996610e+03
24,50,2,1.907858e+03
24,50,3,1.898042e+03
24,50,5,1.854893e+03
24,50,10,1.844821e+03
24,50,20,1.814659e+03
24,50,30,1.814645e+03
24,50,40,1.814642e+03
24,50,50,1.814641e+03
24,50,60,1.814641e+03
24,50,70,1.814640e+03
24,50,80,1.814640e+03
24,50,90,1.814640e+03
24,50,100,1.814640e+03
24,50,1,1.730441e+03
24,50,2,1.594839e+03
24,50,3,1.585603e+03
24,50,5,1.585039e+03
24,50,10,1.585037e+03
24,50,20,1.585037e+03
24,50,30,1.585037e+03
24,50,40,1.466292e+03
24,50,50,1.460092e+03
24,50,60,1.459439e+03
24,50,70,1.457080e+03
24,50,80,1.456032e+03
24,50,90,1.455940e+03
24,50,100,1.455471e+03
24,50,1,2.136353e+03
24,50,2,1.980560e+03
24,50,3,1.965881e+03
24,50,5,1.963022e+03
24,50,10,1.962163e+03
24,50,20,1.916639e+03
24,50,30,1.905080e+03
24,50,40,1.898225e+03
24,50,50,1.896026e+03
24,50,60,1.892938e+03
24,50,70,1.892456e+03
24,50,80,1.891814e+03
24,50,90,1.887164e+03
24,50,100,1.885351e+03
24,50,1,2.049295e+03
24,50,2,1.883667e+03
24,50,3,1.871755e+03
24,50,5,1.870230e+03
24,50,10,1.869709e+03
24,50,20,1.484448e+03
24,50,30,1.480144e+03
24,50,40,1.478912e+03
24,50,50,1.478298e+03
24,50,60,1.477676e+03
24,50,70,1.477504e+03
24,50,80,1.476890e+03
24,50,90,1.476789e+03
24,50,100,1.476721e+03
