funcid,dim,milestone,error
2,10,1,7.974219e+09
2,10,2,7.974219e+09
2,10,3,7.720883e+09
2,10,5,7.720883e+09
2,10,10,7.720883e+09
2,10,20,7.720883e+09
2,10,30,7.720883e+09
2,10,40,7.720883e+09
2,10,50,7.720883e+09
2,10,60,7.720883e+09
2,10,70,7.720883e+09
2,10,80,7.720883e+09
2,10,90,7.720883e+09
2,10,100,7.720883e+09
2,10,1,7.060705e+11
2,10,2,4.355289e+10
2,10,3,2.623121e+10
2,10,5,2.623121e+10
2,10,10,2.623121e+10
2,10,20,2.623121e+10
2,10,30,2.623121e+10
2,10,40,2.623121e+10
2,10,50,2.623121e+10
2,10,60,2.623121e+10
2,10,70,2.623121e+10
2,10,80,2.623121e+10
2,10,90,2.623121e+10
2,10,100,2.623121e+10
2,10,1,2.764138e+11
2,10,2,2.472843e+11
2,10,3,2.472843e+11
2,10,5,5.871724e+10
2,10,10,5.871724e+10
2,10,20,4.646359e+10
2,10,30,4.646356e+10
2,10,40,4.646356e+10
2,10,50,4.646356e+10
2,10,60,8.646260e+09
2,10,70,8.646260e+09
2,10,80,8.646260e+09
2,10,90,8.646260e+09
2,10,100,8.646260e+09
2,10,1,3.736490e+11
2,10,2,1.823064e+10
2,10,3,1.823064e+10
2,10,5,1.823064e+10
2,10,10,1.820037e+10
2,10,20,1.774320e+10
2,10,30,1.774320e+10
2,10,40,1.774320e+10
2,10,50,1.774320e+10
2,10,60,1.774320e+10
2,10,70,1.774320e+10
2,10,80,1.774320e+10
2,10,90,1.774320e+10
2,10,100,1.774320e+10
2,10,1,7.467052e+10
2,10,2,7.467052e+10
2,10,3,7.143737e+10
2,10,5,7.143737e+10
2,10,10,7.143737e+10
2,10,20,1.181944e+10
2,10,30,1.181944e+10
2,10,40,1.181944e+10
2,10,50,1.181944e+10
2,10,60,1.181944e+10
2,10,70,1.181944e+10
2,10,80,1.181944e+10
2,10,90,1.181944e+10
2,10,100,1.181944e+10
2,10,1,6.186350e+11
2,10,2,3.500761e+10
2,10,3,3.500744e+10
2,10,5,3.500744e+10
2,10,10,3.491358e+10
2,10,20,5.490276e+09
2,10,30,5.490276e+09
2,10,40,5.490276e+09
2,10,50,5.490276e+09
2,10,60,5.490276e+09
2,10,70,5.490276e+09
2,10,80,5.490276e+09
2,10,90,5.490276e+09
2,10,100,5.490276e+09
2,10,1,6.012374e+10
2,10,2,6.012374e+10
2,10,3,4.782007e+10
2,10,5,4.782007e+10
2,10,10,4.782007e+10
2,10,20,4.782007e+10
2,10,30,1.354001e+10
2,10,40,1.354001e+10
2,10,50,1.354001e+10
2,10,60,1.354001e+10
2,10,70,1.354001e+10
2,10,80,1.354001e+10
2,10,90,1.354001e+10
2,10,100,1.354001e+10
2,10,1,8.088386e+08
2,10,2,8.088386e+08
2,10,3,8.088386e+08
2,10,5,8.088386e+08
2,10,10,8.088386e+08
2,10,20,7.949211e+08
2,10,30,7.949211e+08
2,10,40,7.949211e+08
2,10,50,7.949211e+08
2,10,60,7.949211e+08
2,10,70,7.949211e+08
2,10,80,7.949211e+08
2,10,90,7.949210e+08
2,10,100,7.949210e+08
2,10,1,3.855661e+11
2,10,2,2.217464e+10
2,10,3,2.217464e+10
2,10,5,2.206170e+10
2,10,10,1.200381e+10
2,10,20,1.239533e+09
2,10,30,1.239533e+09
2,10,40,1.239531e+09
2,10,50,1.239531e+09
2,10,60,1.239531e+09
2,10,70,1.239531e+09
2,10,80,1.239531e+09
2,10,90,1.239531e+09
2,10,100,1.239531e+09
2,10,1,1.243524e+11
2,10,2,1.243524e+11
2,10,3,7.447687e+10
2,10,5,7.447687e+10
2,10,10,7.447687e+10
2,10,20,7.447687e+10
2,10,30,7.447687e+10
2,10,40,7.447687e+10
2,10,50,7.447686e+10
2,10,60,7.447686e+10
2,10,70,7.447686e+10
2,10,80,7.447686e+10
2,10,90,7.447686e+10
2,10,100,7.447686e+10
