funcid,dim,milestone,error
16,30,1,2.273095e+03
16,30,2,2.217770e+03
16,30,3,2.215194e+03
16,30,5,2.201491e+03
16,30,10,2.049447e+03
16,30,20,1.883026e+03
16,30,30,1.820746e+03
16,30,40,1.788949e+03
16,30,50,1.774169e+03
16,30,60,1.762882e+03
16,30,70,1.752357e+03
16,30,80,1.744443e+03
16,30,90,1.737266e+03
16,30,100,1.731505e+03
16,30,1,3.222941e+03
16,30,2,2.927055e+03
16,30,3,2.720580e+03
16,30,5,2.417202e+03
16,30,10,2.154891e+03
16,30,20,2.031786e+03
16,30,30,2.004148e+03
16,30,40,1.987497e+03
16,30,50,1.766966e+03
16,30,60,1.523260e+03
16,30,70,1.464971e+03
16,30,80,1.441391e+03
16,30,90,1.426212e+03
16,30,100,1.414190e+03
16,30,1,2.417968e+03
16,30,2,1.617477e+03
16,30,3,1.513680e+03
16,30,5,1.314679e+03
16,30,10,1.110640e+03
16,30,20,9.655335e+02
16,30,30,9.041860e+02
16,30,40,8.695187e+02
16,30,50,8.501510e+02
16,30,60,8.348298e+02
16,30,70,8.228768e+02
16,30,80,8.112525e+02
16,30,90,8.009124e+02
16,30,100,7.930501e+02
16,30,1,2.764006e+03
16,30,2,2.183355e+03
16,30,3,2.073611e+03
16,30,5,1.893017e+03
16,30,10,1.682471e+03
16,30,20,1.531435e+03
16,30,30,1.463252e+03
16,30,40,1.444877e+03
16,30,50,1.437699e+03
16,30,60,1.432215e+03
16,30,70,1.427566e+03
16,30,80,1.422801e+03
16,30,90,1.418453e+03
16,30,100,1.413955e+03
16,30,1,2.531655e+03
16,30,2,2.004757e+03
16,30,3,1.868212e+03
16,30,5,1.666344e+03
16,30,10,1.507403e+03
16,30,20,1.411633e+03
16,30,30,1.370115e+03
16,30,40,1.352624e+03
16,30,50,1.343529e+03
16,30,60,1.337990e+03
16,30,70,1.334638e+03
16,30,80,1.331277e+03
16,30,90,1.328741e+03
16,30,100,1.326919e+03
16,30,1,3.322411e+03
16,30,2,2.436282e+03
16,30,3,2.236094e+03
16,30,5,1.950751e+03
16,30,10,1.754859e+03
16,30,20,1.311601e+03
16,30,30,1.189761e+03
16,30,40,1.137620e+03
16,30,50,1.112113e+03
16,30,60,1.093669e+03
16,30,70,1.076567e+03
16,30,80,1.063383e+03
16,30,90,1.050500e+03
16,30,100,1.038039e+03
16,30,1,2.600208e+03
16,30,2,2.429466e+03
16,30,3,2.382294e+03
16,30,5,2.261365e+03
16,30,10,2.113047e+03
16,30,20,1.995042e+03
16,30,30,1.520512e+03
16,30,40,1.449191e+03
16,30,50,1.419559e+03
16,30,60,1.397636e+03
16,30,70,1.378744e+03
16,30,80,1.361192e+03
16,30,90,1.346628e+03
16,30,100,1.334210e+03
16,30,1,3.400188e+03
16,30,2,2.804057e+03
16,30,3,2.800670e+03
16,30,5,2.783521e+03
16,30,10,2.734865e+03
16,30,20,2.701175e+03
16,30,30,2.419932e+03
16,30,40,1.867450e+03
16,30,50,1.773332e+03
16,30,60,1.715080e+03
16,30,70,1.675355e+03
16,30,80,1.644611e+03
16,30,90,1.617865e+03
16,30,100,1.592704e+03
16,30,1,2.190919e+03
16,30,2,2.030397e+03
16,30,3,1.986041e+03
16,30,5,1.924648e+03
16,30,10,1.869189e+03
16,30,20,1.822069e+03
16,30,30,1.797814e+03
16,30,40,1.778288e+03
16,30,50,1.765012e+03
16,30,60,1.752706e+03
16,30,70,1.741785e+03
16,30,80,1.732267e+03
16,30,90,1.723501e+03
16,30,100,1.714720e+03
16,30,1,2.762590e+03
16,30,2,2.460465e+03
16,30,3,2.335824e+03
16,30,5,2.069193e+03
16,30,10,1.488723e+03
16,30,20,1.325829e+03
16,30,30,1.293292e+03
16,30,40,1.280642e+03
16,30,50,1.273335e+03
16,30,60,1.267491e+03
16,30,70,1.262240e+03
16,30,80,1.257726e+03
16,30,90,1.253409e+03
16,30,100,1.249008e+03
