funcid,dim,milestone,error
2,50,1,7.576686e+81
2,50,2,7.576686e+81
2,50,3,4.674784e+74
2,50,5,4.674784e+74
2,50,10,2.354148e+72
2,50,20,2.354148e+72
2,50,30,2.354148e+72
2,50,40,2.354148e+72
2,50,50,2.354148e+72
2,50,60,2.354148e+72
2,50,70,2.354148e+72
2,50,80,2.354148e+72
2,50,90,2.354148e+72
2,50,100,2.354148e+72
2,50,1,2.394551e+79
2,50,2,2.371766e+79
2,50,3,2.371763e+79
2,50,5,2.371763e+79
2,50,10,2.371763e+79
2,50,20,3.180644e+72
2,50,30,3.179510e+72
2,50,40,3.179510e+72
2,50,50,3.179439e+72
2,50,60,3.179439e+72
2,50,70,3.179439e+72
2,50,80,3.179439e+72
2,50,90,3.179439e+72
2,50,100,3.179439e+72
2,50,1,5.288584e+73
2,50,2,5.288584e+73
2,50,3,5.288584e+73
2,50,5,5.288584e+73
2,50,10,5.288584e+73
2,50,20,5.288584e+73
2,50,30,5.288584e+73
2,50,40,5.288584e+73
2,50,50,5.288584e+73
2,50,60,5.288584e+73
2,50,70,5.288584e+73
2,50,80,5.288584e+73
2,50,90,5.288584e+73
2,50,100,5.288584e+73
2,50,1,2.190747e+76
2,50,2,2.190532e+76
2,50,3,2.190532e+76
2,50,5,2.190532e+76
2,50,10,2.190532e+76
2,50,20,2.190532e+76
2,50,30,2.190532e+76
2,50,40,2.190532e+76
2,50,50,2.190532e+76
2,50,60,2.190532e+76
2,50,70,2.190532e+76
2,50,80,2.189935e+76
2,50,90,2.189935e+76
2,50,100,2.189935e+76
2,50,1,2.540790e+74
2,50,2,2.540790e+74
2,50,3,2.540790e+74
2,50,5,2.540790e+74
2,50,10,2.540790e+74
2,50,20,2.540790e+74
2,50,30,2.540790e+74
2,50,40,2.540790e+74
2,50,50,2.540790e+74
2,50,60,2.540790e+74
2,50,70,2.540790e+74
2,50,80,2.540790e+74
2,50,90,2.540790e+74
2,50,100,2.540790e+74
2,50,1,1.826864e+81
2,50,2,1.826864e+81
2,50,3,2.553797e+74
2,50,5,2.553797e+74
2,50,10,2.553797e+74
2,50,20,2.553797e+74
2,50,30,2.553797e+74
2,50,40,2.553797e+74
2,50,50,2.553797e+74
2,50,60,2.553797e+74
2,50,70,2.553797e+74
2,50,80,2.553797e+74
2,50,90,2.553797e+74
2,50,100,2.553797e+74
2,50,1,1.488930e+80
2,50,2,1.488916e+80
2,50,3,1.488916e+80
2,50,5,7.333344e+79
2,50,10,2.022167e+76
2,50,20,2.022167e+76
2,50,30,2.019697e+76
2,50,40,2.019697e+76
2,50,50,2.019697e+76
2,50,60,2.019697e+76
2,50,70,2.019697e+76
2,50,80,2.019697e+76
2,50,90,2.019697e+76
2,50,100,2.019697e+76
2,50,1,1.758917e+81
2,50,2,1.758917e+81
2,50,3,1.758917e+81
2,50,5,2.225327e+80
2,50,10,2.225327e+80
2,50,20,4.887033e+79
2,50,30,4.887033e+79
2,50,40,4.887033e+79
2,50,50,4.881461e+79
2,50,60,4.881461e+79
2,50,70,4.881461e+79
2,50,80,4.881461e+79
2,50,90,4.881461e+79
2,50,100,4.881461e+79
2,50,1,2.264791e+79
2,50,2,2.264791e+79
2,50,3,2.264791e+79
2,50,5,2.264791e+79
2,50,10,2.264791e+79
2,50,20,1.841664e+78
2,50,30,1.841664e+78
2,50,40,1.841664e+78
2,50,50,1.841664e+78
2,50,60,1.841664e+78
2,50,70,1.841664e+78
2,50,80,1.841664e+78
2,50,90,1.841664e+78
2,50,100,1.841664e+78
2,50,1,1.486749e+82
2,50,2,1.486749e+82
2,50,3,1.486749e+82
2,50,5,1.486749e+82
2,50,10,3.927308e+77
2,50,20,3.924871e+77
2,50,30,3.924871e+77
2,50,40,3.924871e+77
2,50,50,3.924871e+77
2,50,60,3.924871e+77
2,50,70,3.924871e+77
2,50,80,3.924871e+77
2,50,90,3.924871e+77
2,50,100,3.924871e+77
