funcid,dim,milestone,error
14,50,1,2.215873e+06
14,50,2,8.858845e+05
14,50,3,6.588800e+05
14,50,5,4.324322e+05
14,50,10,1.955611e+05
14,50,20,6.383187e+04
14,50,30,3.149117e+04
14,50,40,2.148414e+04
14,50,50,1.783933e+04
14,50,60,1.586147e+04
14,50,70,1.443452e+04
14,50,80,1.332954e+04
14,50,90,1.247827e+04
14,50,100,1.172535e+04
14,50,1,5.955991e+06
14,50,2,1.657350e+06
14,50,3,9.280055e+05
14,50,5,6.061209e+05
14,50,10,3.622833e+05
14,50,20,2.194729e+05
14,50,30,1.266627e+05
14,50,40,7.930458e+04
14,50,50,5.659634e+04
14,50,60,4.339856e+04
14,50,70,2.018599e+04
14,50,80,1.213773e+04
14,50,90,9.399401e+03
14,50,100,7.907806e+03
14,50,1,3.862147e+06
14,50,2,1.325999e+06
14,50,3,1.089383e+06
14,50,5,6.454460e+05
14,50,10,3.595601e+05
14,50,20,1.725805e+05
14,50,30,7.018442e+04
14,50,40,5.107106e+04
14,50,50,4.418291e+04
14,50,60,4.007566e+04
14,50,70,3.237609e+04
14,50,80,2.298645e+04
14,50,90,1.887463e+04
14,50,100,1.638509e+04
14,50,1,2.078750e+06
14,50,2,1.442546e+06
14,50,3,1.236372e+06
14,50,5,5.801634e+05
14,50,10,1.200748e+05
14,50,20,8.436748e+04
14,50,30,7.145509e+04
14,50,40,6.297216e+04
14,50,50,5.695572e+04
14,50,60,5.254794e+04
14,50,70,4.222986e+04
14,50,80,2.840016e+04
14,50,90,1.979334e+04
14,50,100,1.377262e+04
14,50,1,3.107765e+06
14,50,2,1.119266e+06
14,50,3,9.315571e+05
14,50,5,7.967073e+05
14,50,10,4.291200e+05
14,50,20,1.990093e+05
14,50,30,1.234456e+05
14,50,40,9.916070e+04
14,50,50,8.775495e+04
14,50,60,7.649319e+04
14,50,70,4.759076e+04
14,50,80,3.171432e+04
14,50,90,2.151870e+04
14,50,100,1.447701e+04
14,50,1,2.246134e+06
14,50,2,1.422453e+06
14,50,3,1.044550e+06
14,50,5,6.053861e+05
14,50,10,3.682566e+05
14,50,20,1.537143e+05
14,50,30,1.005252e+05
14,50,40,6.790538e+04
14,50,50,4.897069e+04
14,50,60,3.693695e+04
14,50,70,2.912065e+04
14,50,80,2.427994e+04
14,50,90,2.079954e+04
14,50,100,1.814045e+04
14,50,1,1.560127e+07
14,50,2,3.171614e+06
14,50,3,1.630061e+06
14,50,5,1.030903e+06
14,50,10,5.677212e+05
14,50,20,1.556712e+05
14,50,30,4.749835e+04
14,50,40,2.666292e+04
14,50,50,2.251965e+04
14,50,60,2.123787e+04
14,50,70,2.057219e+04
14,50,80,2.012703e+04
14,50,90,1.974268e+04
14,50,100,1.935876e+04
14,50,1,6.468801e+06
14,50,2,1.863694e+06
14,50,3,1.699153e+06
14,50,5,1.125214e+06
14,50,10,6.216310e+05
14,50,20,2.944118e+05
14,50,30,1.996649e+05
14,50,40,1.740086e+05
14,50,50,5.908844e+04
14,50,60,3.806204e+04
14,50,70,2.990291e+04
14,50,80,2.616653e+04
14,50,90,2.381813e+04
14,50,100,2.189932e+04
14,50,1,8.784555e+05
14,50,2,3.816277e+05
14,50,3,2.061603e+05
14,50,5,1.024701e+05
14,50,10,7.306719e+04
14,50,20,6.503192e+04
14,50,30,6.141203e+04
14,50,40,5.904353e+04
14,50,50,5.746081e+04
14,50,60,5.615241e+04
14,50,70,5.498220e+04
14,50,80,5.394335e+04
14,50,90,5.297755e+04
14,50,100,5.203552e+04
14,50,1,6.461105e+06
14,50,2,6.294164e+06
14,50,3,6.169411e+06
14,50,5,4.676229e+06
14,50,10,2.196443e+06
14,50,20,4.879083e+05
14,50,30,2.012490e+05
14,50,40,1.483404e+05
14,50,50,1.195700e+05
14,50,60,1.036261e+05
14,50,70,9.134914e+04
14,50,80,8.168535e+04
14,50,90,7.387316e+04
14,50,100,6.597325e+04
