funcid,dim,milestone,error
15,50,1,3.778852e+07
15,50,2,4.502397e+04
15,50,3,3.725581e+04
15,50,5,3.703556e+04
15,50,10,3.703168e+04
15,50,20,3.702274e+04
15,50,30,1.679456e+04
15,50,40,1.082673e+04
15,50,50,1.082416e+04
15,50,60,1.082141e+04
15,50,70,1.081874e+04
15,50,80,1.081592e+04
15,50,90,1.081322e+04
15,50,100,1.081030e+04
15,50,1,6.995806e+07
15,50,2,3.996144e+04
15,50,3,2.767472e+04
15,50,5,2.767349e+04
15,50,10,2.767082e+04
15,50,20,2.766478e+04
15,50,30,2.765863e+04
15,50,40,2.765255e+04
15,50,50,2.764683e+04
15,50,60,2.764105e+04
15,50,70,2.763506e+04
15,50,80,2.762899e+04
15,50,90,2.762326e+04
15,50,100,2.761694e+04
15,50,1,8.371805e+06
15,50,2,4.156750e+04
15,50,3,4.146905e+04
15,50,5,4.146549e+04
15,50,10,4.145750e+04
15,50,20,3.249482e+04
15,50,30,2.110549e+04
15,50,40,1.503156e+04
15,50,50,1.502911e+04
15,50,60,1.502687e+04
15,50,70,1.502466e+04
15,50,80,1.502239e+04
15,50,90,1.502008e+04
15,50,100,1.501754e+04
15,50,1,1.243719e+07
15,50,2,1.633878e+04
15,50,3,1.618768e+04
15,50,5,1.618711e+04
15,50,10,1.618589e+04
15,50,20,1.618338e+04
15,50,30,1.618082e+04
15,50,40,1.617836e+04
15,50,50,1.617585e+04
15,50,60,1.617325e+04
15,50,70,1.617052e+04
15,50,80,1.616800e+04
15,50,90,1.616532e+04
15,50,100,1.616231e+04
15,50,1,1.169333e+07
15,50,2,2.438856e+04
15,50,3,2.431388e+04
15,50,5,2.431279e+04
15,50,10,2.430991e+04
15,50,20,2.035130e+04
15,50,30,2.034649e+04
15,50,40,2.034161e+04
15,50,50,2.033680e+04
15,50,60,2.033167e+04
15,50,70,2.032655e+04
15,50,80,2.032139e+04
15,50,90,2.031558e+04
15,50,100,2.030937e+04
15,50,1,6.496649e+07
15,50,2,5.281863e+04
15,50,3,5.172566e+04
15,50,5,5.172063e+04
15,50,10,1.271299e+04
15,50,20,1.271118e+04
15,50,30,1.270935e+04
15,50,40,1.270742e+04
15,50,50,1.270536e+04
15,50,60,1.270339e+04
15,50,70,1.270162e+04
15,50,80,1.269987e+04
15,50,90,1.269795e+04
15,50,100,1.269594e+04
15,50,1,1.953395e+07
15,50,2,6.266172e+04
15,50,3,1.143832e+04
15,50,5,1.143734e+04
15,50,10,1.143675e+04
15,50,20,1.143532e+04
15,50,30,1.006080e+04
15,50,40,1.005976e+04
15,50,50,1.005876e+04
15,50,60,1.005779e+04
15,50,70,1.005681e+04
15,50,80,1.005586e+04
15,50,90,1.005490e+04
15,50,100,1.005380e+04
15,50,1,5.619200e+06
15,50,2,2.102127e+04
15,50,3,1.999244e+04
15,50,5,1.999178e+04
15,50,10,1.999041e+04
15,50,20,1.998730e+04
15,50,30,1.998410e+04
15,50,40,1.998092e+04
15,50,50,1.997789e+04
15,50,60,1.997478e+04
15,50,70,1.997148e+04
15,50,80,1.996837e+04
15,50,90,1.996515e+04
15,50,100,1.996168e+04
15,50,1,7.552635e+06
15,50,2,5.573265e+04
15,50,3,4.990885e+04
15,50,5,4.990573e+04
15,50,10,4.989832e+04
15,50,20,4.855086e+04
15,50,30,2.265197e+04
15,50,40,2.264714e+04
15,50,50,2.264191e+04
15,50,60,2.263664e+04
15,50,70,2.263145e+04
15,50,80,2.262622e+04
15,50,90,2.262141e+04
15,50,100,2.261619e+04
15,50,1,1.918737e+07
15,50,2,1.812969e+04
15,50,3,1.651845e+04
15,50,5,1.651685e+04
15,50,10,1.651460e+04
15,50,20,1.650936e+04
15,50,30,1.650385e+04
15,50,40,1.649882e+04
15,50,50,1.649361e+04
15,50,60,1.648865e+04
15,50,70,1.648320e+04
15,50,80,1.647812e+04
15,50,90,1.647306e+04
15,50,100,1.646741e+04
