funcid,dim,milestone,error
27,30,1,1.199395e+03
27,30,2,1.172564e+03
27,30,3,1.172488e+03
27,30,5,1.164209e+03
27,30,10,8.841800e+02
27,30,20,8.723219e+02
27,30,30,8.017376e+02
27,30,40,7.851004e+02
27,30,50,7.830430e+02
27,30,60,7.807435e+02
27,30,70,7.478854e+02
27,30,80,7.439771e+02
27,30,90,7.411877e+02
27,30,100,7.394602e+02
27,30,1,1.055931e+03
27,30,2,1.024829e+03
27,30,3,1.021959e+03
27,30,5,1.016122e+03
27,30,10,1.003221e+03
27,30,20,9.483418e+02
27,30,30,9.442421e+02
27,30,40,9.422473e+02
27,30,50,9.413059e+02
27,30,60,9.406575e+02
27,30,70,9.404471e+02
27,30,80,9.401987e+02
27,30,90,9.399819e+02
27,30,100,9.399037e+02
27,30,1,1.430075e+03
27,30,2,9.838935e+02
27,30,3,9.496023e+02
27,30,5,9.135054e+02
27,30,10,8.957806e+02
27,30,20,8.570960e+02
27,30,30,8.542149e+02
27,30,40,8.527319e+02
27,30,50,8.516847e+02
27,30,60,8.502701e+02
27,30,70,8.395463e+02
27,30,80,8.321729e+02
27,30,90,8.175553e+02
27,30,100,8.130707e+02
27,30,1,1.403407e+03
27,30,2,1.130035e+03
27,30,3,1.124012e+03
27,30,5,1.054863e+03
27,30,10,1.036374e+03
27,30,20,1.024201e+03
27,30,30,8.670328e+02
27,30,40,8.536462e+02
27,30,50,8.511782e+02
27,30,60,8.509224e+02
27,30,70,8.499565e+02
27,30,80,8.489226e+02
27,30,90,8.455422e+02
27,30,100,8.414187e+02
27,30,1,8.641261e+02
27,30,2,8.385027e+02
27,30,3,8.374407e+02
27,30,5,8.295465e+02
27,30,10,7.018282e+02
27,30,20,6.877217e+02
27,30,30,6.842304e+02
27,30,40,6.832317e+02
27,30,50,6.829089e+02
27,30,60,6.819748e+02
27,30,70,6.818310e+02
27,30,80,6.816778e+02
27,30,90,6.811717e+02
27,30,100,6.799634e+02
27,30,1,1.080251e+03
27,30,2,1.057229e+03
27,30,3,1.056684e+03
27,30,5,1.039273e+03
27,30,10,1.028693e+03
27,30,20,7.298834e+02
27,30,30,7.270224e+02
27,30,40,7.242187e+02
27,30,50,7.215943e+02
27,30,60,7.195704e+02
27,30,70,7.171299e+02
27,30,80,7.155970e+02
27,30,90,7.147769e+02
27,30,100,7.146528e+02
27,30,1,1.041900e+03
27,30,2,1.033064e+03
27,30,3,1.032743e+03
27,30,5,1.029852e+03
27,30,10,1.024856e+03
27,30,20,1.019509e+03
27,30,30,8.821327e+02
27,30,40,8.633269e+02
27,30,50,8.567816e+02
27,30,60,8.515616e+02
27,30,70,8.487904e+02
27,30,80,8.440629e+02
27,30,90,8.420367e+02
27,30,100,8.412653e+02
27,30,1,1.112498e+03
27,30,2,1.053152e+03
27,30,3,1.049579e+03
27,30,5,1.037038e+03
27,30,10,8.935314e+02
27,30,20,8.873929e+02
27,30,30,8.859800e+02
27,30,40,8.847453e+02
27,30,50,8.833898e+02
27,30,60,8.820864e+02
27,30,70,8.767177e+02
27,30,80,8.689917e+02
27,30,90,8.579974e+02
27,30,100,8.520535e+02
27,30,1,1.373984e+03
27,30,2,1.260425e+03
27,30,3,1.257302e+03
27,30,5,1.254864e+03
27,30,10,1.240825e+03
27,30,20,1.235913e+03
27,30,30,8.470589e+02
27,30,40,7.969213e+02
27,30,50,7.867623e+02
27,30,60,7.860645e+02
27,30,70,7.860579e+02
27,30,80,7.857956e+02
27,30,90,7.853634e+02
27,30,100,7.840548e+02
27,30,1,1.097485e+03
27,30,2,1.048295e+03
27,30,3,1.041571e+03
27,30,5,1.013597e+03
27,30,10,1.001820e+03
27,30,20,9.926623e+02
27,30,30,9.893025e+02
27,30,40,9.869327e+02
27,30,50,9.866133e+02
27,30,60,9.860633e+02
27,30,70,9.854213e+02
27,30,80,9.853615e+02
27,30,90,9.850804e+02
27,30,100,9.849299e+02
