funcid,dim,milestone,error
1,10,1,1.330442e+10
1,10,2,8.433320e+09
1,10,3,8.053283e+06
1,10,5,1.242644e+04
1,10,10,1.953765e+03
1,10,20,1.953685e+03
1,10,30,1.953598e+03
1,10,40,1.953519e+03
1,10,50,1.953429e+03
1,10,60,1.953338e+03
1,10,70,1.953258e+03
1,10,80,1.293659e+02
1,10,90,1.293437e+02
1,10,100,1.293406e+02
1,10,1,5.608806e+09
1,10,2,5.608806e+09
1,10,3,4.075866e+06
1,10,5,3.887192e+03
1,10,10,1.473918e+02
1,10,20,1.473861e+02
1,10,30,1.473801e+02
1,10,40,1.473746e+02
1,10,50,1.473683e+02
1,10,60,1.473615e+02
1,10,70,1.473556e+02
1,10,80,1.473517e+02
1,10,90,1.473479e+02
1,10,100,1.473443e+02
1,10,1,1.003676e+10
1,10,2,4.737730e+09
1,10,3,7.438837e+06
1,10,5,1.471029e+04
1,10,10,2.470044e+03
1,10,20,2.469948e+03
1,10,30,2.469842e+03
1,10,40,2.469741e+03
1,10,50,2.469621e+03
1,10,60,2.469500e+03
1,10,70,2.469414e+03
1,10,80,1.172707e+02
1,10,90,1.170403e+02
1,10,100,1.170375e+02
1,10,1,9.413083e+09
1,10,2,9.413083e+09
1,10,3,6.488071e+07
1,10,5,5.933420e+03
1,10,10,2.261018e+00
1,10,20,2.260519e+00
1,10,30,2.260428e+00
1,10,40,2.260340e+00
1,10,50,2.260252e+00
1,10,60,2.260166e+00
1,10,70,2.260085e+00
1,10,80,2.260028e+00
1,10,90,2.259982e+00
1,10,100,2.259928e+00
1,10,1,9.557679e+09
1,10,2,9.557679e+09
1,10,3,1.289731e+07
1,10,5,2.842016e+04
1,10,10,3.659761e+01
1,10,20,3.659534e+01
1,10,30,3.659389e+01
1,10,40,3.659249e+01
1,10,50,3.659095e+01
1,10,60,3.658949e+01
1,10,70,3.658830e+01
1,10,80,3.622933e+01
1,10,90,3.618486e+01
1,10,100,3.618404e+01
1,10,1,8.375053e+09
1,10,2,8.089297e+09
1,10,3,1.603412e+07
1,10,5,3.127174e+03
1,10,10,2.037354e+01
1,10,20,2.037276e+01
1,10,30,2.037190e+01
1,10,40,2.037117e+01
1,10,50,2.037039e+01
1,10,60,2.036954e+01
1,10,70,2.036882e+01
1,10,80,2.036829e+01
1,10,90,2.036778e+01
1,10,100,2.036733e+01
1,10,1,6.057183e+09
1,10,2,6.057183e+09
1,10,3,1.658845e+06
1,10,5,2.761394e+03
1,10,10,5.116824e+00
1,10,20,5.116628e+00
1,10,30,5.116377e+00
1,10,40,5.116195e+00
1,10,50,5.115966e+00
1,10,60,5.115754e+00
1,10,70,5.115571e+00
1,10,80,5.115464e+00
1,10,90,5.115327e+00
1,10,100,5.115216e+00
1,10,1,5.176520e+09
1,10,2,5.176520e+09
1,10,3,7.138428e+06
1,10,5,5.868538e+03
1,10,10,3.589071e+03
1,10,20,3.588939e+03
1,10,30,3.588759e+03
1,10,40,3.588623e+03
1,10,50,3.588476e+03
1,10,60,3.588301e+03
1,10,70,3.588172e+03
1,10,80,1.116266e+02
1,10,90,1.116118e+02
1,10,100,1.116091e+02
1,10,1,9.563732e+09
1,10,2,7.809018e+09
1,10,3,9.605962e+06
1,10,5,1.665791e+03
1,10,10,3.396273e+01
1,10,20,3.396158e+01
1,10,30,3.396016e+01
1,10,40,3.395890e+01
1,10,50,3.395747e+01
1,10,60,3.395604e+01
1,10,70,3.395469e+01
1,10,80,3.395389e+01
1,10,90,3.395302e+01
1,10,100,3.395220e+01
1,10,1,6.857206e+09
1,10,2,6.857206e+09
1,10,3,4.776645e+06
1,10,5,6.974620e+03
1,10,10,1.531183e+03
1,10,20,1.531125e+03
1,10,30,1.531056e+03
1,10,40,1.530995e+03
1,10,50,1.530920e+03
1,10,60,1.530851e+03
1,10,70,1.530790e+03
1,10,80,1.335758e+02
1,10,90,1.317448e+02
1,10,100,1.317413e+02
