funcid,dim,milestone,error
20,30,1,7.007134e+02
20,30,2,6.984726e+02
20,30,3,6.984726e+02
20,30,5,6.975983e+02
20,30,10,6.974857e+02
20,30,20,6.972245e+02
20,30,30,6.970660e+02
20,30,40,6.970127e+02
20,30,50,6.970127e+02
20,30,60,6.970127e+02
20,30,70,6.970127e+02
20,30,80,6.970127e+02
20,30,90,6.970127e+02
20,30,100,6.970079e+02
20,30,1,1.096349e+03
20,30,2,8.909277e+02
20,30,3,8.909277e+02
20,30,5,8.909207e+02
20,30,10,8.893742e+02
20,30,20,8.889155e+02
20,30,30,8.827514e+02
20,30,40,8.822956e+02
20,30,50,8.767322e+02
20,30,60,8.767267e+02
20,30,70,8.767266e+02
20,30,80,8.747131e+02
20,30,90,8.747131e+02
20,30,100,8.746802e+02
20,30,1,8.451138e+02
20,30,2,6.239764e+02
20,30,3,6.239634e+02
20,30,5,6.179390e+02
20,30,10,6.175122e+02
20,30,20,6.117544e+02
20,30,30,6.108723e+02
20,30,40,6.108093e+02
20,30,50,6.100379e+02
20,30,60,6.097250e+02
20,30,70,6.096676e+02
20,30,80,6.094362e+02
20,30,90,6.092942e+02
20,30,100,6.092925e+02
20,30,1,1.084236e+03
20,30,2,9.943847e+02
20,30,3,9.942488e+02
20,30,5,9.942211e+02
20,30,10,9.928247e+02
20,30,20,9.909632e+02
20,30,30,9.901818e+02
20,30,40,9.876266e+02
20,30,50,9.872888e+02
20,30,60,9.872653e+02
20,30,70,9.872099e+02
20,30,80,9.870826e+02
20,30,90,9.865616e+02
20,30,100,9.865093e+02
20,30,1,7.353309e+02
20,30,2,6.559568e+02
20,30,3,6.553846e+02
20,30,5,6.553846e+02
20,30,10,6.498130e+02
20,30,20,6.483411e+02
20,30,30,6.483351e+02
20,30,40,6.469432e+02
20,30,50,6.469242e+02
20,30,60,6.469242e+02
20,30,70,6.469242e+02
20,30,80,6.469242e+02
20,30,90,6.461446e+02
20,30,100,6.461446e+02
20,30,1,7.479868e+02
20,30,2,6.993096e+02
20,30,3,6.992925e+02
20,30,5,6.803029e+02
20,30,10,6.518446e+02
20,30,20,6.438030e+02
20,30,30,6.424417e+02
20,30,40,6.387145e+02
20,30,50,6.368949e+02
20,30,60,6.355854e+02
20,30,70,6.326763e+02
20,30,80,6.321551e+02
20,30,90,6.310224e+02
20,30,100,6.296360e+02
20,30,1,1.158235e+03
20,30,2,5.526537e+02
20,30,3,3.534592e+02
20,30,5,3.479976e+02
20,30,10,3.462566e+02
20,30,20,3.442020e+02
20,30,30,3.399906e+02
20,30,40,3.394237e+02
20,30,50,3.383533e+02
20,30,60,3.376434e+02
20,30,70,3.376434e+02
20,30,80,3.376361e+02
20,30,90,3.369126e+02
20,30,100,3.365522e+02
20,30,1,7.959848e+02
20,30,2,4.271925e+02
20,30,3,4.271890e+02
20,30,5,4.258228e+02
20,30,10,4.177164e+02
20,30,20,4.125388e+02
20,30,30,4.101857e+02
20,30,40,4.095983e+02
20,30,50,4.091247e+02
20,30,60,4.050601e+02
20,30,70,4.035509e+02
20,30,80,4.032756e+02
20,30,90,4.030426e+02
20,30,100,4.030423e+02
20,30,1,4.552288e+02
20,30,2,4.503606e+02
20,30,3,4.497309e+02
20,30,5,4.488056e+02
20,30,10,4.445669e+02
20,30,20,4.424485e+02
20,30,30,4.418404e+02
20,30,40,4.417757e+02
20,30,50,4.417757e+02
20,30,60,4.414463e+02
20,30,70,4.413021e+02
20,30,80,4.413021e+02
20,30,90,4.407544e+02
20,30,100,4.406859e+02
20,30,1,1.038024e+03
20,30,2,7.023075e+02
20,30,3,7.021238e+02
20,30,5,6.685514e+02
20,30,10,6.673667e+02
20,30,20,4.694421e+02
20,30,30,4.564723e+02
20,30,40,4.498064e+02
20,30,50,4.418981e+02
20,30,60,4.389845e+02
20,30,70,4.376272e+02
20,30,80,4.347924e+02
20,30,90,4.301072e+02
20,30,100,4.277573e+02
