funcid,dim,milestone,error
24,30,1,1.039586e+03
24,30,2,9.852372e+02
24,30,3,9.817112e+02
24,30,5,9.785557e+02
24,30,10,9.775406e+02
24,30,20,9.767684e+02
24,30,30,9.604741e+02
24,30,40,8.611572e+02
24,30,50,8.611572e+02
24,30,60,8.611572e+02
24,30,70,8.611572e+02
24,30,80,8.611572e+02
24,30,90,8.611572e+02
24,30,100,8.611572e+02
24,30,1,1.135561e+03
24,30,2,1.039171e+03
24,30,3,1.033500e+03
24,30,5,1.030889e+03
24,30,10,1.029890e+03
24,30,20,1.029215e+03
24,30,30,9.418347e+02
24,30,40,9.418332e+02
24,30,50,9.418332e+02
24,30,60,9.418332e+02
24,30,70,9.418332e+02
24,30,80,9.418332e+02
24,30,90,9.418332e+02
24,30,100,9.418332e+02
24,30,1,1.170313e+03
24,30,2,1.035235e+03
24,30,3,1.027024e+03
24,30,5,1.026369e+03
24,30,10,1.026368e+03
24,30,20,9.296264e+02
24,30,30,9.185516e+02
24,30,40,9.141950e+02
24,30,50,9.131281e+02
24,30,60,9.123628e+02
24,30,70,9.121214e+02
24,30,80,9.120623e+02
24,30,90,9.119216e+02
24,30,100,9.119012e+02
24,30,1,1.348176e+03
24,30,2,1.163948e+03
24,30,3,1.161920e+03
24,30,5,1.152370e+03
24,30,10,8.536782e+02
24,30,20,8.478808e+02
24,30,30,8.111861e+02
24,30,40,7.699311e+02
24,30,50,7.666113e+02
24,30,60,7.654649e+02
24,30,70,7.647579e+02
24,30,80,7.644540e+02
24,30,90,7.643597e+02
24,30,100,7.643441e+02
24,30,1,1.120695e+03
24,30,2,9.642953e+02
24,30,3,9.610842e+02
24,30,5,9.607924e+02
24,30,10,9.607922e+02
24,30,20,9.607922e+02
24,30,30,9.135634e+02
24,30,40,8.365587e+02
24,30,50,8.365587e+02
24,30,60,8.365587e+02
24,30,70,8.365587e+02
24,30,80,8.365587e+02
24,30,90,8.365587e+02
24,30,100,8.365587e+02
24,30,1,1.039708e+03
24,30,2,9.945108e+02
24,30,3,9.546895e+02
24,30,5,9.476674e+02
24,30,10,9.410481e+02
24,30,20,8.496665e+02
24,30,30,8.492900e+02
24,30,40,8.492324e+02
24,30,50,8.491951e+02
24,30,60,8.491762e+02
24,30,70,8.491269e+02
24,30,80,8.491190e+02
24,30,90,8.491099e+02
24,30,100,8.490998e+02
24,30,1,1.097852e+03
24,30,2,1.058752e+03
24,30,3,1.057201e+03
24,30,5,1.054620e+03
24,30,10,8.767936e+02
24,30,20,8.767817e+02
24,30,30,8.767817e+02
24,30,40,8.767817e+02
24,30,50,8.767817e+02
24,30,60,8.767817e+02
24,30,70,8.767817e+02
24,30,80,8.767817e+02
24,30,90,8.767817e+02
24,30,100,8.767817e+02
24,30,1,1.235555e+03
24,30,2,1.105817e+03
24,30,3,1.092655e+03
24,30,5,1.092087e+03
24,30,10,9.092362e+02
24,30,20,8.945964e+02
24,30,30,8.911423e+02
24,30,40,8.905212e+02
24,30,50,8.904068e+02
24,30,60,8.902833e+02
24,30,70,8.901945e+02
24,30,80,8.901769e+02
24,30,90,8.901628e+02
24,30,100,8.901515e+02
24,30,1,1.200325e+03
24,30,2,1.050660e+03
24,30,3,9.737864e+02
24,30,5,9.394850e+02
24,30,10,9.326738e+02
24,30,20,9.195820e+02
24,30,30,9.169890e+02
24,30,40,7.306550e+02
24,30,50,7.306537e+02
24,30,60,7.306533e+02
24,30,70,7.306532e+02
24,30,80,7.306531e+02
24,30,90,7.306530e+02
24,30,100,7.306530e+02
24,30,1,1.289043e+03
24,30,2,1.198879e+03
24,30,3,1.192967e+03
24,30,5,1.192585e+03
24,30,10,1.192585e+03
24,30,20,1.081059e+03
24,30,30,1.072741e+03
24,30,40,1.069749e+03
24,30,50,1.068711e+03
24,30,60,1.067958e+03
24,30,70,1.067634e+03
24,30,80,1.067540e+03
24,30,90,1.067499e+03
24,30,100,1.067427e+03
