funcid,dim,milestone,error
3,30,1,1.264380e+05
3,30,2,1.256620e+05
3,30,3,1.252141e+05
3,30,5,1.238866e+05
3,30,10,1.206448e+05
3,30,20,1.131608e+05
3,30,30,1.062351e+05
3,30,40,9.896036e+04
3,30,50,9.348512e+04
3,30,60,8.805320e+04
3,30,70,8.273964e+04
3,30,80,7.774214e+04
3,30,90,7.327088e+04
3,30,100,6.908292e+04
3,30,1,2.980911e+05
3,30,2,1.855464e+05
3,30,3,1.767917e+05
3,30,5,1.239499e+05
3,30,10,1.177092e+05
3,30,20,1.141572e+05
3,30,30,1.105991e+05
3,30,40,1.073167e+05
3,30,50,1.047618e+05
3,30,60,1.017720e+05
3,30,70,9.895949e+04
3,30,80,9.622499e+04
3,30,90,9.346915e+04
3,30,100,9.068968e+04
3,30,1,1.458270e+05
3,30,2,1.454742e+05
3,30,3,1.451429e+05
3,30,5,1.442206e+05
3,30,10,1.422286e+05
3,30,20,1.381959e+05
3,30,30,1.342319e+05
3,30,40,1.302521e+05
3,30,50,1.272334e+05
3,30,60,1.241641e+05
3,30,70,1.210641e+05
3,30,80,1.179827e+05
3,30,90,1.150319e+05
3,30,100,1.120791e+05
3,30,1,1.718797e+05
3,30,2,1.708440e+05
3,30,3,1.389246e+05
3,30,5,1.329742e+05
3,30,10,1.305088e+05
3,30,20,1.208649e+05
3,30,30,1.179180e+05
3,30,40,1.147398e+05
3,30,50,1.122241e+05
3,30,60,1.098830e+05
3,30,70,1.075092e+05
3,30,80,1.051810e+05
3,30,90,1.026312e+05
3,30,100,1.003624e+05
3,30,1,2.593433e+05
3,30,2,1.422819e+05
3,30,3,1.417252e+05
3,30,5,1.397141e+05
3,30,10,1.354028e+05
3,30,20,1.259756e+05
3,30,30,1.174139e+05
3,30,40,1.095032e+05
3,30,50,1.038364e+05
3,30,60,9.859986e+04
3,30,70,9.355702e+04
3,30,80,8.852483e+04
3,30,90,8.404933e+04
3,30,100,7.960360e+04
3,30,1,2.170550e+05
3,30,2,2.165388e+05
3,30,3,2.161864e+05
3,30,5,1.308694e+05
3,30,10,1.284845e+05
3,30,20,1.236781e+05
3,30,30,1.188111e+05
3,30,40,1.138714e+05
3,30,50,1.103766e+05
3,30,60,1.062191e+05
3,30,70,1.027152e+05
3,30,80,9.907330e+04
3,30,90,9.541213e+04
3,30,100,9.169358e+04
3,30,1,2.395561e+05
3,30,2,1.933543e+05
3,30,3,1.928056e+05
3,30,5,1.275693e+05
3,30,10,1.084741e+05
3,30,20,1.027963e+05
3,30,30,9.743436e+04
3,30,40,9.244798e+04
3,30,50,8.850982e+04
3,30,60,8.495056e+04
3,30,70,8.154851e+04
3,30,80,7.798847e+04
3,30,90,7.472881e+04
3,30,100,7.186615e+04
3,30,1,1.403780e+05
3,30,2,1.300381e+05
3,30,3,1.296067e+05
3,30,5,1.278529e+05
3,30,10,1.241786e+05
3,30,20,1.163139e+05
3,30,30,1.092327e+05
3,30,40,1.023722e+05
3,30,50,9.699099e+04
3,30,60,9.195160e+04
3,30,70,8.773604e+04
3,30,80,8.320751e+04
3,30,90,7.867404e+04
3,30,100,7.444887e+04
3,30,1,1.137677e+05
3,30,2,1.135098e+05
3,30,3,1.132869e+05
3,30,5,1.125989e+05
3,30,10,1.109606e+05
3,30,20,1.077531e+05
3,30,30,1.044832e+05
3,30,40,1.010762e+05
3,30,50,9.819600e+04
3,30,60,9.578259e+04
3,30,70,9.320583e+04
3,30,80,9.046854e+04
3,30,90,8.780623e+04
3,30,100,8.511597e+04
3,30,1,1.751026e+05
3,30,2,1.744416e+05
3,30,3,1.737731e+05
3,30,5,1.719308e+05
3,30,10,1.683876e+05
3,30,20,1.351291e+05
3,30,30,1.280718e+05
3,30,40,1.210574e+05
3,30,50,1.160133e+05
3,30,60,1.113951e+05
3,30,70,1.070815e+05
3,30,80,1.025162e+05
3,30,90,9.823356e+04
3,30,100,9.432022e+04
