funcid,dim,milestone,error
17,50,1,3.465577e+03
17,50,2,2.698712e+03
17,50,3,2.642638e+03
17,50,5,2.495482e+03
17,50,10,2.495150e+03
17,50,20,2.370529e+03
17,50,30,2.317451e+03
17,50,40,2.250835e+03
17,50,50,2.236772e+03
17,50,60,2.228467e+03
17,50,70,2.225001e+03
17,50,80,2.224945e+03
17,50,90,2.224869e+03
17,50,100,2.204778e+03
17,50,1,3.435367e+03
17,50,2,3.037036e+03
17,50,3,3.035078e+03
17,50,5,3.003282e+03
17,50,10,2.920825e+03
17,50,20,2.825374e+03
17,50,30,2.791059e+03
17,50,40,2.738922e+03
17,50,50,2.685270e+03
17,50,60,2.684425e+03
17,50,70,2.677059e+03
17,50,80,2.670886e+03
17,50,90,2.670796e+03
17,50,100,2.670595e+03
17,50,1,2.568280e+03
17,50,2,2.552943e+03
17,50,3,2.544177e+03
17,50,5,2.536731e+03
17,50,10,2.454891e+03
17,50,20,2.442628e+03
17,50,30,2.440010e+03
17,50,40,2.439981e+03
17,50,50,2.439981e+03
17,50,60,2.439981e+03
17,50,70,2.439436e+03
17,50,80,2.439435e+03
17,50,90,2.439269e+03
17,50,100,2.438803e+03
17,50,1,3.768772e+03
17,50,2,2.615014e+03
17,50,3,2.518909e+03
17,50,5,2.429771e+03
17,50,10,2.424045e+03
17,50,20,2.398064e+03
17,50,30,2.129735e+03
17,50,40,2.078881e+03
17,50,50,2.065060e+03
17,50,60,2.055739e+03
17,50,70,2.050069e+03
17,50,80,2.049783e+03
17,50,90,2.048356e+03
17,50,100,2.044894e+03
17,50,1,3.143078e+03
17,50,2,2.945402e+03
17,50,3,2.940300e+03
17,50,5,2.935977e+03
17,50,10,2.852942e+03
17,50,20,2.749690e+03
17,50,30,2.459299e+03
17,50,40,2.314247e+03
17,50,50,2.247787e+03
17,50,60,2.127583e+03
17,50,70,2.085848e+03
17,50,80,2.084172e+03
17,50,90,2.057297e+03
17,50,100,2.042175e+03
17,50,1,2.854344e+03
17,50,2,2.834896e+03
17,50,3,2.820258e+03
17,50,5,2.768465e+03
17,50,10,2.627766e+03
17,50,20,2.507330e+03
17,50,30,2.414734e+03
17,50,40,1.928882e+03
17,50,50,1.922526e+03
17,50,60,1.921287e+03
17,50,70,1.921286e+03
17,50,80,1.921283e+03
17,50,90,1.917113e+03
17,50,100,1.917035e+03
17,50,1,2.364188e+03
17,50,2,2.318686e+03
17,50,3,2.207815e+03
17,50,5,2.196261e+03
17,50,10,2.157851e+03
17,50,20,2.142384e+03
17,50,30,2.089735e+03
17,50,40,2.089632e+03
17,50,50,2.089575e+03
17,50,60,2.089416e+03
17,50,70,2.089327e+03
17,50,80,2.089321e+03
17,50,90,2.050037e+03
17,50,100,2.049734e+03
17,50,1,2.964107e+03
17,50,2,2.957761e+03
17,50,3,2.953764e+03
17,50,5,2.949585e+03
17,50,10,2.891114e+03
17,50,20,2.787628e+03
17,50,30,2.342230e+03
17,50,40,2.176754e+03
17,50,50,2.136658e+03
17,50,60,2.135664e+03
17,50,70,2.131698e+03
17,50,80,2.131491e+03
17,50,90,2.131368e+03
17,50,100,2.130957e+03
17,50,1,2.825625e+03
17,50,2,2.814126e+03
17,50,3,2.797870e+03
17,50,5,2.788748e+03
17,50,10,2.783385e+03
17,50,20,2.780958e+03
17,50,30,2.779969e+03
17,50,40,2.777735e+03
17,50,50,2.777464e+03
17,50,60,2.776976e+03
17,50,70,2.772235e+03
17,50,80,2.770617e+03
17,50,90,2.770043e+03
17,50,100,2.769413e+03
17,50,1,3.411010e+03
17,50,2,2.998829e+03
17,50,3,2.981886e+03
17,50,5,2.944968e+03
17,50,10,2.884631e+03
17,50,20,2.751100e+03
17,50,30,2.656864e+03
17,50,40,2.547841e+03
17,50,50,2.540444e+03
17,50,60,2.527695e+03
17,50,70,2.526520e+03
17,50,80,2.505567e+03
17,50,90,2.505417e+03
17,50,100,2.505394e+03
